pos_hours_black_female_p10
0.76508188
""
""
0.8212117
0.79315859
0.91785562
0.72611618
""
""
0.76669073
0.75815541
0.76299882
""
""
0.56153393
""
""
0.74242759
""
0.71119052
0.79703861
0.68223703
0.83472586
0.732593
0.75832123
0.74210536
0.75028849
0.72061813
0.77008092
0.68279213
0.65091246
0.72283489
0.77764809
0.81078207
0.71047181
0.78381431
0.72875142
0.74653482
0.70847344
0.69788253
0.68971294
0.66781789
0.83944654
""
0.79096359
0.81978935
0.72278655
0.83118933
0.78578067
0.74409491
0.78557324
0.77435315
0.7018159
0.73428464
0.77546412
0.75077808
0.80314964
""
""
0.71501166
0.74817765
0.78289479
0.491485
0.58030999
""
""
""
""
""
""
0.7070238
0.65401798
0.71491718
0.76499164
0.71654367
""
0.75450462
0.46223989
0.72207338
0.73173219
0.7937817
""
""
1.0162253
0.84021622
""
""
0.78033459
0.71086085
0.74037981
0.70703304
""
""
0.77673227
""
""
""
0.77665442
0.68570966
0.82239944
0.89568198
0.76941198
0.79078299
0.73677886
0.63142449
0.75365859
0.68823302
0.70904624
0.68411434
0.59220761
0.7534942
0.78509486
0.753218
0.57683289
0.8103987
0.75957674
0.71412528
0.69500029
0.80050159
0.72409695
0.69952005
0.74892598
0.80187166
0.79622698
0.82870191
0.82478184
0.69527513
0.84197319
0.70242739
0.71541667
0.75833672
0.66488463
0.76417446
0.75267953
0.8126713
0.75699061
0.80652082
0.73212266
0.80649519
0.63889915
0.7366786
0.89388025
0.50619715
0.6756869
0.67636484
0.67085493
0.74723697
0.73934644
0.69924051
0.75682706
0.6589185
0.75270277
0.74413478
0.68335044
0.74604422
0.72327435
0.61635453
0.68803388
0.74829662
""
""
""
0.87673044
0.71824884
0.69532239
0.72165328
""
""
""
0.51801336
0.73068154
0.78319693
""
0.80832529
""
""
0.86518973
0.72395349
""
""
""
""
0.67734164
""
""
0.71449
""
""
0.77609581
""
""
0.82330298
0.75305879
""
""
""
""
0.78077233
0.75086474
""
0.78179085
0.86538559
""
0.77847803
0.74192762
0.86175078
0.81510144
""
0.81291884
0.79556459
""
0.69904715
""
""
0.7164222
0.79863316
0.66405892
0.73573577
""
""
""
""
""
""
0.74055344
0.80267864
""
0.68201441
0.80279988
0.74022377
0.56296486
0.9054175
""
""
""
0.99137288
""
0.86714214
""
""
""
""
0.9578042
0.7188713
""
""
0.78694999
0.71898419
""
0.86197484
0.709436
0.52333713
""
""
1.0260315
""
""
0.92246169
""
0.69520217
""
0.72599536
0.78057194
0.71356004
0.75375444
0.778593
0.77649981
0.77711093
0.73622638
0.70593554
0.78508431
0.8222934
0.70575112
""
""
""
""
""
""
""
0.76012409
""
""
0.79202998
0.8555851
""
0.80548137
0.77706707
""
""
""
""
""
""
""
""
""
""
""
""
0.69456756
""
""
""
""
""
""
""
0.76661372
""
""
""
""
""
""
""
""
""
""
""
""
0.71757734
""
""
""
0.91580892
0.87670213
""
""
0.74883127
""
0.75048041
0.74819946
0.80259639
0.86325145
0.73099107
0.77283669
0.90286505
""
0.75402826
""
""
0.84805751
0.79643369
""
""
""
""
""
""
0.72072393
0.81119061
0.74681199
""
""
0.7488603
""
0.91418135
""
0.6882484
0.877083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71632659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89422733
""
""
""
""
""
""
0.80050939
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80769515
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72555125
0.64975357
0.62875098
""
""
""
""
""
0.9785133
0.78834623
""
""
""
""
0.873725
""
0.61228561
""
""
""
""
0.70919114
0.70156699
""
""
0.76860309
0.70346242
""
""
0.75278556
""
""
""
""
""
""
""
0.72999483
0.97697908
""
0.82280964
""
""
""
""
""
""
""
""
""
""
""
""
0.84837002
""
""
0.78301197
""
0.78639096
""
""
""
0.7576834
""
""
""
""
""
""
""
0.82170254
0.69737613
0.71308166
0.73608202
0.78394651
0.74320257
0.8997122
""
""
""
""
""
""
""
""
""
0.8736971
""
""
0.72972155
""
""
""
""
""
0.71073514
0.81785589
0.74358898
0.8237955
0.67770779
0.91565847
0.76848537
0.74469209
0.75517732
0.77321172
""
""
""
""
""
0.74647117
""
0.8428421
0.83875293
0.70848602
""
0.90860295
""
""
""
""
""
""
""
""
""
""
""
""
0.79294723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52183825
""
""
""
""
""
""
""
0.83834231
""
0.70236146
""
0.94296849
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79366744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74532598
0.56199914
0.60099739
""
0.64037645
0.65078938
""
""
""
0.59821892
""
0.71393037
0.67756242
""
""
0.72680455
""
0.64772815
0.67429799
""
""
""
""
""
""
""
0.70680302
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64695001
