hs_other_female_p10
""
""
""
""
""
""
""
0.69381166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75380266
""
""
""
""
""
""
""
0.86249352
""
""
""
0.81683773
""
0.97581142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80970049
""
""
""
""
0.79604381
""
""
0.81143481
1.1030008
""
""
""
""
0.85797977
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86293048
0.61719745
""
""
""
""
0.74838674
0.76979989
""
0.75180709
0.66274029
""
0.70675486
0.96169853
""
""
""
0.53687799
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81420594
""
""
""
""
""
0.53432357
""
""
""
""
""
0.7754584
""
""
""
0.79397899
""
""
0.77000284
""
""
0.79114765
""
1.0423931
0.80899715
""
0.65969467
""
""
0.72906238
0.81262839
""
""
0.86565405
0.90736055
1.0491506
""
0.83472925
0.8983084
""
""
0.84522569
0.96333593
0.50532007
0.82923269
0.94497538
""
0.83948863
0.84776509
0.74921519
0.83306563
0.7958867
0.86179554
0.8005777
0.86729527
0.84781116
0.80898452
0.85465652
0.8570329
0.63960576
""
""
0.80596173
0.91223866
0.91579193
0.86698723
0.92968082
""
0.90247214
""
0.85754532
0.83179092
0.75203502
0.48535031
""
0.80508494
""
""
""
0.88074195
0.94520134
""
""
""
""
""
""
""
""
0.7313835
""
0.32807383
""
""
0.79420698
""
""
""
""
""
""
""
""
0.84481329
""
""
""
""
0.76660311
""
""
""
0.94633293
""
""
""
""
""
""
""
""
""
""
""
0.76004022
""
""
""
""
""
""
""
""
""
""
0.54597139
""
0.80714983
0.85924685
0.95361602
0.83563942
0.78060585
0.82663536
""
""
0.77967298
0.77235645
0.72360647
0.84320623
0.9770354
""
0.66350383
""
0.73849231
0.75978047
""
""
0.27184984
0.95442742
""
""
""
""
0.79742104
0.74616539
""
""
""
""
""
""
""
""
""
0.63126069
""
0.78276056
""
""
""
""
""
0.25870261
0.70717126
0.39462057
""
""
""
0.72221494
0.75769413
1.0653821
0.83856672
""
""
0.84286946
""
0.87450808
0.85394084
0.67950714
0.77331138
0.85271478
0.60351533
""
""
0.68186593
0.50298864
0.70007473
0.69443554
""
""
""
""
0.57645768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85852444
0.81928861
""
""
""
""
0.95356572
""
0.72140014
""
""
0.58728051
""
""
""
""
""
""
""
0.8333618
""
""
""
""
""
""
""
""
""
""
""
1.0230058
""
""
""
0.84218615
""
""
""
""
""
""
0.90761507
""
""
""
""
""
""
""
0.5831213
0.73879218
""
""
""
""
""
""
""
""
""
""
""
""
1.1474501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74210119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51202786
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
