kfr_native_white_pooled_n
9760.0
3270.0
2788.0
2960.0
3827.0
7453.0
1319.0
5232.0
6789.0
4567.0
7235.0
19054.0
9873.0
3150.0
16908.0
13026.0
8836.0
6709.0
17252.0
6055.0
2611.0
3594.0
5426.0
8884.0
4634.0
4048.0
9833.0
2504.0
14931.0
14534.0
33864.0
3571.0
84775.0
14909.0
2772.0
3681.0
42398.0
1172.0
2746.0
6925.0
9492.0
4542.0
1408.0
2915.0
1957.0
1327.0
1766.0
3534.0
2573.0
2986.0
635.0
5111.0
6240.0
966.0
4767.0
1705.0
2260.0
4284.0
1124.0
10317.0
85.0
382.0
2256.0
1720.0
1001.0
568.0
395.0
1203.0
1000.0
3960.0
155.0
406.0
139.0
663.0
365.0
264.0
2667.0
584.0
102.0
57.0
173.0
442.0
36.0
227.0
186.0
310.0
504.0
1070.0
708.0
1011.0
1549.0
651.0
5950.0
1668.0
966.0
803.0
78.0
280.0
1807.0
4956.0
1391.0
1722.0
4467.0
6821.0
751.0
1662.0
172.0
6912.0
4711.0
797.0
491.0
315.0
464.0
2037.0
1135.0
789.0
740.0
314.0
276.0
708.0
156.0
5073.0
3084.0
2774.0
3441.0
2648.0
2676.0
2389.0
4229.0
13875.0
1404.0
1566.0
2168.0
4584.0
57.0
113.0
41.0
30.0
2243.0
2683.0
562.0
337.0
2572.0
2931.0
1674.0
1212.0
2877.0
6248.0
1003.0
8170.0
1757.0
2197.0
20591.0
1430.0
715.0
92.0
334.0
583.0
1457.0
11965.0
183.0
182.0
2864.0
373.0
413.0
338.0
171.0
457.0
655.0
293.0
169.0
846.0
1991.0
1869.0
340.0
1484.0
72.0
635.0
9256.0
36832.0
903.0
38.0
1078.0
1622.0
2513.0
1281.0
516.0
304.0
930.0
610.0
531.0
2038.0
989.0
952.0
3725.0
7419.0
11618.0
2665.0
1656.0
1909.0
1519.0
3991.0
2633.0
34524.0
5256.0
2750.0
1502.0
838.0
7103.0
2175.0
10664.0
3373.0
7019.0
1776.0
3146.0
6508.0
2345.0
7945.0
1923.0
18035.0
1087.0
816.0
3078.0
3934.0
1062.0
105.0
440.0
""
1552.0
39.0
1235.0
4459.0
1252.0
484.0
4426.0
1451.0
253.0
162.0
""
752.0
1099.0
402.0
282.0
737.0
479.0
565.0
609.0
2487.0
732.0
233.0
14981.0
965.0
15127.0
392.0
1033.0
23.0
4391.0
448.0
148.0
78.0
35.0
71.0
190.0
1805.0
4630.0
2368.0
5157.0
43583.0
7252.0
2431.0
1473.0
1869.0
396.0
135.0
344.0
272.0
27.0
871.0
426.0
566.0
3979.0
154.0
320.0
3242.0
645.0
81.0
427.0
1341.0
1092.0
4765.0
1788.0
4840.0
28545.0
41603.0
3906.0
7000.0
5049.0
3981.0
3621.0
1175.0
178.0
2484.0
1510.0
1903.0
21712.0
1614.0
3646.0
3802.0
1991.0
""
6394.0
140.0
""
""
35.0
27.0
203.0
677.0
243.0
290.0
28.0
28.0
""
1896.0
584.0
492.0
2862.0
462.0
1209.0
388.0
915.0
1144.0
515.0
25.0
178.0
4292.0
54.0
322.0
2346.0
2052.0
1489.0
188.0
469.0
2903.0
3023.0
1426.0
389.0
2330.0
46.0
4415.0
216.0
602.0
252.0
1529.0
151.0
100.0
722.0
7386.0
128.0
39962.0
666.0
10652.0
4052.0
265.0
2756.0
4212.0
688.0
1299.0
595.0
2971.0
1235.0
9954.0
1565.0
242.0
3893.0
1839.0
234.0
1143.0
70.0
12621.0
37149.0
6798.0
8860.0
329.0
206.0
892.0
1478.0
643.0
2809.0
3134.0
195.0
231.0
4424.0
2258.0
4991.0
731.0
3327.0
8512.0
7569.0
11871.0
5817.0
29409.0
17312.0
1173.0
392.0
228.0
6772.0
7906.0
33201.0
16763.0
""
422.0
23722.0
1731.0
7023.0
90307.0
2409.0
1517.0
1551.0
1908.0
12196.0
1986.0
4992.0
30506.0
1424.0
18176.0
1489.0
3634.0
6401.0
1435.0
258.0
2970.0
75.0
235.0
263.0
2664.0
1884.0
54538.0
