working_black_pooled_p100
0.81007642
0.8616761
0.70910853
0.86195433
0.83467144
0.72755235
0.71664447
0.74309999
0.86879694
0.78836089
0.72408706
0.81742364
0.78601748
""
0.85816431
0.45402613
0.84132773
0.90518773
0.7072162
0.91799438
0.75953484
0.7286129
0.7969349
0.784908
""
0.93491989
""
0.23994054
0.59978807
""
0.85912341
0.9525795
""
0.59032649
""
""
""
""
""
0.8805511
0.7338807
""
1.0508723
0.85455352
0.85613
0.68951803
0.81554425
0.69195431
0.94885385
0.86596406
0.7988466
0.89032346
0.96513927
0.65150148
1.0226454
0.74035239
""
""
""
""
""
""
""
""
""
0.69379807
0.8872515
0.93090916
0.84358191
0.77531916
0.82979953
0.79491431
0.87856317
0.80243629
0.54999852
0.93404812
0.88269323
0.87647885
0.8054809
0.917539
0.75503659
0.72438514
0.78897846
0.94425166
0.88884324
0.81501019
0.74302971
0.73215437
1.0267551
""
0.88219231
0.91089195
0.89818209
0.86736858
0.9165383
0.75806826
""
0.80609971
0.82865518
0.2161082
0.79943621
""
0.78167808
""
0.66730928
""
0.85059506
0.91021281
0.77549374
0.90610617
1.0226971
0.78869015
0.81254232
0.74910188
0.82644892
""
""
""
0.88064426
0.81118006
0.37481758
0.66987449
0.67820776
""
""
0.83145988
0.80936921
0.7293148
0.76940548
0.65553111
0.75447959
0.69118088
0.78587532
0.92038304
0.9543854
0.94990927
0.8356629
0.47659689
0.89721066
0.89555997
0.82816267
0.95759916
0.90062284
0.88105798
0.78729725
""
0.97751039
""
1.0397853
1.0756361
""
""
""
0.6320554
0.76684141
1.031758
""
""
""
0.68894362
0.54512221
0.93783063
0.78478187
0.79869306
0.92977935
0.81861794
0.94025004
0.88220525
""
0.90300298
0.77730155
0.82100987
0.78773457
0.75944036
0.68014818
0.9332059
0.72870928
0.83078235
0.94306737
0.9482401
0.51138276
0.80509263
0.96915191
0.78837234
0.81990802
0.70957679
0.99892879
""
0.78551269
0.73589063
0.59536946
0.87356973
1.0019498
""
""
""
""
0.83272636
""
""
1.1594882
0.70822626
0.60071069
0.86795402
0.92664838
0.94271696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9476974
""
""
0.72727507
0.81389362
1.0330967
0.917943
""
0.85326201
0.83152473
0.95753789
0.85740727
0.76886898
0.82621586
0.84656495
0.95290244
0.84563679
0.82657176
0.83617246
0.87748271
0.8425141
0.73533797
0.70887691
0.75795996
0.68566793
0.87943524
0.82540381
0.71002018
0.75454682
0.67998952
0.76686341
0.84117061
""
""
""
""
""
""
""
""
0.53456575
""
""
""
""
""
0.86019135
0.89209968
""
0.78980368
0.88468337
0.67920792
0.8943103
0.80170882
0.84437239
0.87380177
0.75327152
0.82569784
1.0058163
0.80801398
0.74217665
0.63434434
0.6118629
0.80730593
1.0161794
0.92614871
0.62512934
0.97716433
0.89039367
0.92638147
0.76683605
0.95639199
""
""
0.40899593
0.90274984
0.71049201
0.80284905
0.80037493
""
0.59179407
0.87210339
0.8382507
0.88660741
0.83384687
0.6419248
0.92612898
1.0176015
""
""
""
""
""
0.86989325
""
""
""
""
""
0.90142155
""
""
0.92585194
0.83936799
""
0.84533435
1.068958
""
0.85116363
""
""
""
""
""
0.93656957
""
0.71352994
0.86322433
0.51354837
""
0.77336377
0.91606879
0.83459407
0.62186551
0.76140743
0.9728905
0.89708722
0.85332894
0.739402
0.69158047
0.87797713
0.83346403
0.84232175
0.99583417
1.0654539
0.9240306
0.60810715
0.89386153
0.8720783
0.89825022
0.88227272
0.74773091
0.81355888
0.83834255
0.91208392
0.82339668
0.85845178
0.75049609
0.74507487
0.84935206
0.81474835
