hs_white_male_mean_se
0.0054530208
0.0085869292
0.017857224
0.0050018793
0.0065727844
0.016030556
0.0050038546
0.016954754
0.017494271
0.0081221182
0.0077939322
0.0039883517
0.018140325
0.011702633
0.0080692535
0.024215991
0.02501272
0.0073173405
0.021228474
0.021592261
0.0067962585
0.006728034
0.0080972649
0.012324137
0.0041275872
0.025087036
0.011465902
0.0067186686
0.0042643468
0.01461804
0.012966688
0.0079379082
0.004289954
0.0055710725
0.016572868
0.0072086425
0.016657453
0.01347787
0.02688404
0.035143971
0.0073860111
0.018440314
0.022937225
0.032051854
0.021598274
0.018660821
0.0044253538
0.0096004419
0.0054614376
0.01093345
0.0074873902
0.0066904929
0.010425696
0.037341505
0.021124694
0.0068042753
0.015514943
0.029834399
0.025588287
0.012393604
0.013835998
0.0051746788
0.020008162
0.012968512
0.012584753
0.013773137
0.022638174
0.015854267
0.014076718
0.012670415
0.023516864
0.017966278
0.018337095
0.0094103441
0.014245526
0.017566636
0.011168309
0.012384661
0.023672163
0.0049143378
0.014554795
0.010085361
0.013869795
0.0090622017
0.0039832513
0.011372224
0.0098851454
0.0088795135
0.0063857664
0.008275968
0.0091443835
0.015009162
0.011378175
0.0066988487
0.015139355
0.028621932
0.009725241
0.0083974097
0.003376306
0.0071005113
0.0057110083
0.0035106798
0.0043831114
0.0060677296
0.0061680446
0.0039443499
0.0064599337
0.0046723261
0.014391661
0.0084625976
0.0091187572
0.010600627
0.0056925011
0.024341803
0.006570539
0.0051531303
0.007212481
0.029391825
0.029538456
0.027258504
0.010761141
0.015566161
0.019429084
0.015226726
0.017386321
0.0074413456
0.008314332
0.015764227
0.023599699
0.019443071
0.002706981
0.01397434
0.010887582
0.016747862
0.009549642
0.013588552
0.0073619299
0.0097782901
0.026590971
0.014143652
0.0076649738
0.010331289
0.031795863
0.02221333
0.013490397
0.023818599
0.0076966565
0.013940275
0.017700175
0.017033665
0.011920877
0.0047931871
0.011164002
0.025412682
0.0055749742
0.0066836509
0.021337839
0.0077263843
0.016974125
0.0097131692
0.02207307
0.015146619
0.0070548481
0.0026372608
0.018454744
0.0019501155
0.0086230347
0.0086462842
0.015906734
0.0058303885
0.001751604
0.0051734247
0.0084545147
0.004350672
0.0087655149
0.012461948
0.0051236586
0.0030996453
0.0087060034
0.010099006
0.0108696
0.009906265
0.0034979838
0.010801286
0.01147397
0.0027589302
0.017414356
0.0092530577
0.0060194866
0.020844853
0.013924886
0.0089624636
0.0037935579
0.018126514
0.012825637
0.0082826596
0.0061832275
0.0056548263
0.0037811368
0.010042149
0.004749584
0.0067697493
0.010198929
0.0082185939
0.006066503
0.0046254895
0.0033840579
0.009750952
0.0076224334
0.0060713864
0.0081661744
0.0054440843
0.012884619
0.01628853
0.0046261093
0.0045084404
0.0053289868
0.0024266494
0.0079078302
0.0082350001
0.0086945128
0.0071349354
0.0082920073
0.010813254
0.0031888913
0.0062375064
0.0056783371
0.0043975143
0.00202994
0.0040457523
0.0040837512
0.0059956079
0.016513363
0.0069814865
0.018856604
0.010705698
0.015163078
0.0067198989
0.026194498
0.011684541
0.0067791608
0.0098549612
0.0095009906
0.0061138528
0.0084445309
0.012068451
0.0089158062
0.0034035887
0.0086496891
0.0064704511
0.0022747398
0.0055925814
0.0065251905
0.011276945
0.0070302859
0.0089367554
0.011666029
0.0036112159
0.0078103286
0.0036043015
0.006830873
0.0044112764
0.0036310889
0.0035115008
0.0043071448
0.0014182935
0.0032944793
0.0016669908
0.001651241
0.0052528735
0.0070295832
0.010006447
0.027235322
0.0069315732
0.016597666
0.012007245
0.0046439692
0.0063401815
0.011797817
0.0077466457
0.0032867279
0.041869231
0.04466562
0.0018266947
0.0036759155
0.011938703
0.0050242953
0.0020323605
0.0093716187
0.01056242
0.014404669
0.017052749
0.011802653
0.0085256677
0.010302052
0.0089127114
0.011529612
0.0066596107
0.0083317645
0.005466382
0.0019591851
0.012787652
0.0076341261
0.0058409199
0.010130331
0.0099721374
0.0093611544
0.0084667923
0.0056447126
0.014415562
0.0076702503
0.00600948
0.0075955773
0.0063902726
0.00380847
0.0053314772
0.010158744
0.003988646
0.004701497
0.00577106
0.0071247537
0.003974882
0.0062547247
0.010229082
0.0083920686
0.0067314459
0.0053686113
0.0074336501
0.0081281047
0.0051300153
0.010661757
0.0041149328
0.00450054
0.002670015
0.0087202471
0.0013790572
0.00430011
0.011240949
0.0099823251
0.0024753432
0.018534688
0.0095874714
0.005897929
0.0050942586
0.0081501054
0.015074925
0.012375324
0.012928522
0.015744045
0.014400786
0.0093080178
0.011754957
0.010225196
0.01886734
0.0074661453
0.0065574944
0.015621533
0.008845401
0.014493731
0.013566426
0.0085376417
0.018300643
0.0053883586
0.06070964
0.021478241
0.014294239
0.013512711
0.01778592
0.027231889
0.027247973
0.015808946
0.017187376
0.0078896778
0.049472038
0.035064321
0.044506822
0.023679346
0.028069027
0.046020485
0.010237956
0.026862031
0.053161729
""
0.047422308
0.035846137
""
0.046725374
0.053612079
0.035307553
0.026740521
0.016090926
0.021792706
0.017861888
0.014820726
0.017866833
0.0069321129
0.013869228
0.018404176
0.020272875
""
0.031994782
0.012789998
0.0088375853
0.016072173
0.012659421
0.0080058323
0.0065543405
0.021560716
0.013309975
0.058540966
0.0070130625
0.0083732484
0.019576348
0.028976185
0.041758388
0.024792979
0.012726285
0.017967314
0.01918936
0.021539083
0.035648245
0.039886739
0.023205422
0.075223178
0.008218864
0.010183009
0.0098707573
0.0087914718
0.011427088
0.0096093323
0.011792308
0.0083798515
0.0041935751
0.014401014
0.012949038
0.011192759
0.0086252261
""
0.048370954
""
""
0.012220628
0.0096897967
0.026797362
0.042524435
0.010602437
0.01070802
0.014787045
