hs_natam_female_p75
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99327284
""
""
""
""
1.0569293
""
""
""
1.0904835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90704393
0.90409529
""
""
0.9128648
0.81489217
""
""
0.97265333
""
""
""
0.82217824
""
""
1.0395999
0.83473641
0.73159623
""
""
""
""
""
""
""
""
0.8433091
0.94463307
""
0.94278979
0.63438851
0.97048306
""
""
0.8036887
0.90930361
0.91027421
0.89190954
0.78790152
""
""
0.9385317
""
""
""
0.9494316
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80313653
""
""
""
""
""
0.94087118
""
""
""
0.93671668
""
""
0.90792578
""
""
0.59431207
""
""
0.97773433
""
0.90932155
""
0.98364937
0.97147995
0.94204921
""
""
0.87964708
""
""
""
1.119351
""
""
""
""
""
""
0.92878705
""
""
0.98175597
0.93769425
""
0.99531883
0.86949539
""
""
""
""
""
0.88523901
""
0.91720247
""
""
0.91763562
""
0.99037379
""
""
""
0.97197193
""
0.84575582
0.95239663
""
0.8029806
""
0.86782086
""
""
""
""
""
""
""
""
""
""
""
""
""
0.758708
""
""
""
""
1.0151341
""
""
""
""
""
""
""
""
0.82611096
""
""
""
""
""
""
""
""
""
""
""
1.1151664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76872557
""
""
""
""
""
""
""
""
1.0149838
0.73991174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93539214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9916929
""
""
1.0590298
""
1.0308552
""
""
0.92138624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89855617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
