staycz_other_male_p10
0.79565161
0.64044172
0.87144262
0.77926445
0.64635712
0.65427601
0.70682901
0.53627247
""
0.75507623
0.59936064
0.73592532
0.64250827
0.65166992
0.75597852
""
0.61159027
0.60808271
0.54725587
0.77729601
0.53295499
0.56389111
0.56604534
0.46863395
0.67497575
0.54382914
0.59262139
0.5498504
0.63397795
0.61426479
0.56062126
0.58200395
0.66246718
0.58429986
0.40431648
0.65050679
0.54292881
0.63081908
""
0.30756399
0.60095978
0.60299748
""
""
0.66367847
0.44212037
0.60872173
0.80968463
0.67687982
0.64344335
0.53325236
0.75786912
0.57969385
""
""
0.60952049
0.53038812
0.69956994
""
0.45474517
0.41969094
0.63994384
0.53002882
0.64635599
0.65301007
0.6657418
""
0.73323977
0.72888702
0.73926365
0.26305994
0.48608044
0.36356172
0.35248911
0.59178996
""
0.67660862
0.69966483
""
0.66826218
0.55698407
0.77096295
0.84937882
0.59397143
0.76136398
0.65852499
0.70233786
0.60281253
0.70363671
0.79983449
0.63555807
0.51029569
0.53277558
0.67132974
0.64718384
""
0.64066255
0.56850958
0.70983058
0.58145583
0.61109382
0.67879844
0.63482302
0.63594157
0.56913173
0.67696643
0.61494762
0.69473976
0.67528415
0.60164732
0.54465836
0.4649373
0.56410068
0.31646374
0.63576335
0.70861995
0.65021873
""
0.38579679
""
0.53684753
0.54985958
0.41696131
0.46636328
0.32971063
0.65000862
0.65947443
0.62577343
0.55128098
""
0.69891924
0.51899219
0.48490763
0.70563966
0.52283913
0.38338828
0.66211873
0.58635175
0.55356175
0.42909369
0.62412143
0.50526083
""
0.46886009
0.43640134
0.38544324
0.61766422
0.52178788
0.32283977
0.49249512
0.61383444
0.67678964
0.50818509
""
0.61228991
0.67894197
0.65300089
0.55376673
0.68583453
0.43510816
""
0.69581938
0.63106251
0.73957247
0.63503569
0.69171995
0.64701122
0.56596935
0.77411699
0.6156103
0.76792705
0.66098595
0.70089132
0.62134981
0.63062382
0.35456789
0.70141327
0.75245708
0.61334938
0.4539623
0.54490626
0.57241082
0.72744089
0.72433275
0.63276696
0.8039155
""
0.56689209
0.75594682
""
0.60373259
0.4400745
0.80872452
0.81151915
0.679564
0.6953699
0.57975346
0.73470455
0.71428758
0.66631025
0.6908043
0.56005609
0.61585212
0.77232081
0.67994303
0.74946338
0.7527191
0.60830671
0.72323185
0.65383136
0.5749765
0.79570711
0.31224743
0.33482239
0.56509048
0.74396026
0.6998601
0.72733492
0.73559582
0.66177863
0.78915644
0.69278437
0.76343787
0.64463788
0.78148764
0.71958357
0.5958727
0.59306681
0.77474606
0.62718707
0.60584295
0.6551891
0.50173777
0.78588343
""
0.71272528
0.48800677
0.72282249
""
0.60467178
0.74609357
0.79192513
0.54593158
0.71600491
0.68054318
0.82740951
0.69152325
0.73997462
0.44546226
0.60209215
0.7943694
0.70832044
0.59890211
""
0.37415433
0.48171008
0.63022351
0.7488485
0.58195531
0.72571695
0.48150855
0.7310605
0.73428965
0.75837016
0.63583034
0.73566204
0.62502205
0.7054944
0.77229899
0.7512362
0.67899299
0.73098612
0.47463748
0.58402777
0.72656763
0.4128682
0.64604461
0.71662164
0.41341695
0.70730549
0.83681691
""
""
0.78916955
0.67956603
0.64813632
0.65176499
0.77182478
0.72662824
0.70938259
0.63420099
""
0.45113444
0.5444802
0.61725688
0.56444448
0.51069367
0.47943279
0.57662201
0.58666259
0.8133328
0.50161225
0.61430883
0.64106226
0.58816397
0.62374043
""
0.61951596
0.72432166
""
0.65703607
0.67383885
0.5625807
0.61939961
0.72552526
0.72296983
0.53014737
0.55946708
0.61675918
0.49828979
0.45002562
0.7100032
0.59296477
0.50215018
0.51430118
0.67629492
0.59835273
0.60086173
0.60872591
0.78106153
0.64574766
0.65451026
0.69476783
0.75620145
0.55022776
0.72601068
0.74264675
0.44401187
0.71205503
0.77562624
""
0.52825063
0.69677699
0.63845789
0.68349093
0.33370477
0.4737078
0.65888989
0.49607125
0.58732712
0.82339412
0.83612031
0.7626375
""
0.5616501
0.55474722
""
0.76702058
0.54734004
0.53927702
0.78429252
""
0.69266766
""
""
0.57869279
0.32986066
""
""
""
""
""
0.85653377
""
""
""
""
""
""
0.51608944
""
""
""
""
""
""
""
""
""
""
""
""
0.44433382
0.45385239
""
0.61399466
0.77702916
""
""
""
""
0.53622359
0.68409336
""
""
0.58123106
0.60326082
""
0.51885599
""
0.48904458
0.50676197
""
""
""
""
""
""
""
""
""
""
0.74645835
""
0.29047644
0.49447909
0.56083769
0.49481091
0.6905303
0.22333433
0.33639729
0.55844676
0.71096283
""
""
""
0.64193529
0.75236487
""
""
""
0.39138806
0.50786704
""
""
0.28328383
0.24858542
0.65593302
""
0.54609185
0.72309893
""
0.72705269
0.27917537
0.20884459
0.7414543
0.51611835
""
""
""
""
0.50080878
0.66760397
""
""
0.65373886
0.43702957
""
""
""
""
""
""
""
""
""
0.29027224
""
0.61703318
""
0.42185283
0.58985466
0.74163407
""
""
