somecoll_other_male_p50
0.48683825
""
""
0.46336654
0.57773113
""
0.67333728
""
""
""
""
0.61476731
""
""
""
""
""
0.61283708
""
""
0.61999941
0.64222622
0.76237917
""
0.68614757
""
""
0.63259399
0.59793603
""
""
""
0.54988307
0.76647544
""
0.67736131
""
""
""
""
""
""
""
""
""
""
0.62956882
""
0.41452008
""
0.66805583
0.63534856
""
""
""
0.63861418
""
""
""
""
""
0.72785908
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71579975
""
""
""
""
0.5948469
""
""
0.64270341
0.70149386
""
""
""
""
0.58690137
""
""
""
0.70556378
0.64442879
0.48098022
0.63170397
0.66927594
0.67411727
0.5054186
0.59806412
0.59268373
0.47409406
0.53913409
""
0.72922927
""
""
0.6835593
""
0.58042276
0.72053242
0.54491407
""
""
""
""
""
""
""
""
0.55670202
0.82018626
""
""
""
0.67396009
""
""
""
""
""
0.77362764
0.76677418
""
""
0.6782378
0.80841398
""
""
""
""
0.58501619
""
""
""
""
0.51538426
""
""
0.67616189
0.5770824
""
0.51715982
""
""
""
""
0.61725098
0.61822695
""
0.71534973
0.60222358
""
""
0.35098541
0.62565929
0.63081342
""
0.57770908
""
""
0.56365687
0.58163679
""
""
""
""
0.58865356
""
""
0.51304728
""
""
0.83697832
""
""
0.4916054
0.72148013
""
""
""
""
0.27892637
0.59275365
""
0.46560562
0.40260834
""
""
0.44715798
0.67880785
0.62264216
""
""
0.58418167
""
0.68050289
""
""
0.68876064
0.67394078
0.49759164
0.67423791
""
""
""
""
""
""
0.61890918
0.45655996
""
0.68295413
0.70294183
0.62797362
0.56555533
0.60721266
""
""
""
""
""
""
""
""
""
""
""
0.70998925
""
""
""
0.6349622
""
0.67094219
0.56592846
0.51395094
0.70722055
""
0.51979965
""
""
0.62545776
""
0.62480658
""
0.64037186
0.55880386
0.64777374
0.56696117
0.7230562
0.64984238
0.74607807
0.67268652
0.37910303
0.58528042
""
""
0.64753658
""
""
0.57834357
0.73778003
""
0.54368174
0.56836855
""
""
0.67971593
0.54253978
""
0.70635933
0.62000912
""
""
""
""
""
""
""
""
""
""
""
0.69205213
0.61913538
""
""
""
""
""
""
""
""
""
""
""
""
0.48833361
0.52252769
0.61799824
""
0.44410992
0.6780948
""
""
0.63866651
""
""
""
""
0.58042246
""
""
0.48889428
""
0.61633968
0.53397673
0.56937605
""
0.67556703
0.5802545
0.72486347
""
0.57552075
""
""
0.57434511
0.55318809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62921131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79245812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74873656
""
""
""
0.53162432
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74961996
""
0.59442562
""
""
0.6151157
""
""
""
""
""
""
0.69892973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43024677
0.6566453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73185027
0.64298767
0.5976916
""
""
""
""
0.47485226
""
0.54235387
""
""
""
""
0.63370317
""
0.48578313
""
0.44479331
""
""
0.66269481
0.67819321
0.59848696
0.61644238
0.55482835
0.36319059
""
0.51307398
0.76669276
""
""
""
""
""
""
""
0.74571276
""
""
0.77347589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63730872
""
0.69613546
""
""
""
0.57311976
""
""
""
""
""
""
0.62221658
0.63152868
""
0.48720992
0.71133971
0.61252075
""
""
""
""
""
""
""
""
""
""
""
0.64142066
""
""
""
""
""
""
""
""
0.75173777
""
0.6780203
0.57138401
0.62495726
""
""
""
0.62137735
0.6031388
""
""
0.62571037
""
0.70280206
0.63561535
0.71214926
0.48834562
""
0.58884311
""
0.55922508
""
""
""
""
""
""
""
""
""
""
""
""
0.50044376
""
""
0.72355795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70284277
""
""
""
""
""
0.56334651
0.52368832
0.47016969
""
""
""
""
""
0.59547281
""
0.61270201
""
0.65848762
0.47371486
""
""
0.64888048
""
""
0.55726045
""
""
0.66858423
""
""
""
""
""
""
""
0.83209628
0.65627062
""
0.5905326
""
""
""
""
""
""
0.56817687
""
""
0.67779863
0.5915972
0.69760805
""
0.6414398
0.65165412
0.67032218
0.65718567
0.70135212
0.64476234
0.71955639
""
""
""
0.57030243
0.65580118
0.69582629
0.62519884
""
""
0.71405333
""
0.70082599
0.71248275
""
""
""
""
0.63185018
""
0.6555602
0.59968358
""
0.64683867
""
0.53147382
0.7072857
""
""
0.70443404
""
""
""
0.60261875
0.44424281
0.67772043
