staycz_natam_male_mean_se
""
0.099695422
""
""
""
""
""
0.10054363
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089764297
""
0.073863134
""
""
""
""
""
""
""
""
0.063991509
0.05594695
""
""
0.028644362
""
0.084780723
""
""
0.032768399
""
""
0.088571884
0.035557367
""
0.073600575
0.066462927
""
""
""
""
""
""
0.10309307
""
""
""
""
""
0.020861216
""
""
0.090256408
0.098721661
0.015186014
0.023171427
""
""
0.059673477
0.028921932
""
""
0.040151842
0.037187494
0.066511258
0.078787915
0.031262085
0.089361265
0.051042762
0.035376947
0.044450767
0.035623297
""
0.057855971
0.059713256
""
0.087188229
0.12049588
""
""
0.033368345
0.016200047
0.083728619
0.014606355
0.033893682
0.03995692
""
0.057451785
0.0088321557
0.040098902
0.014451651
0.013090813
0.0216562
""
0.053501502
0.055735331
""
""
""
0.03411353
""
""
""
""
""
""
""
""
""
""
""
""
0.055752438
""
""
""
""
""
""
""
""
0.086997993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1068145
""
""
0.057133127
""
""
""
""
""
0.042603876
""
""
""
""
""
0.041014805
""
""
""
0.031655319
""
0.10338716
0.03706637
""
""
0.033615299
0.058715101
0.065388247
0.02691914
""
0.033930987
0.071313351
0.053692847
0.029483255
0.053306125
0.092450641
0.1083101
0.014653439
0.065726876
0.10594913
""
0.045374122
0.055126071
""
""
0.058956984
0.091271691
0.08197131
0.024424329
0.049770132
""
0.020809382
0.021365276
""
0.022007974
0.019956091
0.060044322
0.037132353
0.05736614
0.059477858
0.0543053
0.031231832
0.065149114
0.037591953
""
0.064616553
0.042304557
0.035929084
0.036792558
0.065162241
0.07052318
""
0.037284613
""
0.037583191
0.065404862
0.060528461
0.035537466
""
0.0374423
""
""
""
0.060398016
0.10462908
""
""
""
""
""
""
""
""
0.029948207
""
0.097435169
""
""
0.035307322
""
""
""
""
""
""
""
""
0.035152525
""
""
""
0.080581754
0.058926959
""
""
""
0.070644259
""
""
0.050832395
""
""
""
""
""
""
""
""
0.066984408
""
""
""
""
""
""
""
""
""
""
0.060184792
""
0.086682655
0.06235221
""
""
0.049247462
0.044733539
""
0.10004533
0.058709916
0.087859005
""
0.069568858
0.087100267
""
0.068460211
""
0.053407785
0.03564496
""
""
0.11196437
0.07764969
0.083841108
""
""
""
0.042429347
0.03955764
""
""
""
""
""
""
""
""
""
0.095795371
0.10586584
0.04403783
""
""
""
""
""
0.084083103
0.06261345
0.086368889
""
""
""
0.091520578
0.087346539
""
0.044140831
""
""
0.065099224
""
0.038094457
0.09152393
0.050758984
0.071433753
0.044680011
0.053700466
""
""
0.09485241
0.070313506
0.074548289
0.061606616
""
""
""
""
0.068683341
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083863296
""
""
0.11640877
""
""
0.055743657
""
0.063967846
""
""
""
""
""
""
""
""
""
""
0.06495063
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065108284
""
""
""
""
""
""
0.066077977
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093149208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078373387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051795769
""
""
0.04845522
""
0.045616649
""
0.087215111
0.050861306
""
""
0.10679143
0.081679858
""
""
""
0.065817945
""
""
""
""
""
""
""
""
""
""
0.088275254
""
""
0.064104803
""
""
""
""
""
""
0.062602967
""
""
""
""
""
""
0.10623591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027337177
""
""
""
""
""
0.072532028
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074723877
""
""
""
0.060090318
""
""
""
""
""
""
0.11149413
""
""
""
0.082794361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080493025
0.086042561
""
0.098302163
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066951662
""
0.087688692
""
""
0.07014221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093897916
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06882152
""
""
0.11957772
0.045924898
""
""
0.093136914
""
""
""
""
""
""
""
""
""
""
""
0.092573069
""
""
""
""
""
""
0.072571196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095183477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069209188
0.1136893
""
""
""
0.096220709
""
""
""
0.054476559
""
""
""
""
""
""
""
""
""
""
0.051628713
""
""
""
""
""
""
""
""
0.074538849
0.073395252
""
""
0.069130309
""
""
""
""
""
""
0.06734331
""
""
""
""
0.051858135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041600361
""
""
0.049397741
""
""
""
0.097353689
""
0.10478863
""
""
""
""
""
""
""
""
""
""
0.052999821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029767007
""
0.045650873
""
""
""
""
""
""
0.09894038
""
""
""
""
""
""
""
""
0.058133136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1041755
""
""
""
""
""
""
""
""
0.048555888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10181268
0.060667995
0.076376721
""
""
""
""
""
""
0.059511524
""
""
""
""
""
""
""
""
0.042551182
""
0.070999794
0.029568868
""
""
0.08819019
""
""
""
0.062574923
0.11369691
0.061177213
""
0.060401961
""
""
0.071019717
""
""
""
""
""
""
""
0.082580917
0.070585519
""
""
0.018484818
""
""
0.087010197
""
""
""
""
""
""
""
0.080888957
0.090556897
""
""
0.095626712
""
""
""
0.067443609
""
""
""
""
0.09348204
0.096342914
""
0.054918982
0.03994637
""
""
""
""
0.0514214
""
0.095599748
""
0.07347846
0.099171706
""
0.049799588
0.041374631
""
""
""
""
""
""
""
0.038192812
0.05791476
""
0.074976534
""
0.064010426
""
0.07835421
""
0.06104435
""
0.086258598
0.058424372
0.057154156
0.065327875
""
""
0.070060007
""
""
""
0.060837541
""
0.10110007
""
0.095383495
""
0.083354071
""
""
0.077298343
0.026998248
""
""
""
0.068288878
""
0.08859656
0.059356328
0.042922083
""
""
0.072240464
""
""
""
""
0.051224098
""
""
""
0.039929461
0.090662226
