kfr_26_white_female_p1
0.36059272
0.38721031
0.3523888
0.35792026
0.41486904
0.42540652
0.38358739
0.37260374
0.29145902
0.35865355
0.37573245
0.45688084
0.46410465
0.39859712
0.40003207
0.43881577
0.33271864
0.43634489
0.3135359
0.37627178
0.38937414
0.3654215
0.44555837
0.40266114
0.38957152
0.42593935
0.3780579
0.35987994
0.40293404
0.34944835
0.34590214
0.31175387
0.43927521
0.31875455
0.38952968
0.3777726
0.40012556
0.35327089
0.35407114
0.36901295
0.3675507
0.34589812
0.28354251
0.44626996
0.37383369
0.43239656
0.33792087
0.3620618
0.38567585
0.246086
0.36960843
0.36348906
0.47171119
0.31911969
0.39997697
0.36859441
0.31701934
0.39562804
0.39293185
0.31291407
0.34265852
0.37026608
0.41828147
0.35886759
0.4195365
0.28231156
0.35154539
""
""
0.48537323
0.61626762
""
0.71669692
""
0.5200969
0.54870915
0.54897791
0.50521219
0.5160225
0.43801481
0.45136416
""
""
0.4668642
0.40828997
0.52417392
""
0.55216902
0.39464396
0.57744527
""
0.56782287
0.38371152
0.55191207
""
0.25689483
0.48317787
0.40787202
0.44365159
0.38496253
0.42394277
0.41493076
0.44890779
0.43258014
0.39550453
0.42836985
0.39239642
0.37555817
0.43734148
0.43329427
0.39811143
0.357169
0.43322918
0.40680975
0.40366626
0.3993879
0.32730404
0.40971893
0.44327378
0.34448156
0.3541283
0.3701061
0.36727828
0.37852201
0.36892217
0.32572991
0.38334534
0.3649148
0.37245235
0.3362577
0.33953661
0.3508032
0.34653619
0.40935975
0.43100956
0.42465177
0.35518104
0.4265404
0.36153749
0.35803801
0.33241463
0.37455255
0.36529353
0.37130338
0.29766136
0.32243967
0.36268026
0.21742567
0.29015219
0.34538493
0.40780807
0.37589511
0.37169558
0.35858142
0.44790125
0.39832854
0.38381699
0.34650129
0.28371543
0.39809319
0.46572182
0.40163362
0.35363472
0.37742123
0.39507911
0.39892858
0.2734032
0.39643878
0.34768403
0.47756305
0.36511254
0.36038235
0.36246791
0.34840763
0.48080799
0.47567579
0.36400852
0.37476626
0.40883008
0.45193437
0.38671425
0.41897541
0.3988325
0.38777092
0.28907406
0.3925319
0.44239274
0.59255141
0.46556059
0.39300361
0.41619143
0.41947016
0.43641672
0.37559339
0.47694328
0.39434481
0.36716229
0.36793548
0.37669688
0.44565731
0.38709775
0.40138072
0.42322055
0.41282645
0.45863706
0.40719932
0.40419373
0.48712322
0.38469744
0.37109655
0.45837867
0.51060534
0.4382734
0.42934409
0.45635837
0.45662686
0.47459427
0.41474602
0.42393366
0.43271586
0.49589342
0.4123719
0.45538557
0.48067194
0.4035562
0.43329266
0.43907523
0.44995442
0.4571943
0.4293862
0.41207507
0.42895871
0.43377754
0.42234206
0.44019356
0.39536703
0.38387221
0.4071736
0.38732719
0.38464651
0.43267149
0.44232455
0.44839719
0.38952512
0.40766925
0.44118947
0.4686482
0.54270542
0.51274735
0.46606877
0.46587911
0.46100062
0.37371635
0.77494961
0.40524435
0.64128971
""
0.45041302
0.32232496
0.52241498
0.41105255
0.52310205
0.46142805
0.48215091
0.52851695
0.41039139
0.48059499
0.49165225
0.59502226
0.39077398
0.53510302
""
0.3998808
0.47307613
0.45516726
0.47846061
0.50776815
0.33767256
0.50355756
0.43852869
0.5150286
0.45022374
0.46263552
0.47268638
""
0.3745203
0.44108677
0.48026356
0.51289755
0.37814456
0.54524475
0.46911967
0.45813146
0.46240857
0.40779743
0.38129139
0.48195702
0.46579573
0.4848094
0.43366241
0.60427737
0.53251827
0.60247928
0.45220041
0.43719277
0.5036217
0.4094905
0.54082763
0.47941592
0.45258743
0.40348148
0.44109875
0.43876901
0.4022072
0.43627918
0.3953197
0.38079283
0.36471516
0.37722003
0.43962094
0.42228356
0.35301816
0.36041871
0.37623864
0.38527286
0.42049375
0.37010077
0.38798064
0.38973111
0.362822
0.46074003
0.33466899
0.37335101
0.31181768
0.35586599
0.38041013
0.42370263
0.33338869
0.38735735
0.35437733
0.35415781
0.37078449
0.37410226
0.44737041
0.3455072
0.38192749
0.37383384
0.36464655
0.43146995
0.3921023
0.38269654
0.47200868
0.35165733
0.37596509
0.37742636
0.40552336
0.3334769
0.34105977
0.34653148
0.36793888
0.35485139
0.39885655
0.43647298
0.41772756
0.36281604
0.37859473
0.31975102
0.38563362
0.36866841
0.4142223
0.34995392
0.38290927
0.3597734
0.36352059
0.37859929
0.38722304
0.39293391
0.41358143
0.40039483
0.35775164
0.40059724
0.37707624
0.42496586
0.3824091
0.42114756
0.38441911
0.37579021
0.36094278
0.40596062
0.37133813
0.4246814
0.32597315
0.4502919
0.35966295
0.37846592
0.39932218
0.30533001
0.34839779
0.42334405
0.38474137
0.35751319
0.39254329
0.36805519
0.40435487
0.32923809
0.17673148
0.40862626
0.33410743
0.35566586
0.34438851
0.45228815
0.35971785
0.30851641
0.31098983
0.41287118
0.36383709
0.31557533
0.36168319
0.28496891
0.38719016
0.37396175
0.33344322
0.38550872
0.37231106
0.36511901
0.31788817
0.35550961
0.3684448
0.32974586
0.34834158
0.39345509
0.41467622
0.29368848
0.3156845
0.38600284
0.2967563
0.3431522
0.39886719
0.34863815
0.43533155
0.23889309
0.41137853
0.4633868
0.32846814
0.40933886
0.40028545
0.38819897
0.3547588
0.28279176
0.35868976
0.31994066
0.41102484
0.36286172
0.41873366
0.38952282
0.38503411
0.23329082
0.37688848
0.33129472
0.39840367
0.38090977
0.35951075
0.35740218
0.42430064
0.37327
0.34074873
0.31060404
0.33827224
0.25016388
0.27714899
0.44565994
0.35619089
0.34477484
0.37144145
0.3950527
0.41484013
0.31212625
0.53058904
0.38546667
0.33612773
0.37765309
0.37862158
0.37520298
0.35371971
0.4333224
0.34082428
0.36821824
0.38473058
0.34775624
0.3134906
0.36066988
0.30936891
0.30547783
0.38257912
0.47334239
0.41410062
0.38243335
0.37734085
0.37801668
0.37938741
0.42377052
0.38451001
0.15890791
0.3730084
0.60213703
0.39823452
0.25515908
0.31127286
0.44887662
0.47789976
0.34583139
0.22053581
0.37683833
0.3474752
0.36667827
0.34307745
0.40768284
0.3749153
0.41010097
0.35946351
0.28573692
0.32550412
0.38523388
0.35869104
0.32448095
0.39421159
0.37701523
0.32025838
0.45067608
0.31893662
0.39240515
0.27120173
0.33785281
0.38082567
0.33865398
0.18941313
0.35375699
0.35246614
0.4666799
0.32685691
0.39062974
0.3219161
0.26435658
0.38611859
0.4112412
0.41935289
0.44049948
0.44244945
0.50833237
0.43113068
0.41513547
0.72553086
0.45373589
0.4588047
0.40464425
0.51305145
0.43158489
0.52213949
0.42800894
0.41720867
0.44240716
0.53491491
""
0.39721179
0.61560714
0.46613154
0.527264
0.46118447
0.59890741
0.4526743
0.569206
0.50416321
0.49915111
0.44561714
0.45974937
0.51085502
0.45780173
0.42514515
0.48775676
0.47060132
0.39092681
0.5281111
0.49371016
0.44013694
0.41964534
0.55524182
0.43692333
0.375056
0.50540602
0.44358906
0.5800153
0.44661552
0.32788002
0.44148779
0.35774335
0.37930194
0.37463766
0.35318342
0.32098255
0.42641127
0.52247721
0.46089604
0.30946451
0.3497808
0.3548601
0.4366028
0.34124267
0.39981022
0.33569175
0.44310281
0.37885824
0.31938538
0.37982279
0.36174694
0.41089091
0.46048713
0.33304229
0.3536649
0.41674939
0.36655876
0.38675538
0.3658914
0.39014125
0.45559508
0.35262319
0.35174918
0.47624356
0.41656485
0.35212678
0.36285809
0.34135175
0.40133908
0.3593283
0.45529804
0.36024129
0.40264887
0.48945561
0.41954345
0.38308191
0.35626212
