kir_stycz_natam_male_p100
0.44881344
""
""
0.44116807
0.46990395
""
0.66778809
""
""
0.57907546
0.61822033
0.70251083
""
""
0.67250103
""
0.77708226
0.44861788
""
0.80126005
0.25581446
0.63009095
0.71341354
0.89460647
0.67470729
0.86733449
0.68725914
0.85999525
0.74896258
""
""
""
0.75167418
0.48115128
0.56319362
0.57696563
""
""
""
""
0.63048643
""
""
""
""
""
0.76754045
0.88610065
0.80551088
0.79836625
0.71249038
0.910842
""
""
""
0.58607799
""
0.13256824
""
""
""
0.53335661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60646582
""
""
""
0.66433573
0.49435583
""
""
0.08747188
0.80104059
0.74035192
""
""
""
0.41973966
""
""
""
1.2981111
0.48023987
0.6085335
0.41115117
0.65222096
0.74527365
0.78641182
0.68072224
0.63960278
0.20417245
0.71420407
""
0.5364452
0.65274715
0.64235222
0.73413008
""
0.61140531
0.7696119
0.53190577
""
""
""
""
""
""
""
""
0.80501008
""
""
""
""
0.67604864
""
""
""
""
""
0.57471949
1.0719397
""
""
0.47172964
0.36786488
""
""
""
""
0.61943752
0.43145832
""
""
""
0.76738143
""
""
0.73513633
0.59883904
0.74928951
0.54298365
""
""
""
""
0.61563236
0.68841726
""
0.67014444
0.63449734
0.24343543
0.50270718
0.89566964
0.59859389
0.41619217
1.007437
0.49678025
""
""
0.63229167
0.62671316
0.54231673
0.37111822
""
""
0.6979239
""
""
0.5996871
""
""
0.082805738
""
""
0.49026614
0.48006269
""
""
""
""
""
0.42715782
""
0.57044387
0.48967296
""
0.53030306
0.31733578
0.99180293
0.47836933
""
""
0.38084123
""
0.52420062
""
""
0.16415033
0.64797568
0.67664427
0.6942988
""
""
""
""
""
""
0.65815812
""
""
""
0.59181052
0.32889563
0.50193959
0.63839704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64527208
""
""
0.53568447
""
0.40626425
""
0.65346187
0.6892857
""
0.57428396
""
""
""
""
0.88206965
0.83630306
0.31940255
0.6511777
0.36787277
0.50860208
0.61963183
0.3908146
0.20621555
""
""
0.64069349
""
""
0.52529198
0.59118617
""
""
0.44140986
""
""
0.82666636
0.53293043
""
0.34835541
0.66171682
""
0.57085574
0.50411034
""
1.1547019
0.43593764
0.4572106
""
""
""
""
0.73304111
0.710096
0.43275979
0.53683746
0.93178505
""
""
""
0.36693087
""
""
""
""
""
""
0.68098092
0.6218586
0.50495905
0.61053944
0.79694331
0.56959581
""
0.57579488
""
""
""
""
""
""
""
0.54345411
""
0.66457385
0.66362613
0.64673185
""
0.71707112
0.39861903
0.41162229
""
0.60734433
""
""
0.16431719
0.44345021
""
""
""
1.4851307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62685657
""
""
""
""
""
""
""
""
""
0.57596964
""
""
""
0.56761825
""
0.70402795
0.51528811
""
""
""
""
""
""
0.6571998
""
""
""
""
0.78767651
1.4218537
0.64519405
""
0.75974315
""
""
0.44394004
0.39971328
""
0.45730251
0.49208179
""
""
0.35888717
0.66958636
""
""
""
""
""
""
""
""
0.70121455
0.19868678
""
""
0.61059743
0.72922814
""
0.35841343
""
""
""
""
""
""
""
""
""
0.7843883
""
""
""
0.46910617
0.32108316
""
""
0.47589934
0.27960068
1.1715258
""
0.30985475
""
""
""
""
""
0.55861127
0.50757796
0.61708254
""
""
0.5660885
""
""
""
""
""
""
0.52815306
""
""
0.4730064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64910847
0.67979288
""
""
""
""
""
""
""
""
""
""
""
""
0.41741741
""
""
0.60421365
0.66666603
""
-0.036917489
""
""
0.67753816
0.70927376
0.74807096
""
""
""
""
0.55265385
""
0.56859213
0.24091314
0.66917682
""
0.79259992
0.71889806
0.6519298
0.49957296
0.80767518
0.76479584
0.66034895
""
0.88389772
0.50875503
0.54549736
""
""
""
""
""
""
0.46164724
""
""
0.95584047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68056464
""
0.58696568
""
""
""
0.8548938
""
""
""
""
""
""
0.29623237
0.62433779
""
0.92536819
0.73568493
0.71057403
""
""
""
""
""
""
""
""
""
""
""
0.33020335
""
""
0.72609735
""
""
""
""
""
""
""
0.7109521
0.71191478
0.69965506
0.92523652
0.97892678
0.9612335
0.57253438
0.6758182
1.0201219
""
0.75234568
0.84302986
0.83157367
0.67716372
0.77645683
0.74750006
-0.089343108
0.52607626
""
0.71966577
""
""
0.83611441
0.51458532
0.71691024
0.78335184
0.76845372
0.74937111
0.64010334
0.38679141
0.66528249
""
0.71445268
0.50934905
0.64408529
0.9926905
""
""
""
0.54908466
0.72798979
""
""
0.39412895
0.67109054
""
""
""
1.019134
-0.62514114
""
""
0.55781662
0.28500575
""
""
""
""
0.82898486
""
""
""
0.51731616
""
""
""
0.51382202
0.35986665
0.53777683
0.50780362
0.51877767
0.36983034
""
0.60417324
0.70624435
0.58837438
0.5187608
""
""
""
0.532085
""
""
0.48782563
""
""
""
""
0.55266047
0.6473043
0.56945032
0.48719174
""
""
""
0.50627112
""
""
0.71179312
""
""
0.59063596
0.51777971
0.58791858
0.73213279
0.45474049
0.63420886
0.62263757
0.58028752
0.71457678
0.63825107
0.52478606
0.84490025
""
""
0.60583466
0.52154464
0.64780951
0.65058583
""
0.46816814
0.6804511
0.45442525
0.4611114
0.64299673
0.58200932
""
""
0.45528245
0.67174059
0.59588385
0.73688382
0.77818549
0.14063956
0.68692946
0.89580441
0.48818034
0.63174671
""
""
0.68769985
""
""
""
0.70107186
0.68063921
0.63460815
