kfr_stycz_other_male_p25
0.36506414
0.35182601
""
""
""
""
""
0.34043545
""
""
""
""
""
""
""
0.16394158
0.44504169
""
""
""
""
0.3595084
0.4860824
""
0.30056882
0.49534485
""
0.34721076
""
""
""
""
""
""
0.34058133
0.22282785
0.35357353
""
0.26642624
0.31297809
0.28967494
0.29411876
""
""
0.3619791
""
""
""
0.30248341
""
0.2729677
0.41673058
""
""
""
""
0.21735458
0.31942388
0.30311507
""
""
""
0.23840311
0.37879518
""
""
""
""
""
0.37136796
""
""
""
""
0.38369796
""
""
0.31226301
0.28419536
0.35409513
0.48784557
""
""
0.3319014
""
""
""
""
""
0.26416457
""
""
""
""
""
""
""
0.39488077
0.33763331
""
""
""
""
0.39009327
0.35939693
0.41461742
0.36271399
0.36450669
""
0.2916719
0.36858639
""
""
""
0.39711118
""
""
""
""
""
""
""
""
""
""
""
0.35493481
0.29857364
""
""
""
""
""
0.44669926
""
""
0.30132657
""
""
""
""
""
""
""
""
0.29468846
""
""
""
""
""
""
""
0.30568972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33963683
""
0.37889498
""
""
0.38264492
""
""
0.31241465
""
""
""
""
""
0.37426937
0.32519969
""
""
0.44235483
""
0.51179665
0.36523524
0.36783865
""
0.4542408
0.3029854
0.32208547
0.38128549
""
0.35316491
0.32021612
""
0.44407368
0.41730651
0.3944152
""
0.43668118
0.39273259
0.44916961
0.6327185
0.27096313
0.32128814
""
""
0.36802143
0.38666651
0.3486656
0.44964749
0.46824118
""
0.412141
0.40965822
0.40238476
0.40875596
0.41719699
0.46028456
0.40255538
0.41448608
0.43956575
0.44029695
0.48844764
0.37201703
0.3347629
""
0.37074742
0.4363659
0.39591399
0.36717707
0.4340508
0.34535113
""
0.40937844
0.37758639
0.43504184
0.38829049
0.30569184
0.4400568
""
0.44435319
""
""
""
0.42028609
0.37654677
""
""
""
""
""
""
""
""
0.42177841
""
0.5295313
""
""
0.3645117
0.35530216
""
""
""
""
""
""
""
0.44437838
""
""
""
""
0.39653489
""
""
""
0.46601903
""
""
""
0.43247893
""
""
""
""
""
""
""
0.33281037
""
""
""
""
""
""
""
""
0.33765522
""
0.39943758
""
0.39608407
0.3834601
0.2927857
0.43212989
0.37579709
0.35447538
0.37172315
0.38473266
0.43141884
0.3597824
0.32796076
0.38361853
0.31058395
""
0.33016196
""
0.34314194
0.34349784
""
0.31232449
0.33952308
0.34242514
0.34659445
0.30646163
""
""
0.36761823
0.32743219
0.43858215
""
""
""
""
""
""
""
""
0.33474883
0.28722712
0.34399194
""
0.37694061
""
""
""
0.37449363
0.36035714
0.34719297
""
""
""
0.34044144
0.34327522
0.41913164
0.3355923
0.32493788
0.33272263
0.42268258
""
0.37614131
0.40800944
0.3616758
0.2932595
0.35598418
0.35565531
0.36988968
0.28541556
0.41633353
0.35573384
0.31065154
0.38152167
""
""
""
""
0.31139973
""
0.32688779
""
""
""
""
""
""
""
""
0.47700706
""
""
0.3440032
""
""
""
""
""
""
""
""
0.40511182
""
0.42474586
""
""
0.33867851
0.34883416
""
0.51018399
0.25361678
""
0.35331565
""
0.40660003
""
""
0.38371104
""
0.40532935
""
""
""
""
""
0.35347441
""
""
0.3206723
0.28207338
""
""
""
""
""
""
""
0.34883788
0.31244087
0.36190757
""
0.35723916
""
""
0.32349288
""
""
""
0.44141802
""
0.281019
""
""
""
""
""
0.33908421
0.41288307
""
""
""
""
""
""
""
""
""
""
""
""
0.34409669
""
""
0.30125004
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32008588
0.28284043
""
""
0.29767153
""
""
""
""
""
""
""
""
""
""
0.32992709
0.41148421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19726036
""
""
""
""
0.32330951
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38031903
0.43795022
0.35620886
0.41214788
0.40481025
""
0.28817433
""
""
0.45458874
""
""
""
0.32881451
""
""
""
0.4084262
""
""
""
""
""
0.3907024
""
""
""
""
""
""
""
0.29287979
""
""
""
""
""
""
0.42498648
""
""
""
""
""
""
0.34280598
""
""
0.38970464
""
""
""
""
""
""
""
""
0.32524967
""
""
""
""
""
0.41523084
""
""
0.35288081
""
""
0.50371695
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32404009
""
0.29576364
""
""
""
""
""
0.40127063
0.39871004
0.36378393
0.38123119
0.43295357
0.34133482
""
0.45728356
""
""
""
0.4317596
0.34023833
0.36310259
""
0.31907427
""
""
""
""
""
""
""
""
""
""
0.25964731
0.24510863
""
""
""
""
""
""
""
""
0.38276199
0.36500442
""
0.31734213
""
""
""
""
0.50845289
0.26055714
""
0.3107217
""
""
""
""
""
0.27508491
0.37963074
""
0.34082773
""
""
0.34443021
0.36610377
""
""
0.372242
""
""
""
0.33928955
""
""
""
""
""
""
""
0.35298258
""
0.38885373
""
0.35990229
""
""
""
""
0.37214836
""
0.39171693
0.37337312
""
0.43819198
""
0.33413896
""
""
""
""
""
""
0.42173734
""
0.43921515
""
0.39921969
0.23365897
""
0.33497602
0.3573772
""
""
0.44359222
0.3445507
""
""
""
""
""
""
""
""
""
""
0.48620439
""
""
""
""
""
""
0.3213349
""
""
""
""
""
""
""
0.27028799
""
""
0.33450833
""
0.28845403
""
""
""
""
0.32058156
""
""
""
""
""
""
""
""
""
0.37860176
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29514417
""
""
""
0.33474252
0.36634326
""
""
""
""
""
""
0.33271891
""
""
""
""
""
""
""
""
""
""
""
""
0.4049626
0.44111222
""
""
""
0.31893796
""
""
""
""
""
""
""
""
0.43126267
""
""
""
""
""
0.36635143
""
""
""
""
""
""
""
""
""
0.31121001
""
""
0.34423888
""
""
""
""
""
""
0.45524082
0.37284169
""
""
""
0.36593828
""
""
""
""
""
0.31180471
""
0.34518859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43477672
""
""
""
""
""
0.38657162
""
""
""
""
""
""
""
""
0.55890679
""
0.41051793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40916434
""
""
0.42695138
""
""
""
0.34677783
""
0.39228669
""
0.38448358
""
""
""
""
""
""
0.24492729
""
""
""
""
""
""
""
""
0.31217131
""
""
""
""
""
""
""
0.3241958
""
""
""
""
""
""
0.24434777
""
""
""
0.43000746
""
""
""
""
0.38980484
""
""
""
""
""
0.31489363
""
""
""
0.3389256
""
""
0.28669661
""
""
""
""
""
""
""
""
""
0.34971246
""
""
""
0.38430947
""
""
0.33772033
""
0.36848229
0.33703789
""
0.35524493
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36424294
""
""
0.34180695
""
""
""
""
""
0.28338677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26562336
""
""
""
""
""
""
""
""
0.47164416
""
""
""
""
0.34667781
0.3366757
0.42490405
""
""
""
""
""
""
0.35838053
""
""
""
""
""
0.37404379
""
""
0.36820048
""
0.53913301
0.40253437
""
""
0.29250145
""
""
0.57606757
0.29735911
0.273063
""
""
0.34169045
