kfr_native_hisp_male_mean
0.36282781
""
""
0.46822825
0.44946665
""
0.3875291
""
""
0.4353573
0.44993997
0.42591169
""
""
0.42452613
""
""
0.4581275
""
""
0.36727124
0.39733413
0.40430805
0.45876265
0.47825941
""
0.43423313
0.45500937
0.44817102
""
""
0.37022963
0.46047527
0.41578493
""
0.42161098
""
""
""
""
0.44394973
""
""
""
""
""
0.50681096
0.50846624
0.57836783
0.45363882
0.40671083
0.47529179
0.31943414
""
""
0.44707578
""
""
""
0.36146542
""
0.45396245
""
""
""
""
""
""
""
""
""
""
""
0.36696216
""
""
0.31811944
0.31649134
""
0.42936742
""
0.54587597
""
0.46949551
0.48667601
0.36272082
0.48954615
0.40658697
0.40124172
0.34139061
0.32091141
""
""
0.36886263
""
""
0.30160835
0.43326008
0.46378407
0.4600198
0.43377081
0.49198297
0.43199685
0.43494287
0.43210199
0.42024896
0.41476145
0.44097641
0.43303877
0.44436517
0.45252034
0.44571427
0.48260677
""
0.4204126
0.44338351
0.40404603
""
""
""
0.32493633
""
""
0.45887527
""
0.41440579
0.44902295
""
""
""
0.49002615
""
0.46808013
""
0.41490844
""
0.48056284
0.42567626
""
0.4178268
0.49046487
0.4502174
""
""
0.32312492
""
0.53645194
""
""
""
""
0.42112064
""
""
0.43377092
0.51491356
""
0.42817357
""
""
""
""
0.48115787
0.49487767
""
0.53628314
0.46330827
""
0.46765098
0.48772562
0.45668817
0.461068
0.44891429
0.47177947
0.3930724
0.42086488
0.4635905
0.43066448
0.44690445
0.44116765
""
0.46057054
0.4493781
""
""
0.45979324
""
""
0.4510684
""
""
0.42721549
0.43371528
""
""
""
0.48588437
0.4506166
0.4586091
0.48977873
0.45121336
0.50953573
0.45604083
0.47717193
0.44147891
0.43357536
0.47526398
0.49762389
0.50097764
0.46198261
0.48625073
0.50146484
""
""
0.50832361
0.48802236
0.45045456
0.47410914
0.44319391
""
""
""
""
""
0.49044982
0.48107159
0.40209574
0.50144267
0.51138008
0.48366714
0.43109763
0.37229607
""
0.48446465
""
""
""
0.50577277
""
""
0.3706347
0.5832721
""
0.54232985
""
""
0.47963321
0.47608277
0.43055218
0.43152335
0.45483419
0.48430178
0.47739199
""
0.4250966
0.52383262
0.40751153
0.45394638
0.50688076
0.50999045
0.42602837
0.46227854
0.44837111
0.44366297
0.48174527
0.479341
0.54597455
0.52186114
0.45343399
0.48715514
0.42185277
0.66086996
""
0.47290018
""
""
0.49031964
0.50213784
""
0.47290501
0.44025388
""
""
0.46928287
0.48599565
0.41210964
0.41614342
0.46169275
0.47030526
0.37995514
""
""
""
0.47645202
0.51214331
0.64237523
""
0.43656257
0.46489495
0.4562107
0.51731759
""
0.56339431
0.50002825
0.48556498
0.48099706
""
0.48512614
0.48405775
""
0.507819
0.47189945
""
0.45199627
0.46669871
0.4836514
""
0.45591724
0.43668604
0.49691859
0.46946767
0.49570692
0.44651559
""
""
0.44324452
0.49261743
0.47511271
0.41022438
0.46903607
""
0.53923655
0.44655579
0.47223517
0.43083936
0.4912537
0.45843092
0.45225346
0.38470787
0.4893916
""
""
0.49562946
0.57374465
""
""
0.32284003
""
""
""
""
""
0.40244883
""
0.47316206
0.41421047
""
0.40996897
""
0.42164764
0.42029417
""
0.50073802
""
""
0.41059479
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50869876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42209798
""
""
""
""
""
""
0.46190098
""
""
0.46407181
0.47766489
""
""
""
0.47441196
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43140447
""
""
0.44074348
""
0.50732535
""
0.38332519
0.47735095
""
""
""
0.46226034
""
""
""
""
0.50858784
