coll_other_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35228196
""
""
""
""
""
""
""
0.25219718
""
""
""
0.29094863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17211114
""
""
""
""
0.1849892
""
""
""
""
""
""
""
""
0.22957362
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2674599
""
""
""
""
""
0.3002418
""
""
0.31694221
""
""
""
""
""
""
""
0.25174239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40764648
""
""
""
""
""
0.27705476
""
""
""
""
""
""
""
""
""
0.44602063
""
""
0.18836215
""
""
0.40852347
""
0.16595896
0.32492352
""
0.19794326
""
""
0.25657076
0.25129649
""
""
0.36183482
""
0.64625776
""
""
0.18610232
""
""
0.3821255
0.44821277
""
0.45427456
0.37635311
""
0.19926991
0.30397928
""
0.35599184
0.33568224
0.48183998
0.20787074
0.35683101
0.41564423
0.26287276
0.49623916
0.36219609
0.1370427
""
""
0.2464119
0.27910206
0.26724982
0.1151785
""
""
0.19913286
""
0.34616095
0.43815124
""
0.16597961
""
0.46801007
""
""
""
0.48745576
""
""
""
""
""
""
""
""
""
0.37250465
""
0.63103801
""
""
0.3054361
""
""
""
""
""
""
""
""
0.41277689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20554374
""
0.44133341
0.48204511
""
""
0.4960953
0.23621266
""
""
""
0.24900177
0.39214686
0.29713941
""
""
0.24639335
""
0.25996351
0.36007544
""
""
""
0.19311631
""
""
""
""
0.25358278
0.24180074
""
""
""
""
""
""
""
""
""
""
""
0.28692475
""
""
""
""
""
""
0.15407304
0.57999903
""
""
""
0.49382904
""
""
0.29151163
""
""
0.49111673
""
0.32286209
0.086436875
0.31704956
0.21261671
0.36991492
0.15321556
""
""
""
""
0.33666322
0.36575231
""
""
""
""
0.25878775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14875478
""
""
""
""
""
0.19708961
""
0.56604892
""
""
""
""
""
""
""
""
""
""
0.32086793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.492246
""
""
""
""
""
""
0.48944256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40256765
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14133567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28097978
0.29211363
0.33952904
0.23456497
0.6135838
""
""
""
""
""
""
""
""
""
""
""
""
0.066702656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58441204
""
""
""
