kir_native_pooled_male_p75_se
0.015640384
0.010320191
0.026183689
0.03347113
0.016392691
0.073028028
0.032076791
0.012102482
0.022622908
0.031474493
0.02156562
0.037685078
0.028575698
0.037680965
0.038155109
0.015634373
0.017320834
0.0491805
0.056679785
0.023404257
0.041893713
0.015081555
0.015787831
0.02560484
0.019739989
0.01475182
0.023495343
0.01392749
0.032963283
0.026310276
0.025975062
0.054146908
0.048710052
0.033494547
0.0099534942
0.016970985
0.0050509698
0.035748515
0.013158887
0.019940503
0.01246095
0.015506889
0.062567182
0.042207483
0.0071301158
0.029617075
0.027961729
0.014715401
0.0071208635
0.029820465
0.0092148352
0.011103719
0.073604852
0.031602863
0.027887521
0.03143641
0.020959737
0.014940302
0.0075892438
0.069467537
0.016652593
0.02217059
0.010879373
0.016693782
0.032758847
0.046525378
0.029590625
""
""
0.0059451382
0.041997414
""
0.060152374
0.066737741
0.0099288234
""
0.068389252
0.015221391
0.014988671
0.026988929
0.033145439
0.063658141
0.10684747
0.014173066
0.044349104
0.041547626
0.045573976
0.092855722
0.050957929
0.029521005
""
0.054722466
0.039861787
0.078418203
""
0.046541531
0.024352578
0.012590175
0.010603277
0.019640591
0.019766893
0.028189903
0.040638842
0.0024081701
0.01245225
0.014837907
0.0048759854
0.012315664
0.047716159
0.011259862
0.016887352
0.028748902
0.025506049
0.022362979
0.0097056013
0.020039694
0.039240535
0.05979757
0.031369865
0.043854646
0.028101088
0.031581283
0.027119238
0.03904438
0.022815369
0.026036395
0.013421857
0.016854132
0.018749367
0.033036616
0.049922332
0.033834435
0.030244773
0.011898936
0.031763058
0.045171052
0.015845098
0.027467199
0.021993874
0.029001104
0.021729566
0.039262526
0.018957945
0.040528834
0.034178197
0.015649229
0.027406363
0.056325402
0.032032814
0.052014053
0.04406146
0.038045276
0.026450848
0.013820684
0.037547629
0.040887546
0.020151719
0.019573469
0.042640917
0.045725618
0.043313429
0.048833478
0.026515801
0.042604581
0.035216786
0.039574545
0.026989659
0.034326509
0.016489273
0.047160894
0.006644438
0.030716559
0.030603228
0.011196995
0.060802128
0.064359985
0.01162696
0.037216056
0.034750342
