kfr_stycz_pooled_male_p1
0.21982354
0.26832101
0.24959999
0.25248936
0.30684632
0.18095537
0.22205849
0.25222427
0.22539273
0.27332282
0.31049231
0.30410779
0.28480515
0.27499008
0.30866617
0.23451757
0.26528007
0.19277836
0.23521188
0.26816162
0.30726594
0.31621236
0.23671816
0.18243848
0.27890614
0.25266549
0.25358155
0.22374107
0.28034174
0.26696208
0.23276617
0.23909837
0.20946586
0.21022449
0.22339559
0.25878
0.20925537
0.35680598
0.28475568
0.29565614
0.2246587
0.26379752
0.21478476
0.1862909
0.24313095
0.25499472
0.24737677
0.27098399
0.23215783
0.24358974
0.18251279
0.28371266
0.17494744
0.22707672
0.23670338
0.26490214
0.21085382
0.30815876
0.31344661
0.20590487
0.22435857
0.21990474
0.23001628
0.27870929
0.38657704
0.21527503
0.26637459
0.33515257
0.2933777
0.28156686
0.1674709
""
0.53885132
0.085610554
0.31434679
""
0.20957108
0.21149422
0.31976789
0.32266146
0.35618681
0.17964886
0.20478779
0.32426703
0.14377664
0.20972997
0.12024424
""
0.23575984
0.40620428
""
0.36488259
0.28188729
""
""
0.19997118
0.26156646
0.32067165
0.3082366
0.30103642
0.31220028
0.30116931
0.32832393
0.31066608
0.29712227
0.25666395
0.28565508
0.28723058
0.32911706
0.33241034
0.31325483
0.25436828
0.24471231
0.29262152
0.35024244
0.28543788
0.24191031
0.31768087
0.31718743
0.19199753
0.26566586
0.34718844
0.29768771
0.38884914
0.22539216
0.27403456
0.29896387
0.28168619
0.18461986
0.28270134
0.20392017
0.22521013
0.19991095
0.3020013
0.30871409
0.28695843
0.23538339
0.32303375
0.30177009
0.25359887
0.22948031
0.2528162
0.28155896
0.24090818
0.27570885
0.20262536
0.34264719
0.21706362
0.30846789
0.20177461
0.27455801
0.29247582
0.27084661
0.27084267
0.3277151
0.26357654
0.25076282
0.20118554
0.25957024
0.33449674
0.24728122
0.30800185
0.26618803
0.30475605
0.13749994
0.23560251
0.24230756
0.35598144
0.30262068
0.26507646
0.2142432
0.34688601
0.22286627
0.28056175
0.30702618
0.23649554
0.27446055
0.30710098
0.31653258
0.35078004
0.21448192
0.29320717
0.32282948
0.32833904
0.22824553
0.29626399
0.36267442
0.20301436
0.39305452
0.30401969
0.35627148
0.36706647
0.35461888
0.26353374
0.36991087
0.30642945
0.29659188
0.25986066
0.34332499
0.36834002
0.37223679
0.31696191
0.32376772
0.29341558
0.36472377
0.34069064
0.38772443
0.34673959
0.26892361
0.33897004
0.30153319
0.3144246
0.37203121
0.38612202
0.32472664
0.39077362
0.36623612
0.25960141
0.33462608
0.3351931
0.36665595
0.33619976
0.35742477
0.42289582
0.32842645
0.35623515
0.39634562
0.38572368
0.40917888
0.36305314
0.29138055
0.38599369
0.31278586
0.34593204
0.36760023
0.33827832
0.3589786
0.29467961
0.24321786
0.32574561
0.33478725
0.36300614
0.37228087
0.30011752
0.33045021
0.24441986
0.34942517
0.2593762
0.41590238
0.22460058
0.3561025
0.38989255
0.34488109
0.56447268
0.51970989
0.35972896
0.46221626
0.2982057
0.56317228
0.36714962
0.29549047
""
0.40676448
0.369863
0.41737264
0.30049241
0.2995849
0.38562247
0.46132088
0.36512893
0.35981569
""
0.17561236
""
0.36663434
0.39830905
0.40063503
0.30981326
0.41639963
0.37515888
0.31135893
0.25782427
0.3605181
0.36799178
""
0.42884514
0.35040265
0.32689852
0.39230603
0.29146239
0.51964653
0.36983797
0.37858269
0.36499161
0.28134745
0.26687926
0.41887146
0.23902375
0.45430326
0.4339402
""
0.25074169
0.34990004
0.52279538
0.32766178
0.45323265
0.36578
0.30004475
0.31833807
0.29207715
0.33960125
0.34629145
0.30721229
0.2989701
0.38138524
0.3070201
0.2539317
0.24126492
0.25492382
0.24616119
0.23299685
0.30535722
0.25682145
0.24719428
0.26050773
0.27033925
0.25518095
0.30487034
0.26925224
0.3137995
0.31546453
0.23083465
0.25789446
0.27831325
0.22664927
0.23494337
0.31548384
0.24677762
0.19174892
0.25498337
0.33431149
0.2364285
0.28021336
0.3714419
0.3236798
0.29825762
0.27420592
0.25559485
0.23710772
0.26113161
0.2669059
0.23072334
0.349087
0.27579921
0.27952033
0.21619059
0.27028856
0.26079163
0.19162385
0.25968367
0.25365159
0.30465123
0.30924734
0.3287065
0.27139816
0.27741358
0.29272452
0.26775122
0.31367767
0.27739128
0.27912456
0.25789472
0.25947508
0.23925164
0.28108597
0.27743682
0.29216278
0.26797581
0.30162343
0.25860167
0.31848395
0.25775072
0.24058793
0.27229577
0.27532062
0.26553357
0.25648138
0.27105865
0.34418601
0.23336394
0.18119551
0.18148814
0.26784784
0.28899077
0.25604343
0.24671239
0.29190221
0.18181357
0.23414329
0.24688448
0.24110869
0.25980252
0.23129858
0.19103648
0.24005325
0.17606053
0.3119466
0.17587559
0.27500567
0.30671686
0.26558188
0.21706057
0.20009869
0.28239086
0.34249988
0.22703817
0.1672585
0.22560203
0.20630543
0.28211442
0.26129225
0.21029527
0.29189387
0.22275305
0.25917515
0.25944328
0.1936817
0.34589261
0.31826314
0.23423573
0.21431696
0.23747925
0.2321956
0.18780495
0.26382238
0.20069766
0.30242607
0.30226842
0.2123964
0.24268262
0.25360912
0.24886601
0.29112208
0.22931132
0.35323751
0.30172533
0.18039352
0.31132916
0.18882692
0.21584484
0.25571766
0.22038108
0.18986507
0.31716961
0.29121047
0.28943703
0.24088392
0.25451162
0.26661623
0.26446584
0.25004578
0.27713934
0.2366516
0.24891393
0.26984754
0.22683589
0.21411073
0.18174098
0.2958501
0.25774449
0.27756917
0.27291164
0.21325135
0.22813039
0.31543866
0.27165839
0.1947213
0.22122642
0.19307584
0.29731527
0.23231098
0.28953674
0.20046268
0.26924434
0.26196474
0.2150332
0.24716501
0.19799168
0.26050821
0.17521647
0.23119459
0.27216157
0.19260652
0.22611471
0.31089586
0.19780327
0.31072381
0.22995301
0.26224512
0.24548955
0.25324908
0.23268245
0.1661284
0.25488254
0.22552948
0.31262544
0.16390619
0.21430998
0.27281839
0.23142217
0.20032917
0.31384715
0.21004359
0.25983909
0.14969432
0.18930709
0.27074558
0.17735985
0.28730968
0.18216765
0.19738075
0.18170641
0.20569551
0.1891719
0.23728606
0.24938938
0.195502
0.21107475
0.19850129
0.29793125
0.29665905
0.23666731
0.26605207
0.22274514
0.20767413
0.21309942
0.21377808
0.23564605
0.15307464
0.17935327
0.33869001
0.29539499
0.28498
0.19209817
0.27745223
0.25041568
0.30350244
0.3820383
0.29678375
0.36421213
0.34725121
0.32906309
0.30403778
0.39185005
0.32748204
0.38003144
0.29551396
0.34099129
0.37827283
0.35108718
0.38781154
0.40451926
""
0.32982796
0.4557209
0.36679727
0.45430818
0.34964556
0.57470959
0.31683075
0.4183225
0.33678082
0.32451025
0.40348831
0.39591339
0.40232497
0.37651461
0.36928603
0.37278169
0.36298192
0.19110295
0.36930662
0.38526195
0.34456584
0.31978422
0.48737812
0.42735252
0.2514897
0.43040323
0.30191714
0.46430373
0.34110558
0.3954879
0.35025182
0.30615032
0.25135389
0.33842671
0.34994334
0.29891247
0.34150565
0.43979025
0.36803007
0.2829096
0.27455577
0.33281341
0.29608947
0.27365026
0.3661992
0.30762371
0.28125656
0.33097419
0.37724262
0.34640327
0.36080086
0.4166081
0.39860725
0.31789845
0.40049687
0.30000645
0.27868196
0.3430613
0.29533148
0.28910461
0.30844483
0.28942314
0.34793326
0.40958965
0.39809224
0.46734735
0.39035654
0.34020305
0.36238435
0.29980266
0.41048992
0.26276892
0.33500963
0.43912962
0.31013966
0.30681407
0.27786979
0.39024502
0.27598846
0.30928767
0.31911072
0.26485357
0.34436482
0.29996309
0.32069233
0.32683006
0.39278504
0.29883862
0.23745781
0.34730303
0.27726889
0.28815365
0.27891347
0.22716978
0.27554607
0.30725721
0.38944042
0.38869095
0.32643619
0.2833108
0.47764462
0.33582112
0.22419006
0.31102866
0.35125786
0.33964282
0.20571843
0.25058243
0.30433109
0.33115497
0.3381826
0.30493027
0.2235488
0.31875765
0.24217287
0.3298957
0.19629948
0.33128953
0.35859314
0.26204786
0.3258132
0.33790293
0.26822808
0.39727703
0.33233321
0.47235978
0.3315728
0.41053569
0.30992329
0.31165466
0.30702311
0.26239535
0.35400069
0.31797048
0.26530644
0.26807752
0.39942038
0.28222489
0.30071491
0.2995865
0.32066178
0.30286175
0.27905351
0.29702926
0.2857151
0.32503244
0.39367682
0.31183901
0.34371093
0.32337689
0.24647492
0.38884616
0.3368555
0.24967457
0.28482723
0.37166977
0.33701497
0.29000759
0.35027796
0.23256128
0.29858634
0.32797471
0.30276242
0.31851041
0.3288601
0.25909653
0.2761808
0.2718417
0.31973985
0.36084843
0.29041061
0.32438159
0.30502158
0.31351539
0.29980126
0.3402243
0.52587694
0.29224879
0.28259951
0.26393273
0.24857368
0.219363
0.30872869
0.33780351
0.28849611
0.26827174
0.31139144
0.27326921
0.39410406
0.35647032
0.36100119
0.31315184
0.28524941
0.29187766
0.31242642
0.35476449
0.345846
0.33764631
0.32815513
0.30447128
0.28440326
0.30640578
0.28188992
0.27077362
0.30646378
0.25866678
0.35314205
0.30257601
0.35953161
0.27081907
0.32715133
