kir_stycz_asian_pooled_p1
""
0.44681227
""
""
""
""
""
0.22465767
""
""
""
""
""
""
""
0.13095668
""
""
""
""
""
""
0.42311731
""
""
""
""
""
""
""
""
""
""
""
0.62034976
""
0.48598209
""
""
""
0.33808699
""
""
""
0.44300351
""
""
""
0.4628506
""
0.42898998
0.4815619
""
""
""
""
""
0.51474458
0.4826045
""
""
""
0.69207948
""
""
""
""
0.67802149
""
0.50096351
""
""
""
""
0.4628467
""
""
0.4875524
""
0.6005668
0.47584677
""
""
0.52387762
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46465096
0.49418855
""
""
""
""
0.5067628
0.44617894
""
0.40884238
0.52598375
""
0.41258088
0.27618718
""
""
""
0.43736789
""
""
""
""
""
""
""
""
""
""
""
""
-0.003499975
""
""
""
""
""
""
""
""
0.42060947
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42472005
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54695475
""
0.43743718
""
""
0.34061748
""
""
0.44691721
""
""
""
""
""
0.38704026
""
""
""
0.58028817
""
""
0.42077875
""
""
0.52848667
0.28662065
0.4907743
0.44085926
0.34443292
0.35747218
0.41203183
""
0.48316133
0.45701367
0.30210179
""
0.55012035
0.47596985
0.54246855
""
0.38100529
0.47304511
""
""
0.50555736
0.50701493
0.32011551
0.54695207
0.52738321
""
0.51659817
0.51115358
0.47379687
0.52939641
0.51170987
0.58356768
0.47670034
0.47321558
0.55630642
0.4496918
0.57453805
0.51164824
0.35990122
""
""
0.53320521
0.5117417
0.47237197
0.42054796
0.42707038
""
0.42636752
0.13035831
0.5429641
0.50639409
0.42929474
0.51152772
""
0.50251174
""
""
""
0.47793281
0.58123165
""
""
""
""
""
""
""
""
0.50423139
""
0.57108426
""
""
0.44011948
""
""
""
""
""
""
""
""
0.5430389
""
""
""
""
0.47142872
""
""
""
0.42052957
""
""
""
""
""
""
""
""
""
""
""
0.40718672
""
""
""
""
""
""
""
""
""
""
0.38715306
""
0.53268629
0.52153689
0.49921986
0.56163633
0.51456219
0.52204317
0.53251451
0.25746912
0.41140229
0.54490119
0.39895493
0.49931666
0.46353683
""
0.38237384
""
0.39952141
0.45823079
""
0.41616312
0.41828656
0.4998894
0.45722467
""
""
""
0.42671278
0.35593143
0.61696291
""
""
""
""
""
""
""
""
0.27602211
0.47193265
0.44021991
""
0.31302971
""
""
""
0.43577841
0.45483068
0.44745198
""
""
""
0.36891982
0.47201955
0.45487964
0.47539338
0.47542986
0.4177089
0.37881106
""
0.47893068
0.47434282
0.45984268
0.47040871
0.43480027
0.44656894
0.36412892
0.55133611
0.49672666
0.604182
0.36707389
0.46329123
""
""
""
""
0.43635303
""
""
""
""
""
""
""
""
""
0.44801611
0.55668104
""
""
0.253591
""
""
""
""
""
""
""
""
0.33839199
""
0.41404465
0.23629972
""
0.47169733
""
""
0.49064201
0.30854923
""
0.40877676
""
0.48196748
""
""
0.63756627
""
0.37852204
""
""
""
""
""
0.45762917
""
""
0.52431011
0.46190062
""
""
""
""
""
""
""
0.48772854
0.40256327
0.48557013
""
0.46013707
""
""
0.38902429
0.4838157
""
""
0.48326561
0.41133487
0.48309946
""
""
""
""
""
0.40399551
0.3349663
""
0.59799647
""
""
""
""
""
""
""
""
""
""
0.26798826
""
""
0.41385397
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47866184
0.60794985
0.10841188
""
0.59574848
""
""
""
""
""
""
""
""
""
""
0.4305484
0.26127365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47005725
""
""
""
""
""
""
""
0.51540112
""
""
""
""
0.41141614
0.46789971
0.41557756
0.48743182
0.46633771
""
0.17702372
""
""
""
""
""
""
0.41761416
""
""
""
0.45966613
""
""
""
""
""
0.63535845
""
""
""
""
""
""
""
0.48201597
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36791873
""
""
""
""
""
""
""
""
""
""
""
0.51624006
""
""
""
""
""
0.53223097
""
""
0.38718289
""
""
0.55361801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47700563
0.39420447
0.50596792
""
0.49386469
0.41281688
""
""
""
""
""
0.58546984
0.52788728
0.53168982
""
0.31676057
""
""
""
""
""
""
""
""
""
""
""
0.48139966
""
""
""
""
""
""
""
""
0.4755421
0.4402166
""
0.50038552
""
""
""
""
-0.035448328
0.41841212
""
0.28548819
""
""
""
""
""
0.71293086
0.5618223
""
0.38596442
""
""
0.38637462
0.25282183
""
""
""
""
""
""
0.51156062
""
""
""
""
""
""
""
0.32442412
""
0.39821222
""
0.34722292
""
""
""
""
""
""
0.49267378
0.41891119
""
0.41488484
""
0.430289
""
""
""
""
""
""
0.29119042
""
0.36731943
""
0.45713234
0.34076944
""
0.3048065
0.44739214
""
""
""
0.58578914
""
""
""
""
""
""
""
""
""
""
0.27104729
""
""
""
""
""
""
0.35948128
""
""
""
""
""
""
""
0.50170517
""
""
0.32924947
""
0.42515859
""
""
""
""
0.28622052
""
""
""
""
""
""
""
""
""
0.68917423
""
""
""
0.35930717
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61481071
""
""
""
""
""
0.50472832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66500551
""
""
""
0.59275329
0.39209059
""
""
""
""
""
""
0.16235387
""
""
""
""
""
0.4600932
""
""
""
""
""
""
0.50715441
0.6498974
""
""
""
0.3922182
""
""
0.45996794
""
""
""
""
""
""
""
""
""
""
""
0.46934971
""
""
""
""
""
""
""
""
""
0.60264498
""
""
""
""
""
""
""
""
""
0.57611501
""
""
""
""
0.34276479
""
""
""
""
0.44748276
0.45962906
""
0.24735321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46926984
""
""
""
""
""
0.24705929
""
""
""
0.72170395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68829387
""
""
""
0.56855375
""
0.52159756
0.1916917
0.48290452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43621892
""
""
""
""
""
""
""
0.27132958
""
""
""
""
""
""
0.38416597
""
""
""
0.52590495
""
""
""
""
0.35204759
""
""
""
""
""
0.62337875
""
""
""
0.43624163
""
""
0.24101527
""
""
""
""
""
""
""
""
""
0.49409607
""
""
""
""
""
""
""
""
0.40794319
""
""
0.46268785
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28056511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6655696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31964135
""
""
""
""
""
""
""
""
0.46875992
""
""
""
""
0.36781961
0.40425935
0.38390854
""
""
""
""
""
""
0.45496553
""
""
""
""
""
0.38829833
""
""
0.40934226
""
0.3952896
0.37048471
""
""
""
""
""
""
0.47108096
0.46373755
0.2980499
""
0.38019595
""
""
""
0.51205236
0.21186548
""
""
""
0.44132763
0.3447448
0.24434935
0.46525893
0.55382663
""
0.40172657
""
0.40694186
0.48186606
""
""
""
""
""
""
0.35132286
""
0.49185038
""
""
0.45700538
""
""
""
0.51171947
""
""
""
""
""
0.40628213
0.43549299
0.51798713
0.51192003
0.67205489
""
0.31922632
0.51676899
0.6183902
""
0.43459338
""
0.43889025
0.55816221
""
0.58525592
0.54899073
""
0.60692966
""
0.40464976
0.45792171
0.33796263
0.22234868
0.38708684
0.59583569
0.4258163
0.42442995
""
0.48327959
0.36240768
0.40999803
0.40639371
0.53980529
""
0.59532768
0.5797987
0.5395264
0.48269525
""
""
0.45815867
""
""
""
""
""
0.27539405
""
0.48507828
""
0.35778674
""
""
""
""
""
0.42187202
""
""
""
0.26016071
""
0.41703421
""
""
""
""
""
""
""
0.4907302
0.17531359
""
""
""
0.27493045
0.43441746
""
0.46081582
""
""
0.20922172
""
0.26474476
0.65931928
""
""
0.45528954
""
""
""
""
""
0.45496842
""
0.34010488
""
""
0.28031865
""
0.45257726
""
""
""
""
""
""
0.48445934
""
""
0.31001469
0.41786152
0.29896677
""
""
0.46766308
""
""
0.46208897
0.42919084
""
""
0.53560448
""
""
0.2551856
""
0.57325768
""
""
0.4566344
""
""
0.580751
0.40610522
""
""
""
""
0.52624297
""
""
""
""
""
0.38551751
""
0.50744176
""
""
0.34269077
""
""
""
""
""
""
""
""
""
""
""
0.34329662
""
""
""
""
""
""
""
0.53515702
""
""
0.44930318
""
0.48144329
""
""
""
""
""
""
0.52965301
""
""
""
0.34750873
""
""
0.46239504
0.50265753
0.54583663
""
0.38803256
""
""
""
""
""
""
""
""
0.49844545
""
""
0.47586498
0.48748657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32700133
""
""
""
""
""
""
0.36689237
0.47099924
""
""
""
""
0.3689521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44346943
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40916643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38829142
0.55961877
""
""
""
""
0.33945879
""
""
0.43976921
""
""
""
""
0.61121243
""
0.62390971
""
""
""
""
""
""
""
""
""
0.52912587
""
""
0.38931787
""
""
""
""
""
""
""
""
0.43879589
0.37334317
0.59249038
0.60012281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35686576
""
""
""
""
""
""
""
""
""
0.47850809
""
0.93639284
""
""
""
""
""
""
0.41259563
""
""
""
0.49712768
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41144073
""
""
""
""
""
""
0.17411537
""
""
""
""
""
""
""
0.46424589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49640968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3438555
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6395874
""
""
""
""
""
0.45413336
""
""
""
""
""
""
""
""
""
""
""
0.51485729
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51369578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55267709
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42433834
0.4773657
0.67626005
""
""
""
""
""
""
0.7869963
""
""
""
""
0.45190841
""
0.2705442
0.30588841
""
0.57377917
""
0.43388438
0.53754467
0.43151549
0.51880664
0.57432258
""
0.43202919
0.57161897
0.4760735
0.48560652
0.47379625
0.45669827
0.55085742
0.53481174
0.58740073
0.60874134
0.53232312
0.58979392
0.48152071
0.61320537
0.47783479
0.56477427
0.5253967
0.60957128
0.53485513
0.56306702
0.37102005
0.54276687
""
""
""
""
0.42382452
""
0.42939025
""
""
""
""
""
""
""
""
""
""
""
0.30882147
""
""
""
0.4626891
""
""
0.42403764
""
""
""
""
""
0.44185236
0.45801157
""
0.49311125
0.43410128
0.34242171
0.65905976
0.37051961
0.29002586
""
""
0.45720536
""
""
0.53526545
0.42371109
""
""
0.52940738
0.22450638
""
""
0.38241166
0.39891478
0.50041407
""
0.49864408
""
0.47480899
""
0.57434577
0.51403129
0.48517156
0.36342615
0.38386798
0.45901319
0.47558767
0.34254143
0.41263938
""
0.4759936
0.53198624
0.27267542
0.58343267
0.55347878
0.34917569
0.34057379
0.57476699
""
""
0.63851935
0.39059556
0.52767986
0.35908633
0.30962041
0.47845075
0.41721797
0.68206811
""
0.44568992
0.55701631
0.27076951
""
0.41459921
""
""
""
""
""
""
""
""
""
0.60787648
0.33541125
0.49543875
""
""
""
