staytract_other_female_p25_se
0.036408018
0.05610523
0.15801813
0.028702719
0.038610607
0.093357474
0.022932978
0.11974376
0.18029846
0.051713414
0.04066151
0.019650169
0.16270855
0.06393636
0.044735726
""
0.13338663
0.045729853
0.14259528
0.11020862
0.039818671
0.019259267
0.039537463
0.053023908
0.018150127
0.095791459
0.046295829
0.023631265
0.013096659
0.083683141
0.067108229
0.049958415
0.017823592
0.018068761
0.063629754
0.033113748
0.11635908
0.049095273
""
""
0.048621748
0.09986712
""
""
0.17237686
0.063196234
0.01883024
0.045954537
0.033036683
0.054157089
0.034710299
0.037256733
0.067602597
""
""
0.029773232
0.13636273
0.14516255
""
0.068864353
0.09630248
0.026164494
""
0.10371827
0.085976996
0.081204511
""
""
0.12451972
0.12030011
0.066329926
0.095367044
0.082268409
0.064370342
0.068309702
""
0.095547885
0.12253806
0.08753977
0.020634878
0.090877369
0.065060683
0.13911436
0.064092547
0.022416292
0.078016095
0.081520125
0.031768925
0.032617692
0.051764216
0.073839985
0.064692847
0.070760854
0.038010683
0.11864457
0.1708658
0.073726989
0.050961457
0.013300086
0.027813017
0.027855651
0.010851375
0.016595099
0.027850635
0.023153
0.014259123
0.026561745
0.015166407
0.062867723
0.041194793
0.038890719
0.039557092
0.025540277
0.16678196
0.025683496
0.02832441
0.025376782
0.13830198
""
""
0.054755751
0.082571499
0.076970778
0.040612649
0.090800256
0.031781662
0.033921015
0.10395532
0.095153868
0.082147017
0.0099548781
0.073695309
0.04141112
0.12999894
0.049010448
0.092080072
0.036374807
0.029980741
0.13415799
0.040666059
0.036257744
0.033012804
""
0.13373272
0.055163778
""
0.042081296
0.092947558
0.12788019
0.075533606
0.10642795
0.03113291
0.059370823
0.13283716
0.017960733
0.038141031
0.11700879
0.040591978
0.12319212
0.076143481
""
""
0.030452436
0.012340838
0.12641063
0.0078143813
0.056800384
0.095842458
0.066536978
0.036965374
0.0081299059
0.023080869
0.065659262
0.03093444
0.065326169
0.10536622
0.026665395
0.017601563
0.061548587
0.061273981
0.076905392
0.055080272
0.017064549
0.078602239
0.068853363
0.016999127
0.15530381
0.11525427
0.033913869
""
0.10933492
0.033241637
0.022185246
0.11899152
0.16206177
0.072115682
0.053865992
0.044605847
0.022437472
0.079603918
0.02596241
0.03813494
0.092683613
0.058814757
0.042942975
0.028392134
0.016914738
0.056025282
0.057841223
0.031214189
0.048032489
0.036140859
""
0.12827995
0.028386936
0.02817188
0.032853007
0.012462868
0.060200747
0.054256689
0.067272201
0.039922405
0.058927912
0.052398339
0.013830532
0.047081552
0.058767937
0.048215218
0.017384604
0.026421292
0.033351649
0.045370955
""
0.06586574
0.16411746
0.080253534
0.12906748
0.042274449
""
0.10008527
0.059088275
0.081873812
0.053453289
0.036699131
0.082362726
0.062955424
0.035695486
0.021454377
0.067143194
0.046241585
0.014956281
0.041716084
0.055370506
""
0.038669154
0.064409971
0.041421309
0.024241941
0.086836442
0.029262191
0.043544702
0.028031278
0.023383738
0.019925149
0.023423353
0.0067289099
0.023296183
0.0097281029
0.0097187636
0.028807908
0.028641094
0.061176907
0.13052061
0.045498297
0.12517308
0.10604955
0.026188336
0.046034366
0.084023885
0.053326182
0.01565573
""
""
0.010210944
0.022600573
0.082295552
0.025509028
0.011956254
0.057436943
0.11824098
0.1345448
""
0.048582483
0.085573941
0.098962985
0.12928812
""
0.07563667
0.091096312
0.033646595
0.0097717233
0.11924041
0.050325114
0.046325002
0.067271195
0.1081279
0.064211391
0.11149916
0.052682392
""
0.053373989
0.044316128
0.074017711
0.058907989
0.034885902
0.032790434
0.080925986
0.04119432
0.043383751
0.05346046
0.063874118
0.025635092
0.064049095
0.070623174
0.11796007
0.046175875
0.033624243
0.069015101
0.067671157
0.033571959
0.093768656
0.033504788
0.026394987
0.015313614
0.05049523
0.0084081767
0.024765778
0.049980074
0.084429309
0.013164448
0.084400229
0.074171498
0.041597545
0.033999927
0.057951994
0.077943318
0.066872552
0.091694124
0.12141021
0.11469813
0.080185182
0.088479996
0.083948888
0.13375466
0.08787217
0.05971323
""
0.066381834
0.09022183
0.077578224
0.062833287
""
0.035183121
""
""
0.1116511
0.13141474
""
""
""
""
""
0.078666925
""
""
""
""
""
0.14351176
0.059078649
""
""
""
""
""
""
0.16279732
""
""
""
0.09071099
0.080824785
0.12443953
0.095756061
""
0.046327185
0.068897918
""
0.15930809
""
""
0.067145951
0.063687555
""
0.094190218
0.058535863
0.055590484
""
0.076171532
""
0.075068511
0.11448668
""
""
""
""
0.09765625
""
""
""
""
""
0.15708104
""
0.11110675
0.13641816
0.14033356
0.097229145
0.10627203
""
0.12596563
0.079474762
0.028228758
""
""
0.1711584
0.032205708
0.15215291
""
""
""
0.099032179
0.046501797
""
""
0.11842076
0.086717755
""
""
0.091063537
0.053965174
0.13833319
0.034087669
0.16934319
0.12666067
0.020062545
0.14868303
""
""
""
""
0.13391955
0.015624785
""
""
0.045706153
0.1519421
""
""
""
""
""
""
""
""
0.14353782
""
""
0.051271923
""
0.08359874
0.028246095
0.010343123
""
""
0.12610997
0.11270346
0.060135271
""
""
""
""
""
""
0.06513916
0.14709274
""
0.03045227
0.027030496
0.022158308
0.076778233
0.085007608
0.084673874
0.10896859
0.042159118
0.056001429
0.013213163
0.05252704
0.066589668
""
""
0.042071607
0.058331355
0.030722432
0.052977797
0.03671059
0.081134565
0.077138029
0.024877075
0.030244237
0.025448794
0.040818583
0.011898696
0.050999705
0.14960462
0.049235363
0.020742571
0.047676727
""
0.11023071
""
0.076271899
""
0.086095795
0.031034006
0.054891352
""
0.044243656
0.064807735
""
""
""
0.076929152
0.052452028
""
""
0.068254508
""
0.15032062
""
0.080968045
0.15485272
""
0.016434718
0.17966388
0.014131478
0.14048825
0.067145236
""
0.047076575
0.099547409
""
""
""
""
0.10447542
0.043116841
0.033550613
0.054846741
0.038739588
0.0095353564
0.038470145
0.044608518
0.098023117
0.052449375
""
""
""
0.079350531
""
0.10660106
""
""
0.043285441
""
""
0.04410059
""
""
0.070476919
0.13931213
0.12139991
0.043022987
0.10647004
0.01780658
0.013444082
0.010982192
0.051786095
0.042941093
0.042879391
0.05310747
0.026022181
0.052260607
""
0.045833893
0.088035867
0.053057171
0.012204305
0.045097034
0.041313607
0.070072554
0.05900839
""
0.016413664
""
""
""
0.16354676
""
0.12043046
0.061441936
0.072794095
0.084758289
0.11952655
""
""
0.036127981
0.10835934
0.14999685
0.041733798
""
0.1765009
""
0.08199212
0.057523075
""
""
""
0.044691045
""
""
0.057009812
0.086061999
0.083547071
""
""
0.051172223
0.050341163
0.15624963
""
0.060042378
""
0.006396411
0.030042956
0.01847524
0.076131523
0.050116669
""
""
0.13651344
0.019589009
""
0.0094538722
""
0.01557986
0.033689689
""
0.057774752
0.033308644
0.088410281
0.050279982
0.017754586
0.065358549
0.11693008
0.021109799
0.068529814
""
0.053764734
0.095976055
""
0.17444551
""
0.027093163
0.013373481
0.054492135
0.037814066
""
""
0.078678623
0.14284834
""
0.098186344
0.038578589
""
""
0.032383654
0.043615073
0.030801406
0.086598307
0.037495203
0.014319103
0.018148003
0.015779464
0.022882847
0.0075066844
0.010548717
0.09309788
""
0.16703913
0.016297696
0.019363999
0.0064774421
0.0077024489
""
0.13559206
0.0079613477
0.037839245
0.020994201
0.0041803997
0.071299963
0.097784437
0.068585739
0.06607715
0.013814343
0.059042893
0.038172659
0.0092511252
0.061019842
0.015081941
0.058725711
0.030976731
0.026883451
0.044174761
""
0.044158984
""
""
""
0.041620847
0.057751235
0.0064025358
