working_black_pooled_mean
0.75994748
0.76038188
0.76210606
0.76808232
0.78680825
0.78775924
0.77542734
0.80496061
0.6749531
0.80549234
0.77845287
0.77649021
0.76464152
0.76524472
0.78205991
0.60843283
0.64028031
0.77275968
0.72168678
0.77355045
0.7757805
0.7621944
0.75339705
0.77981031
0.78520823
0.76118207
0.77135646
0.76662111
0.77572918
0.78411698
0.78543687
0.78408223
0.79274386
0.79497415
0.78161043
0.76566428
0.7862162
0.77758962
0.76912898
0.73805791
0.76722276
0.76284969
0.77860081
0.78459972
0.78806692
0.78480583
0.76432431
0.75762153
0.78943664
0.77689838
0.79941958
0.77706611
0.78200907
0.7927258
0.7553001
0.78718525
0.78818405
0.78522325
0.75549507
0.78230512
0.77666962
0.77105314
0.77301139
0.76896089
0.69057727
0.75914955
""
0.73410678
0.86828071
0.63953274
0.7477383
0.75815916
0.7384119
0.79106957
0.77812403
0.79958004
0.81904751
0.78874969
0.80603129
0.77036923
0.75408792
0.80616856
0.8530004
0.78562856
0.79025543
0.78523391
0.74317974
0.78864741
0.78717184
0.75859702
0.77596229
0.76306164
0.78254437
0.79871219
0.86575538
""
0.8034727
0.77945364
0.74101013
0.74940723
0.74437881
0.76141512
0.75560743
0.77515656
0.75324839
0.76646298
0.7312687
0.75851899
0.7578845
0.74649465
0.74847424
0.78561157
0.79513264
0.77460867
0.80072379
0.80307978
0.78571886
0.78634953
0.7716248
0.75179768
0.76251024
0.76790088
0.81858701
0.80394745
0.77569693
0.79443741
0.77126813
0.77246982
0.77650905
0.7784602
0.76071882
0.78652346
0.79019797
0.7692098
0.79884356
0.78997183
0.78215456
0.77551132
0.77228945
0.78504729
0.75987983
0.78120387
0.79503542
0.75156957
0.75778061
0.74985027
0.75229257
0.77233213
0.76069856
0.76896405
0.73344982
0.76101643
0.76261282
0.75038081
0.76589358
0.75861001
0.76366389
0.75995463
0.77112412
0.73512828
0.76868659
0.70109671
0.81038004
0.75879908
0.80824715
0.7909044
0.77011085
0.8159042
0.80060905
0.77327454
0.74531764
0.77093774
0.70859599
0.7428928
0.7047196
0.87338847
0.77297413
0.77074331
0.79965693
0.57203877
0.60822356
0.68182379
0.77502322
0.75244188
0.75368601
0.77705723
0.80425614
0.82015318
0.80453056
0.88776308
0.83276236
0.83507264
0.80751503
0.85367012
0.82597929
0.77537125
0.77037334
0.79276919
0.76483035
0.72398579
0.79306823
0.77948135
0.67948967
0.79660463
0.77707517
0.78687334
0.79615319
0.85403955
0.81313813
0.79604942
0.82516301
0.80867761
0.88816941
0.8844822
0.78397828
0.76134259
0.75596416
0.74918514
0.78541887
0.73718989
0.78482729
0.78091449
0.75167871
0.7722261
0.78137296
0.78928798
0.82707745
0.72843772
0.76437485
0.73853821
0.75501609
0.76123106
0.88771534
0.80325818
""
0.79501551
0.74554867
0.78982252
""
0.67803472
0.74063104
0.78478599
0.79810071
0.79028201
0.76953161
0.81767267
0.77158499
0.75804168
0.73732239
0.75231373
0.76358581
0.76522535
0.87343842
""
0.78343481
0.82490063
0.76919842
0.77314019
0.72306025
0.76865643
0.71306342
0.758241
0.75437713
0.78479153
0.78372639
0.77323419
0.78786612
0.793639
0.75113291
0.78143549
0.80210668
0.80245936
0.83480358
0.74715388
""
0.69004768
0.76989424
0.78192472
0.55729753
0.81797236
0.79743177
0.51475871
""
0.8094371
0.79526746
