marr_32_other_female_mean_se
0.031262346
0.041819878
0.11562394
0.023032544
0.028790129
0.059774768
0.01843963
0.091117948
0.10612045
0.0381542
0.032192957
0.015153076
0.11344644
0.053540669
0.031527944
""
0.079043984
0.033367772
0.092169918
0.062469229
0.025976541
0.015356305
0.03308944
0.043177731
0.015071553
0.079849817
0.03489849
0.019754555
0.011634571
0.060605224
0.050533332
0.040679745
0.015201095
0.015818749
0.052279912
0.023805639
0.098662779
0.054043286
""
""
0.029926008
0.069191143
""
""
0.050907388
0.059079207
0.014546771
0.033644579
0.023091534
0.039447937
0.025669016
0.027069068
0.042328198
""
""
0.023224007
0.089554287
0.090422951
""
0.052250549
0.066584945
0.022371445
""
0.067333162
0.065469854
0.063280031
""
""
0.086141378
0.083372094
0.07819856
0.075214289
0.053906403
0.047515087
0.084338062
""
0.06025447
0.075664058
0.11345716
0.017171536
0.061422661
0.047481798
0.081414759
0.051146351
0.016472911
0.058558922
0.049882624
0.024315059
0.022416923
0.037844338
0.048070744
0.072193198
0.073005535
0.029213537
0.076672956
0.10367624
0.043337744
0.033497635
0.010659938
0.024337087
0.020972015
0.0083582737
0.014015158
0.024202108
0.019423617
0.010933801
0.021746775
0.013151152
0.048431702
0.029292176
0.03200458
0.035111815
0.019611042
0.08026018
0.020631747
0.022374438
0.019525219
0.078919873
""
""
0.039837178
0.058655705
0.062242646
0.035064928
0.062499922
0.025280919
0.028637121
0.081605636
0.1098218
0.097031638
0.0086861001
0.049765412
0.043908045
0.085674711
0.042113945
0.04354981
0.025441702
0.024388468
0.080556922
0.06385202
0.027932204
0.028984554
""
0.081119776
0.045058995
""
0.032448467
0.055459481
0.085618883
0.06812983
0.074304849
0.021639396
0.04633325
0.086895607
0.014789014
0.027387349
0.074053258
0.031111252
0.084798202
0.055356242
""
""
0.023867032
0.0096723894
0.093601748
0.0059588053
0.042642161
0.067548126
0.043373592
0.030951209
0.007263456
0.021064667
0.050136413
0.025372494
0.049728591
0.065074392
0.020591505
0.014497406
0.049321931
0.049638476
0.060614474
0.065757133
0.013972252
0.049984086
0.048043828
0.013029871
0.10034157
0.06199538
0.025191208
""
0.078224011
0.026596842
0.017102579
0.099644966
0.084790505
0.044885505
0.037727386
0.036912333
0.019298026
0.06907931
0.019691644
0.028955474
0.063274041
0.03935717
0.028725458
0.022779305
0.013918646
0.048301112
0.043319661
0.03404488
0.038737781
0.030750049
""
0.10491793
0.022505848
0.022665599
0.022884609
0.010978733
0.04888548
0.037176568
0.061161898
0.046470344
0.040826801
0.052065689
0.011960229
0.032634646
0.042450976
0.040633131
0.012806089
0.021222604
0.024579603
0.028459517
""
0.043328952
0.10743487
0.046834633
0.10466645
0.030408083
""
0.0842124
0.038115527
0.051282335
0.036981795
0.025602465
0.055378977
0.047181882
0.032078426
0.016312711
0.04910747
0.032215223
0.01214309
0.027565854
0.04647154
""
0.032161891
0.050355192
0.062588923
0.017132938
0.057178311
0.024248987
0.045593608
0.022338789
0.018458152
0.017237835
0.016532788
0.0047718808
0.017450588
0.007257787
0.0071450146
0.020240212
0.021962797
0.046944473
0.094246976
0.037196331
0.075376227
0.074893735
0.021567587
0.032706629
0.057818457
0.036437884
0.010470084
""
""
0.0070984401
0.017326007
0.052285571
