comcoll_pooled_female_p25_se
0.040288962
0.031154333
0.049294278
0.070903897
0.04161023
0.071387246
0.040346991
0.025815867
0.039131243
0.069241345
0.048460986
0.086656496
0.062205363
0.069379233
0.093845107
0.043368444
0.036656208
0.083030246
0.090151973
0.045178734
0.062021676
0.03756867
0.035930287
0.040563162
0.039112397
0.035621382
0.049672052
0.029136427
0.079300687
0.063883938
0.052195624
0.072652236
0.067988403
0.058610231
0.023616942
0.034994688
0.012343078
0.083719648
0.034895152
0.051564969
0.035644505
0.0388069
0.063987166
0.051112708
0.022324201
0.065223448
0.067546226
0.032864656
0.015647691
0.073784739
0.017997308
0.032726169
0.081823878
0.055723283
0.043146528
0.057014097
0.039168775
0.04189695
0.035423558
0.05866117
0.030489083
0.046366401
0.026571361
0.035614133
0.081809722
0.062488649
0.053377733
""
""
0.022013264
0.041737702
""
""
0.087524049
0.038335685
""
""
0.075869136
0.059073888
0.09931197
0.093936414
0.045987505
""
0.052130617
0.065158799
0.11581221
0.063185692
""
0.14668582
0.10947994
""
""
0.13984554
""
""
0.079138167
0.047438614
0.029808301
0.030688565
0.045707799
0.048546713
0.13960044
0.084064253
0.0067335116
0.023825515
0.035575274
0.011661856
0.022660451
0.042987727
0.028478643
0.019059991
0.053348441
0.054489825
0.054305501
0.023279909
0.045727193
0.055807263
0.10385379
0.050292928
0.074531041
0.063815586
0.05163214
0.050685748
0.094886869
0.064539373
0.057775129
0.034284107
0.030910369
0.033909433
0.063250288
0.090882808
0.063955732
0.070912726
0.036031343
0.074825808
0.073242947
0.034415249
0.082172066
0.038921617
0.053502724
0.044691917
0.079409145
0.045634788
0.086959139
0.05910103
0.031020075
0.043121066
0.13079366
0.064924218
0.072049677
0.080541581
0.064633243
0.055888344
0.04245799
0.063020848
0.058607295
0.037514567
0.032343991
0.070541829
0.10377233
0.080973372
0.084323622
0.053531967
0.069260031
0.052127365
0.081885718
0.044434171
0.061405595
0.038311318
0.09386418
0.016476421
0.063022256
0.051959436
0.03034614
0.090538867
0.088159621
0.026562959
0.074864671
0.067265481
0.086564057
0.042190738
0.059153665
0.024028793
0.034490559
0.066248573
0.069445595
0.010639253
""
0.071091875
0.024197044
0.068582565
0.081494994
0.014035697
0.062355608
0.034776464
0.01111508
0.045104589
0.034239434
0.021598041
0.075032495
0.011501096
0.026663313
0.058819361
0.065798566
0.0037258752
0.026276113
0.03281318
0.099698782
0.037480082
0.019440575
0.12066057
0.13835564
0.016811939
0.033660844
0.038152117
0.0077317986
0.025632337
0.10117336
0.0082912371
0.010350244
0.04158036
0.0078260712
0.0072167036
0.015808389
0.014248123
0.025542095
0.016263183
0.018971993
0.010554476
0.023953592
0.02597676
""
0.048266008
0.017919775
0.019261556
0.014584535
0.03194575
0.03870026
0.13912207
0.015138742
0.054347996
0.013421799
0.028251337
0.034569863
0.015513062
0.075243413
0.016012358
0.12307445
0.11208446
0.096978791
0.027467642
0.054741185
0.090794846
""
0.18330628
0.1011795
""
0.12719718
0.18058953
0.050090518
0.012580275
""
0.039428275
0.13077523
0.090276793
0.014231127
0.045208726
0.051331405
0.16009685
""
0.10991593
""
0.10481238
""
0.017440783
""
0.092320822
0.14792077
0.053493775
0.024682809
0.070956148
0.12621664
0.06346181
0.02841882
""
0.086453684
0.061721969
0.049627971
0.045198776
0.056120407
""
0.094850942
0.11824076
0.13982663
0.071054652
0.024840098
0.12588735
0.081151672
0.15146403
0.14897873
""
""
0.15186891
0.24557605
0.076489441
0.095259689
0.023160364
0.080770358
0.016189747
0.015326149
0.035134569
0.039828137
0.016020246
0.026404947
0.043761931
0.036663808
0.027612608
0.016839646
0.024162045
0.013610849
0.028018638
0.059939757
0.022559896
0.068079658
0.017126311
0.009795961
0.089661703
0.030371211
0.033456542
0.027562214
0.026283588
0.046426319
0.048581798
0.094151132
0.01163875
0.018565372
0.051738471
0.081349269
0.043037515
0.064503521
0.091272503
0.082786024
0.082946263
0.054242674
0.051846914
0.027223542
0.034859568
0.010503174
0.075452171
0.033036139
0.04244956
0.087099046
0.12500934
0.024894094
0.016896764
0.026028119
0.053566109
0.10997963
0.072272062
0.020638546
0.019941971
0.038474653
0.0075499346
0.04076479
0.048455037
0.023874253
0.036643293
0.011393753
0.022662112
0.011863112
0.018003959
0.0125378
0.01388738
0.036021225
0.034182888
0.021875959
0.029453157
0.020768588
0.019139422
0.04790917
0.054844625
0.089317672
0.093098745
0.016457492
0.074248344
0.0454606
0.064750969
0.079612002
0.10990691
0.069748312
""
0.046201803
0.067341268
0.039524216
0.031344004
0.072792478
0.075067967
0.023383003
0.097551234
0.11061069
0.06477721
0.069027327
0.045152653
0.058470387
0.06952361
0.10457595
0.052523956
0.093815155
0.032807425
0.04099147
0.1488996
0.02017981
0.052918483
0.061122324
0.035063393
0.035834033
""
0.018541887
0.091547437
0.017794328
0.054147966
0.049709722
0.038852077
0.062117465
0.033074401
0.1036435
0.063003644
0.068430677
0.082362324
0.046718977
0.013267623
0.070567839
0.070199825
0.026683388
0.032361969
0.09048117
""
0.055872601
0.067948967
0.059832964
0.090403661
0.058283404
0.047974966
0.039279137
0.042794526
0.060231283
0.013211676
0.058611698
0.13374259
0.04064237
0.046824787
0.06666591
0.04938449
0.016256832
0.060090423
0.029080603
0.072157413
0.063138515
0.070831381
0.059194054
0.08702445
0.033448678
0.029861752
0.08427009
0.045070257
0.081420444
0.071354248
0.056909952
0.096745521
0.1024137
0.07912232
0.06222748
0.11988318
0.040864717
0.0704142
0.032894343
0.093508527
0.098216489
0.033236839
0.079528026
0.050157137
0.10896232
0.075716928
0.063814238
0.083748318
0.066430829
0.12618619
0.05885319
0.064406842
0.10981576
