staycz_white_female_p100
0.32095122
0.4264001
0.15343229
0.31009689
0.53695023
0.10072955
0.44147003
0.21899718
0.33997428
0.33835384
0.61605734
0.11424028
0.20494741
0.34877977
0.97889584
0.20215559
0.39605039
0.14920808
0.018527791
-0.044615313
0.44998676
0.54511946
0.2649323
0.17535123
0.13487297
0.3330152
0.082006976
0.27950159
0.30942854
0.35888228
0.31740552
0.60287255
0.22450571
0.45098573
0.35095173
0.36992413
0.57828057
0.34755176
0.25140259
0.49190882
0.30210888
0.49738196
0.40926722
0.42412168
0.41349149
0.19631796
-0.09467376
0.24814618
0.49725464
0.10224445
0.30722013
0.41554716
0.075218678
0.42789131
0.2300979
0.49491018
0.39709708
0.68180645
0.55111569
0.27385163
0.16781615
0.10065705
0.32020414
0.23572417
0.70957559
0.38120398
0.32646289
""
""
0.47932753
-0.12097777
""
0.13754532
""
0.44937038
0.37087327
0.29278439
0.33001021
0.46069047
0.37502462
0.40593317
""
""
0.51152265
0.41526267
0.24367352
""
-0.083614312
0.058778532
0.30311829
""
0.32592422
0.21664311
-0.16687945
""
0.1047528
0.022058595
0.28047153
0.30309796
0.55900323
0.1930491
0.035487123
0.36502263
0.63027734
0.37354472
0.16710761
0.38508573
0.63328654
0.23890133
0.30211517
0.43166089
0.083070464
0.2615943
0.16306514
0.58855015
0.30265135
-0.035436526
0.67638558
0.31188124
0.18200324
-0.11944295
-0.065445423
0.30414754
0.72174799
0.33690417
0.66764516
0.31022295
0.43924883
0.39538699
0.31625241
0.15535715
-0.045600697
0.24261415
0.54301077
0.69207805
0.32473475
0.2309323
0.36392596
0.25684336
0.072550282
0.17603056
0.37691176
-0.082053818
-0.42125699
-0.012960242
0.030645223
-0.011873228
-0.14745149
0.7078526
0.096665069
0.96160907
0.64098847
-0.0010493316
0.57545173
0.38180152
0.15513308
0.48617864
0.26864132
-0.0064037158
0.13777681
-0.026235146
-0.04425684
0.10027745
0.55842781
0.26585683
-0.28315869
0.39131328
0.012073553
0.20949192
-0.42222011
0.51991379
0.55582583
0.27819845
0.61900693
1.16327
-0.71451199
0.25475526
-0.083791532
0.05549442
-0.22742373
0.097202092
-0.07832209
0.52747488
0.25512108
-0.015136518
0.20759535
0.54038614
0.57750416
0.6399985
0.34028006
0.49706012
0.41679028
0.53910476
0.11386501
0.54238379
0.46103555
0.34438655
0.33538023
0.23499238
0.43297794
0.41392317
0.42507309
0.34966421
0.11906662
0.63231999
0.40359935
0.57527071
0.31681141
0.29250437
0.28779146
-0.21421944
0.1135179
0.39743486
0.55451852
0.45271474
0.63312489
0.53849596
0.018038815
0.62404555
0.53897381
0.41702664
0.66266036
0.52435327
0.61587632
0.49942613
0.45588893
0.60380495
0.37272853
0.42283204
0.46149871
0.25669894
0.64242864
0.32048741
0.52041996
0.44854763
0.38603047
0.3411774
0.2192979
0.13113394
0.41869429
0.34404293
0.57108873
0.37636611
0.31759679
0.70104861
0.39399025
0.62019712
0.20148566
-0.073358342
-0.11691551
0.52973384
0.60414016
0.36049122
0.73499185
0.34582531
0.5784992
""
0.69685221
0.12964506
0.18667801
0.59650648
-0.34997076
0.6090126
0.27832144
0.61126763
0.33368045
0.31667411
0.41751754
0.44519955
-0.12293363
0.22018833
""
0.68733472
-0.40313625
0.65821552
0.22305498
0.14184064
0.36600247
0.36094564
0.40070429
0.59675211
-0.10580517
-0.0048294445
0.32566381
""
0.085463151
0.10752206
0.35895395
0.14219815
0.20584798
