grad_asian_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026424715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16837516
""
""
0.39418188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080618784
""
""
0.067737177
""
""
0.082561694
""
""
0.071706615
""
""
""
""
0.094953723
""
""
""
0.1169486
""
0.19180264
""
""
-0.0026812025
""
""
0.12185537
0.067786716
""
0.16210678
-0.16527091
""
0.11558992
0.014343879
""
0.15850972
0.082968198
0.11679318
0.055047814
""
0.065702006
0.076461427
0.062427189
""
""
""
""
0.040918078
0.066460289
0.18959364
-0.0051385998
""
""
0.096789099
""
0.10671096
0.17581496
""
0.0017144649
""
0.091398187
""
""
""
0.066760264
""
""
""
""
""
""
""
""
""
0.016052809
""
""
""
""
0.11891883
""
""
""
""
""
""
""
""
0.072246432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22024283
0.1883201
""
""
0.28714845
""
""
""
""
0.19247508
""
0.11194751
""
""
""
""
""
0.38796121
""
""
""
""
""
""
""
""
0.014221678
""
""
""
""
""
""
""
""
""
""
""
""
0.097641923
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15481712
""
""
""
""
0.1425079
""
0.35110009
""
0.023214353
-0.16026364
""
""
""
""
""
0.20296381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16107222
""
0.42615896
""
""
""
""
""
""
""
""
""
""
0.066378772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22847967
""
""
""
""
""
""
0.23300357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.025358956
0.058050338
0.0059924247
0.024650538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14754362
""
""
""
""
""
0.24543327
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04690576
""
""
""
0.22790286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
