coll_white_male_p75_se
0.03786657
0.027339049
0.077910863
0.086876638
0.042249579
""
0.10960469
0.033954807
0.064238772
0.10943516
0.066342853
0.11243585
0.066191927
0.12670413
0.11417307
0.039749335
0.049331803
0.1226545
0.1466074
0.069219641
0.11933001
0.042418536
0.042856775
0.068354987
0.059917167
0.037478257
0.080795281
0.041104354
0.10547999
0.074571103
0.086091988
""
0.11134116
0.068719253
0.024845919
0.049785182
0.012783713
0.13299772
0.036846992
0.066571176
0.031033929
0.036615923
""
""
0.018042499
0.074311197
0.090871215
0.038250141
0.01882848
0.07807336
0.021136438
0.026253045
""
0.095110305
0.074749723
0.10478764
0.063709833
0.041433755
0.020467032
""
0.046079837
0.06518703
0.026090426
0.049054407
0.10335054
""
0.1069845
""
""
0.016131226
""
""
""
""
0.027320582
""
""
0.042345639
0.047975976
0.071680598
0.078014918
""
""
0.038081761
""
""
""
""
""
0.085123189
""
""
0.15257488
""
""
""
0.11135673
0.036000255
0.031267706
0.059569594
0.065120429
0.097595356
0.12796029
0.005777996
0.038406625
0.051153116
0.012673642
0.035046577
0.11764155
0.030007198
0.037092369
0.086124942
0.066846199
0.067745492
0.027088847
0.058018845
0.13144274
""
0.10753321
0.12886168
0.078426316
0.12291527
0.10102851
0.1458613
0.070047796
0.083403163
0.036121305
0.051841393
0.049016625
0.11424366
0.15233006
0.12113761
0.10133115
0.034874666
0.10641629
0.11988337
0.04509579
0.067602977
0.067853831
0.095031686
0.072392739
0.14661661
0.054875314
0.19852698
0.10514241
0.048269544
0.093906909
0.19302171
0.11047571
0.18441893
0.16936736
0.10056393
0.08846157
0.040316727
0.095844634
0.11209033
0.055887178
0.058304869
0.18839093
0.12034507
0.13569772
0.15884596
0.083695009
0.15057708
0.12104383
0.14948058
0.095245555
0.12183242
0.04976812
0.2098494
0.017857047
0.099089049
0.1349417
0.033077028
0.1241742
0.28698516
0.029903442
0.13200086
0.098271191
0.18065783
0.046410192
0.12980065
0.027691599
0.044588953
0.24190997
0.12584102
0.010218623
""
0.053287547
0.024738777
0.052976497
0.095844902
0.010350892
0.062789708
0.020506442
0.015543081
0.068996258
0.031705141
0.048212148
0.067200005
0.014249226
0.033302598
0.05573862
0.052085605
0.0054937638
0.037427247
0.02262322
0.1047465
0.041849919
0.028906725
0.16096635
""
0.020673577
0.025621651
0.030663271
0.0068797325
0.015922669
0.078602925
0.0098283794
0.010321387
0.042599764
0.0097887479
0.0072276467
0.027914211
0.014393011
0.021146322
0.014871879
0.018345779
0.0089156954
0.022088472
0.026614696
""
0.054076061
0.015166563
0.01400972
0.016224507
0.040482186
0.050161328
0.14357483
0.022797195
0.043621063
0.011377735
0.02605688
0.04598932
0.015429521
0.091432415
0.0103941
0.13673244
0.2217415
0.15799858
0.016463099
0.029329991
0.091720812
""
0.098410085
0.22680444
""
""
""
0.073530473
0.016812777
""
0.016160669
0.097526699
0.042406626
0.010974847
0.04225732
0.038046487
0.120098
""
0.10550863
""
""
""
0.0098391576
""
0.10976049
0.16211635
0.042056892
0.015825495
0.11578622
0.21343361
0.06098102
0.028398583
""
0.051172242
0.081819274
0.058821481
0.056901336
0.075207151
0.1497705
0.056651775
0.14989224
0.1094427
0.10197023
0.031805754
0.069383658
0.099896133
0.084998637
""
""
""
0.23135246
0.11286584
0.049360439
0.12522219
0.019809941
0.095230132
0.011678079
0.010035933
0.018648425
0.0209505
0.010656574
0.015943928
0.020150933
0.025594562
0.026260933
0.012198349
0.027330101
0.031885363
0.024843892
0.072938748
0.029853443
0.087174661
0.01509248
0.0098346798
0.14950791
0.034147684
0.041057482
0.022820313
0.024967331
0.068500318
0.11756855
0.13901521
0.01281151
0.021883104
0.04880774
0.16195144
0.077722043
0.11734112
0.16040866
0.13313131
0.1121913
0.13012442
0.092757165
0.034776058
0.060335793
0.011194238
0.13806765
0.036231685
0.064887956
0.11724278
0.21086448
0.025636083
0.017526334
0.022315117
0.098118611
0.18729223
0.12989943
0.023464322
0.029080836
0.028933041
0.015522498
0.043090213
0.039966717
0.023855217
0.058970515
0.012812342
0.030942731
0.010839332
0.022720253
0.012945125
0.016729835
0.04974106
0.024218403
0.028982718
0.029299393
0.020093406
0.014218022
0.080670506
0.060436539
0.11598018
0.17633453
0.020477729
0.080869608
0.071169354
0.12623262
0.10904147
0.26248264
0.12876126
""
0.062651269
0.098389208
0.050361753
0.039198834
0.10096389
0.1418259
0.028278399
0.12561622
0.21143147
0.13829145
0.056628954
0.060825396
0.096458405
0.086309694
""
0.043494489
""
0.035480138
0.047237769
0.22129576
0.024813505
0.078062229
0.07300391
0.021933818
0.04258094
""
0.026732584
0.15449746
0.012716983
0.087401658
0.070284225
0.023788719
0.14230821
0.028650658
0.12739281
0.095498882
0.1190455
0.079748303
0.10019502
0.017839622
0.10392008
0.1398128
0.038589701
0.028453484
0.13187885
""
0.042409819
0.10819514
0.10699861
0.12548468
0.13957156
0.021633472
0.038533416
0.027148291
0.088519804
0.015466323
0.082123719
""
0.042741504
0.059214514
0.13336129
0.099398553
0.012199716
0.066650897
0.027133754
""
0.075673044
0.059972119
0.085566849
0.096693501
0.023892848
0.027322957
0.11919252
0.046885736
0.13254352
0.14580891
0.12360699
""
0.14417325
0.06046908
0.0913122
0.16209573
0.059443805
0.046892747
