frac_years_xw_pooled_female
0.63334608
0.66357934
0.6126253
0.63989949
0.63914979
0.6583972
0.57279646
0.66785032
0.65677518
0.68034005
0.71553504
0.72475761
0.72428894
0.69363278
0.67774183
0.67248917
0.73732191
0.66602439
0.67066556
0.58604234
0.62212056
0.5367462
0.67444104
0.63643521
0.66588801
0.63475907
0.57195282
0.63150048
0.64225572
0.66185236
0.68169177
0.63343108
0.65483862
0.61955869
0.58070087
0.45267323
0.35306275
0.57059467
0.37483358
0.55299652
0.60260892
0.68578851
0.57227433
0.61556393
0.60385805
0.56581843
0.54460722
0.54907596
0.5548563
0.56997001
0.64110082
0.62356359
0.61743951
0.59691703
0.63707739
0.58279902
0.60470712
0.61147285
0.60880536
0.64339697
0.67492646
0.70770055
0.69475687
0.69983113
0.6352368
0.63132572
0.61220348
0.61083132
0.59440625
0.70562875
0.67645615
0.54518348
0.64531332
0.64479476
0.62278825
0.60564572
0.6355325
0.50532144
0.61415392
0.64550489
0.55461937
0.57473445
0.37127784
0.45152703
0.57121187
0.53644252
0.6486522
0.60964251
0.66418445
0.62751198
0.67258662
0.69619292
0.65107709
0.65620428
0.6574083
0.61461818
0.50443697
0.63005823
0.55022055
0.7147361
0.68222672
0.72192883
0.69644082
0.74326617
0.68856668
""
0.62521982
0.65333694
0.6733622
0.71400851
0.68867683
0.6728726
0.62861341
0.71085328
0.67705452
0.49973482
0.5678882
0.54878545
0.57135332
0.65514469
0.58146995
0.66422707
0.67698473
0.57499635
0.5961234
0.68773955
0.63114637
0.64201748
0.68230611
0.66153467
0.58559084
0.65827018
0.5728178
0.5958308
0.6035043
0.71846348
0.64455235
0.52777714
0.62928534
0.69442058
0.71068966
0.62627023
0.58294427
0.58785647
0.58131111
0.62081969
0.58058095
0.5582062
0.53054219
0.57239372
0.60502148
0.46221507
0.52494895
0.60096729
0.53932357
0.67795539
0.5521841
0.56595355
0.47863838
0.50588316
0.61343521
0.60789561
0.66861445
0.57386965
0.54640299
0.54225749
0.64445758
0.55861974
0.74209648
0.64263678
0.69763696
0.60058767
0.68791735
0.68259072
0.61146665
0.56261218
0.57713586
0.62898022
0.6977998
0.63014179
0.5660522
0.68002379
0.61048871
0.62759936
0.5323723
0.51098824
0.50509566
0.48223317
0.6026752
0.65809566
0.6504904
0.56468284
0.47368789
0.44934627
0.65284103
0.62532908
0.65466332
0.67523742
0.54563117
0.54129237
0.61174893
0.61443365
0.58585447
0.5923031
0.56874323
0.55522865
0.49966297
0.63842374
0.55776864
0.67540318
0.66787833
0.65851575
0.66742444
0.62437737
0.55947083
0.61457026
0.59061754
0.63990647
0.7209754
0.67052686
0.66374815
0.62569058
0.66887891
0.63228339
0.69125974
0.21051811
0.55734831
0.53977519
0.44538751
0.57646376
0.5813278
0.61799031
0.61117703
0.63295197
0.54320842
0.61674106
0.59977806
0.59865719
0.59572101
0.59397835
0.62782913
0.65302998
0.66523528
0.56665993
0.59701771
0.60788947
0.7122215
0.59445465
0.58225006
0.49888065
0.55559635
0.61916167
0.67239279
0.57250017
0.59235042
0.59819621
0.5899936
0.58224791
0.68458205
0.61948264
0.62976474
0.55286849
0.57530165
0.60279405
0.53844422
0.61106926
0.62640315
0.61701709
0.67153108
0.70977682
0.55360329
0.69359487
0.65429622
0.66198605
0.496501
0.53812146
0.61397296
0.61028135
0.63624233
0.56946051
0.64637828
0.64687771
0.62823689
0.64711398
0.62808281
0.69489527
0.71745688
0.60977292
0.57821447
0.6298666
0.67576832
0.65473378
0.65346289
0.65192169
0.61612302
0.60682333
0.63066697
0.55458134
0.58531433
0.50126106
0.57862282
0.73150843
0.58410543
0.38823116
0.679488
0.68431997
0.67773527
0.57181329
0.67361808
0.55851179
0.68990916
0.62224489
0.71770543
0.73948896
0.68691927
0.73740494
0.61941707
0.71595216
0.56975698
0.59301293
0.6305654
0.58213633
0.59209538
0.57481802
0.6242739
0.61277699
0.61537939
0.54531473
0.51859951
0.59972435
0.53438818
0.55745542
0.55821931
0.65692174
0.70267922
0.58754921
0.6646691
0.56672108
0.68302268
0.61485279
0.5467037
0.52350461
0.66137403
0.69700211
0.63445908
0.51501316
0.52541387
0.58215606
0.54986608
0.64351428
0.53273982
0.67798412
0.71903682
0.61251408
0.60824943
0.70149541
0.67855203
0.65764171
0.46567464
0.72111863
0.54516542
0.64185482
0.61956751
0.55150378
0.56488401
0.57095057
0.58009887
0.6064347
0.58840007
0.58608919
0.51106161
0.54903108
0.63631797
0.63896275
0.49111325
0.61564076
0.60990781
0.66190577
0.65803486
0.61502701
0.64514315
0.67321348
0.66632736
0.70828438
0.63304806
0.58729237
0.58663821
0.54975647
0.61936665
0.66586989
0.51274991
0.50648576
0.58945107
0.5145157
0.5374074
0.61705315
0.66798806
0.59123743
0.56401491
0.51012975
0.58057505
0.49800271
0.51544529
0.50287759
0.57069623
0.52770948
0.53385764
0.56905198
0.43423894
0.34940746
0.5395239
0.59004921
0.49803683
0.43558949
0.40861624
0.52468008
0.54829276
0.62496191
0.54216552
0.46991396
0.60377759
0.59700882
0.53235972
0.5424785
0.57119304
0.37589642
0.40330485
0.67034119
0.50298345
0.42461607
0.36932459
0.45194912
0.43012032
0.62936008
0.36522046
0.67250943
0.63489592
0.57029003
0.62289339
0.60938925
0.61997813
0.31448743
0.51065969
0.58431166
0.63241118
0.41505247
0.650473
0.62793559
0.66795975
0.69878811
0.53669244
0.48011076
0.52256376
0.65088928
0.64302874
0.60518217
0.61434889
0.61673689
0.7202186
0.45947942
0.65368557
0.73792183
0.62741303
0.69297278
0.60830605
0.70087153
0.75778151
0.67996925
0.73215079
0.77521062
0.60409921
0.52833068
0.45672071
0.65150017
0.72370732
0.67563468
0.68408602
0.74200338
0.69426471
0.70252484
0.71198297
0.63379061
0.72109312
0.55470723
0.52069074
0.69341153
0.70653367
0.72365856
0.76571107
0.68345857
0.66295868
0.74535614
0.74720013
0.75592989
0.56893289
0.56106806
0.50430357
0.55344355
0.70013976
0.67015177
0.68301398
0.64006609
0.68225068
0.73527306
0.7306338
0.67874384
0.7751115
0.70122194
0.63641757
0.72649521
0.71607143
0.63070536
0.71340626
0.51652366
0.51337564
0.67346203
0.70602548
0.74698776
0.67884362
0.63312817
0.44788817
0.63230366
0.76234698
0.37165266
0.25595659
0.61618739
0.65638453
0.59496683
0.57365507
0.61300844
0.59539384
0.68754989
0.67306763
0.60258687
0.64241409
0.62254083
0.75628859
0.74715471
0.75306273
0.630714
0.49470574
0.60817146
0.61300868
0.63249862
0.61130553
0.65446568
0.66481936
0.75083357
0.30811802
0.63350177
0.58445942
0.77822012
0.69571799
0.65703064
0.66581506
0.66658735
0.48870501
0.53560251
0.60688341
0.58120847
0.45520353
0.46193278
0.63518244
0.60262942
0.63050634
0.649786
0.69506305
0.57517719
0.58187103
0.61496001
0.5969184
0.56842989
0.59962696
0.54879922
0.57438642
0.59740555
0.60720307
0.55818617
0.64745015
0.71334332
0.77991778
0.67504859
0.7639479
0.74463218
0.73785865
0.75926453
0.7304734
0.61212993
0.6307115
0.68186587
0.66425169
0.54547149
0.5062958
0.33954358
""
""
0.65345502
0.60409743
0.38252106
0.54220009
0.76713628
0.62413871
0.63993359
0.52900678
0.51001316
0.39001584
0.3938286
0.5947805
0.23027492
0.32243261
0.34096766
0.3769933
0.37885305
0.50495833
0.58860415
0.67741174
0.54255444
0.65835971
0.63045871
0.65844393
0.64102536
0.6327275
0.57244825
0.40610704
0.577968
0.60473514
0.59276265
0.6143595
0.62410533
0.50759923
0.61888117
0.68259847
0.67353183
0.58007723
0.66976881
0.56944734
0.60685408
0.61040437
0.63964272
0.5427767
0.61110049
0.58086175
0.61908734
0.55291849
0.68406928
0.69952452
0.46784675
0.43544078
0.44344395
0.46750575
0.45960924
0.47803733
0.50024515
0.48032555
0.48673108
0.46103224
0.40573585
0.45081466
0.46641913
0.4642421
0.38957649
0.36169431
0.2794953
0.44908071
0.43936658
0.41219148
0.39972687
0.54357553
0.55526048
0.55121809
0.4823027
0.4885487
0.44704297
0.34882078
0.34053385
0.39608645
0.39862746
0.30376619
0.35137898
0.47768798
0.52163452
0.49960828
