kir_24_other_pooled_p75_se
0.031282853
0.044530839
0.13188756
0.021619558
0.026416371
0.064698964
0.018860575
0.085392348
0.1112621
0.038794633
0.035299167
0.01415485
0.097600088
0.050088003
0.032611899
""
0.085510574
0.031076321
0.092188947
0.076093286
0.030169202
0.015215126
0.030537453
0.04677321
0.012922381
0.14244395
0.034139168
0.018867489
0.010419446
0.069963455
0.050966155
0.04174266
0.013654742
0.013371418
0.061060298
0.02373361
0.080958262
0.063124351
""
""
0.033479899
0.072727889
""
""
0.11542714
0.085741051
0.014046256
0.042300295
0.021196116
0.042264488
0.024759065
0.027931074
0.043506052
""
""
0.023391826
0.083341613
0.10283343
""
0.055385835
0.074650005
0.019759517
0.12128626
0.062220331
0.07277488
0.062664874
""
0.12844406
0.11186817
0.090822078
0.12674677
0.073360756
0.074980579
0.048166797
0.073496275
0.11384094
0.070750475
0.080936633
0.097791277
0.015760981
0.078053355
0.048384462
0.11575809
0.046096671
0.013544738
0.050719284
0.047503136
0.021978995
0.017302426
0.035791658
0.043124363
0.075660601
0.070175491
0.026527831
0.057022121
""
0.045604058
0.038047794
0.009752648
0.024314955
0.020157881
0.0089825196
0.013296699
0.022427242
0.015767112
0.010105807
0.02452378
0.012523366
0.051125083
0.030780481
0.030900687
0.036913898
0.019688755
0.10516342
0.019597758
0.020704975
0.019349879
0.14134909
""
""
0.035352156
0.056959067
0.056839019
0.032227352
0.061867878
0.022766747
0.024093322
0.07854557
0.082925893
0.10776512
0.0074006864
0.054456033
0.035747126
0.080933459
0.037468906
0.058220468
0.025219852
0.02460276
0.085688159
0.049008355
0.026335722
0.026326761
0.12303238
0.076501377
0.044811353
0.096933536
0.025374595
0.059648786
0.072167091
0.068189375
0.067122079
0.019354373
0.043781273
0.20665604
0.013869806
0.026496012
0.082853951
0.026889466
0.091670357
0.044116795
""
0.12081569
0.018406525
0.0081993546
0.10915623
0.0047542574
0.035387333
0.058676727
0.041721139
0.026490066
0.0064588259
0.01777992
0.038740583
0.021482868
0.058363549
0.088686757
0.016879998
0.012620845
0.048129957
0.053354647
0.064856492
0.053729255
0.012747214
0.06118026
0.051774662
0.011605597
""
0.04879548
0.024017872
""
0.06984634
0.027483698
0.014778582
0.10128402
0.086300761
0.050712295
0.036781617
0.035204295
0.015630014
0.057543904
0.018240135
0.027143868
0.056604568
0.035741132
0.026944172
0.019757785
0.01209818
0.04859763
0.034841035
0.031853367
0.034437954
0.028489003
0.10008994
0.091478042
0.018501671
0.021494361
0.020392288
0.0096339444
0.040925324
0.042500988
0.046155691
0.043309219
0.039742205
0.049781285
0.011076656
0.029169999
0.035806105
0.035877202
0.011531539
0.024112932
0.025163103
0.025105102
0.13023807
0.035528123
0.10814001
0.043380663
0.10060514
0.031617697
""
0.073669389
0.039905664
0.047677912
0.039500766
0.024612404
0.054305155
0.048454579
0.027830472
0.015052495
0.049749926
0.02870916
0.01061854
0.029816218
0.040866747
""
0.029749133
0.052819818
0.060118843
0.01477014
0.056331567
0.021169521
0.045065712
0.019839264
0.016578976
0.014876246
0.013870178
0.0046282476
0.014265437
0.005975422
0.0064050159
0.017745903
0.021121807
0.040709611
0.092712305
0.035630334
0.11073058
0.065723039
0.019229125
0.029437613
0.050529689
0.030132653
0.010599734
""
""
0.0062923376
0.013278482
0.051120456
0.020564513
0.0076789334
0.043550238
0.074426107
0.075654171
""
0.061650436
0.056910332
0.069896013
0.064291485
0.088488236
0.051182725
0.050058372
0.032460324
0.0073805014
0.071001969
0.042976387
0.029775793
0.066143431
0.060912136
0.084636062
0.056211792
0.03552001
""
0.037577704
0.028812397
0.065249532
0.035100464
0.022228714
0.0262568
0.05912409
0.02751792
0.037080374
0.033731449
0.064301401
0.018467285
0.06027285
0.072029099
0.066369377
0.033547129
0.025408641
0.045603663
0.043792851
0.023818515
0.074666336
0.021502865
0.018467518
0.01162287
0.039413281
0.0051378109
0.017526543
0.033406973
0.061616357
0.0094568264
0.1450799
0.070203617
0.033376988
0.02595734
0.049158216
0.074127577
0.063783608
0.062895358
0.087017909
0.08619526
0.049433611
0.063800365
0.052524902
0.08630576
0.04787536
0.039793219
0.085994743
0.051309485
0.12336282
0.077764288
0.045794163
""
0.026594652
""
""
0.088621795
0.087177366
""
""
""
""
""
0.057671975
""
""
""
0.14155224
""
""
0.04645979
""
""
""
""
""
""
""
""
""
""
""
0.086328469
0.088926293
0.08106982
""
0.033189941
0.084349252
""
""
""
""
0.081530213
0.038991455
0.097241141
""
0.036727328
0.040680408
""
0.07732673
""
0.054712206
0.068117835
""
""
""
""
0.097120054
0.099381432
""
""
""
""
0.067722932
""
0.070601203
0.086411245
0.09139356
0.081732906
0.073858
0.101835
0.085470326
0.066306323
0.021539353
0.11915693
0.095427454
""
0.02762194
0.12464449
""
""
""
0.060279638
0.03752825
""
""
0.083508238
0.088951342
0.091026291
""
0.063961193
0.041095935
0.10406637
0.025784472
0.11013736
0.069310196
0.014508537
0.085049413
""
""
""
""
0.076222748
0.010925178
""
""
0.033704162
0.18560347
""
""
""
""
""
""
""
""
0.11005235
0.10086367
""
0.055772331
""
0.070561007
0.018729653
0.0073178071
""
""
0.084856711
0.071926348
0.052379221
0.1004303
""
""
""
""
""
0.055702772
0.12568624
""
0.025004124
0.020155285
0.01496246
0.051248204
0.051030513
0.077763654
0.076075949
0.02553623
0.028830253
0.0098206066
0.038452402
0.055602856
""
""
0.026852917
0.081397206
0.025128553
0.047717992
0.025367351
0.072250687
0.053573076
0.018733004
0.019272823
0.022090336
0.030624216
0.0093634175
0.037869118
0.093747742
0.040201511
0.01709741
0.039687734
""
0.078129068
""
0.045646533
""
0.059871566
0.031293482
0.043318287
""
0.032628451
0.073933139
""
""
""
0.10491643
0.058051426
""
""
0.078411199
""
0.092198849
""
0.052176461
0.11704937
""
0.011275514
0.086857356
0.0099660587
0.091074303
0.086113408
""
0.029464729
0.1263452
""
""
""
""
0.098189399
0.033717636
0.021926746
0.039730828
0.028475089
0.0068250136
0.026949355
0.049365439
0.064510606
0.04165395
""
""
""
0.093382545
""
0.096647024
""
""
0.031474702
""
""
0.03117699
""
""
0.096083567
0.08834704
0.10898989
0.03705091
0.065138325
0.014964299
0.0096034873
0.0076456233
0.042934746
0.031627867
0.033367921
0.036044095
0.020309476
0.04697815
""
0.03050489
0.0490615
0.035145734
0.0092956619
0.040997241
0.029955767
0.043091573
0.048226129
""
0.011037443
""
""
""
0.079867169
0.12550981
0.062283792
0.030373408
0.054604981
0.048593618
0.070119083
0.090691648
""
0.020360414
0.071576513
0.080695182
0.035325911
""
0.060988288
""
0.069975361
0.057613987
""
""
""
0.029376384
""
""
0.0537045
0.047175273
0.061484762
""
0.10650869
0.035398975
0.037473857
0.060511835
""
0.050920472
""
0.0032741912
0.015807947
0.0096432278
0.12237816
0.031116415
""
""
0.09569484
0.013763229
""
0.0076869922
""
0.011694468
0.033431493
""
0.029499874
0.028702941
0.070308387
0.031671859
0.010186769
0.04878559
0.063510612
0.016332407
0.048126385
""
0.035109751
0.071249947
""
0.080830373
""
0.017006179
0.008177964
0.031354856
0.026070336
""
""
0.07918077
0.077308297
""
0.046031598
0.027642595
""
""
0.024551721
0.029886011
0.023695735
0.048789125
0.030503856
0.011223583
0.013038592
0.010721496
0.018012865
0.0051332498
0.0053523933
0.047688171
0.10039946
0.095415615
0.015210924
0.013102601
0.0036456462
0.0081030689
""
0.088029981
0.0053078234
0.028414935
0.012913457
0.0027147254
0.041453306
0.046113972
0.045489628
0.042327493
0.015906615
0.039796155
0.021730069
0.0070525869
0.046807766
0.010326421
0.042905118
0.023393055
0.019270344
0.067591265
""
0.032082394
""
""
""
0.027493069
0.031653684
0.0040293699
