kir_native_natam_pooled_mean
0.40394679
""
""
0.30340251
""
""
0.3759886
""
""
""
0.47843874
0.41522121
""
""
""
""
0.46316409
""
""
0.3844915
0.3203766
0.40817851
0.45193145
""
0.46872279
0.43280318
0.37594017
0.36196584
0.41657206
""
""
""
0.48520377
0.44996327
0.41874984
0.44145393
""
""
""
""
0.3635971
""
""
""
""
""
0.44757292
0.44022441
0.49384061
0.45896775
0.43414924
0.46584326
""
""
""
0.42174047
""
0.50524557
""
""
""
0.3322446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41274014
""
""
""
""
0.48793295
""
""
0.48716643
0.49974665
0.453657
""
""
""
""
""
""
""
""
0.33580422
0.45372689
0.43436956
0.45263892
0.62831986
0.47205806
0.38873771
0.421455
0.36107153
0.45781144
""
""
""
0.37644431
0.37136254
""
0.38007742
0.40012744
0.42899624
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46748167
""
""
""
""
""
0.46680233
""
""
""
0.42143995
""
""
""
""
""
0.51309443
0.35569602
""
""
""
0.53474516
""
""
0.36393914
0.41764596
0.47199339
""
""
""
""
""
0.44368708
0.43204385
""
0.51872766
0.46634299
0.34817597
0.44069931
0.46123844
0.4266319
0.45173451
0.58892745
0.39747563
0.39482448
""
0.44728062
0.4147377
0.40250793
0.38044351
0.51750183
""
0.38946465
""
""
0.44386142
""
""
""
""
""
""
0.33064136
""
""
""
""
""
0.37411016
""
0.44618526
0.43031594
""
""
""
0.45782861
0.4748629
""
""
0.37059185
""
0.31878248
""
""
0.36632103
0.37646145
""
0.42325622
""
""
""
""
""
""
0.37530607
""
""
""
0.45977545
0.52527171
0.38727045
""
""
""
""
""
""
""
""
""
""
""
""
0.44710016
""
""
""
0.35958275
""
""
0.44659641
""
0.42270601
""
0.42332268
0.37098488
""
0.34157839
""
0.35794193
""
0.47709444
0.47439918
0.43987012
0.35202006
0.46911019
""
0.36813849
0.44249097
0.45324254
0.44274673
""
""
0.41645864
0.35112542
0.41529265
0.4296124
0.36103064
""
""
0.37445349
""
""
0.45255643
0.44105268
""
""
0.4998076
""
0.40097925
0.3813782
""
0.51646131
0.38795784
0.33100751
""
0.3983323
0.41858986
""
0.33790925
0.40067729
0.42645761
0.35893866
0.63867056
""
""
""
0.40642461
""
""
""
""
""
""
0.45502594
0.40785909
0.40613374
0.38047212
0.43424657
0.40532967
""
0.42381448
""
""
""
""
""
""
""
0.346129
""
0.50062209
0.45100442
0.40422285
""
0.4871529
0.48496211
""
""
0.46873215
""
""
""
0.38861519
""
""
""
0.37516782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41639617
""
""
""
""
""
""
""
""
""
0.30827793
""
""
""
0.2830404
""
0.43728161
0.30312783
""
""
""
""
""
""
0.41818848
""
0.31604803
""
""
0.44756925
0.48661876
0.43015841
""
0.33989757
""
""
0.34230348
0.28369179
0.31550565
0.47514957
0.33479437
""
""
0.37641597
0.31562915
""
""
""
0.33218253
""
""
""
""
0.4048636
0.38042057
""
""
0.30909359
0.37490383
""
0.3822158
""
0.44910374
""
""
""
""
""
""
""
0.37623626
""
""
""
0.33763275
0.29122499
""
""
0.33691496
0.29181486
0.46435663
""
0.41312268
""
""
""
""
""
0.38218647
0.28976598
0.35543674
""
""
0.39109045
""
""
""
""
""
""
0.43403295
""
""
0.4110007
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49539229
0.42557418
""
""
""
""
""
""
""
""
""
""
""
""
0.35819131
""
0.39379266
0.42365038
0.41307643
""
0.396249
""
""
0.47286832
""
0.44729346
0.40045667
""
""
""
0.35198399
""
0.36618236
0.47278357
0.45335892
""
0.46820417
0.44116944
0.4327254
0.40534356
0.41112593
0.46502796
0.41559356
""
0.44398901
0.49988467
0.36216575
""
""
""
""
""
""
0.47867978
""
""
0.39223605
0.47618935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54641229
""
0.47673708
""
""
""
0.61502475
""
""
""
""
""
""
""
0.57469416
""
0.59308809
0.48505154
0.40656874
""
""
""
""
""
""
""
""
""
""
""
0.31224006
""
""
0.53850782
""
""
""
""
""
0.33293006
""
0.49097925
0.51435483
0.45333594
0.46072045
0.46112147
0.55045444
0.49515194
0.44781864
0.46260905
""
0.47625095
0.46213558
0.42277503
0.44123441
0.48165312
0.44176039
""
0.42813566
0.49255219
0.4553861
""
""
0.38473019
0.35131902
0.41239062
0.43173492
0.46404827
0.45913571
0.40756568
0.33308446
0.44165644
0.52781636
0.44685885
0.35914737
0.36356896
0.40668666
""
""
""
0.37706876
0.4040404
""
""
0.27255508
0.36063695
""
""
0.38590607
0.34349552
""
""
""
0.36041364
0.39512157
0.41748708
""
""
""
0.43317643
""
""
""
0.35073352
""
""
""
0.39599004
0.28543019
0.3834188
0.29389051
0.36840609
0.35649559
""
0.37918153
0.43045855
0.40048042
0.38268429
""
""
0.39437732
0.40852156
""
""
0.35432643
""
""
""
""
0.44274747
0.43192178
0.44773611
0.35464188
""
""
""
0.37610942
""
0.55232799
0.37857705
""
""
0.3553296
0.38406116
0.38438475
0.29677334
0.38129506
0.36805248
0.43369842
0.42365474
0.42746851
0.43375427
0.42317539
0.40352118
""
""
0.3840743
0.40344194
0.48084104
0.45956776
""
0.4021731
0.51536125
0.32664362
0.41215998
0.44430193
0.38786265
""
""
0.55011094
0.43853593
0.43681771
0.47554103
0.47650349
0.36386159
0.43642789
0.39243722
0.31279975
0.41453716
""
""
0.40007526
""
""
""
0.33682829
0.34972841
0.42651525
