lpov_nbh_pooled_female_p75_se
0.0056640329
0.009661667
0.021560144
0.004547528
0.0054938397
0.015722945
0.0040696068
0.015957819
0.020438254
0.0069169053
0.0062414994
0.0031371191
0.018840814
0.010272812
0.0064595169
0.021024041
0.022642249
0.0065775425
0.01994561
0.017707517
0.0064071151
0.0055111847
0.0070688613
0.0097831506
0.0031077752
0.021706106
0.0093799857
0.0060231322
0.0034480339
0.012854638
0.012162709
0.0080342377
0.0035413508
0.0046801013
0.014080958
0.0061077275
0.013425658
0.0101681
0.030308073
0.027249685
0.0058314358
0.014303148
0.02066502
0.029698389
0.01608089
0.013714613
0.0036139435
0.0072320853
0.0039678891
0.0097669698
0.0065249898
0.0056710318
0.0091365492
0.038226627
0.021813599
0.0059632626
0.016061712
0.026782362
0.023742929
0.010875774
0.012836828
0.0049609551
0.022539768
0.01283065
0.012460605
0.013759703
0.027430015
0.016126737
0.016705254
0.01491164
0.017445657
0.01423888
0.013706494
0.0096654454
0.014602145
0.018631712
0.0099232486
0.01170216
0.017037621
0.0037747244
0.013929207
0.0094237039
0.014422146
0.0087662395
0.0031799786
0.010608717
0.010442559
0.0082108127
0.0049796407
0.0083315531
0.0087575726
0.01388818
0.013082967
0.0056753713
0.014156858
0.02262765
0.0093116378
0.0065731551
0.0025517417
0.0057439203
0.0049872478
0.0027453594
0.0032054307
0.0047911638
0.0046596806
0.0027937333
0.0058337557
0.0031391645
0.011585815
0.0079495758
0.0078240372
0.0092642242
0.004345546
0.018164849
0.0051566279
0.0042771273
0.0052419361
0.023841426
0.024881884
0.021726759
0.0094348323
0.012734683
0.013658401
0.011736345
0.013692569
0.0062110694
0.0062661897
0.013598274
0.015899589
0.016392007
0.0019057033
0.012273807
0.0091602504
0.01418517
0.0077020884
0.011683575
0.0056634746
0.0077113095
0.017598586
0.012473538
0.0068218736
0.0093616163
0.024410816
0.016245261
0.010475061
0.0203139
0.008792025
0.011258336
0.014823775
0.013962096
0.01209892
0.0035752696
0.0085582854
0.020824896
0.0048854612
0.0055138036
0.015620305
0.0068589319
0.017538125
0.010642707
0.025534453
0.016719036
0.0051761712
0.0019854135
0.02166154
0.0014363121
0.0094998255
0.0099949725
0.018134261
0.0061813402
0.0014047787
0.0046634995
0.0095060281
0.0044242083
0.010582994
0.015084129
0.0049692956
0.0028808331
0.0088615641
0.012359144
0.012742613
0.01179829
0.0028921238
0.011843997
0.010886378
0.0022401956
0.017819704
0.0074937381
0.0051909327
0.020645814
0.01361555
0.0085843159
0.0033910198
0.016803088
0.013960544
0.0090424726
0.00660299
0.0055004261
0.0035765672
0.0099404901
0.0041821203
0.0055061714
0.0089498712
0.0072536175
0.0055707577
0.0039576809
0.0025776075
0.0084899366
0.0071051237
0.0059508067
0.0075731711
0.0050019976
0.016836317
0.017016083
0.0034817436
0.0042693312
0.0045561092
0.0020404465
0.0086687179
0.0095743258
0.010503234
0.0089172432
0.0080567896
0.010730037
0.0027950599
0.0062516043
0.0072515118
0.0059491177
0.0021616211
0.0041246829
0.004521687
0.005828924
0.021848872
0.008291713
0.021346038
0.011281359
0.019131215
0.006716602
0.030121997
0.011055897
0.0072409222
0.0096572191
0.0090846661
0.0055496083
0.011473989
0.0093673188
0.0071620964
0.0031603461
0.010641842
0.0066752369
0.0021073986
0.0062925392
0.0090786498
0.014412129
0.0079611344
0.0097023677
0.012350427
0.0030859597
0.009059092
0.0041751317
0.0085726846
0.0037571052
0.0028896513
0.0029458683
0.0032745497
0.0013474302
0.0027448474
0.001331256
0.0013469592
0.004013536
0.0056672744
0.0095008006
0.027484372
0.0077921073
0.027557487
0.016131051
0.0044853068
0.0059504341
0.01384244
0.0068473569
0.0025757574
0.035063311
0.041610111
0.0014675686
0.0026594589
0.009726258
0.0040739183
0.0016697815
0.0083436649
0.016043734
0.017222824
0.023316124
0.013754815
0.01244403
0.014004222
0.010114365
0.017096918
0.0071058879
0.0078410599
0.0053660837
0.0016717319
0.017452465
0.0092015378
0.0055849608
0.011613084
0.012193693
0.012747974
0.0088839121
0.0064041386
0.019741204
0.0073343078
0.0058821305
0.0094250385
0.0059767407
0.003669248
0.0052326391
0.01356848
0.0045651351
0.0057126861
0.0066389875
0.0096494677
0.0037920931
0.0069642151
0.0119852
0.010908795
0.0065153963
0.0053074192
0.0089946445
0.0098317908
0.0051058237
0.011125831
0.0040937304
0.0037868228
0.002255579
0.0082606832
0.0011754332
0.0037519345
0.012474045
0.010435772
0.0020095587
0.019587262
0.012742189
0.0059916577
0.0052967588
0.0091896402
0.018644819
0.015415503
0.01628991
0.020317109
0.016259978
0.0096651493
0.011219399
0.0099926367
0.023421727
0.0090639153
0.0079406872
0.021459509
0.0093670599
0.017728433
0.013234668
0.010222794
0.025000045
0.0061793681
0.07199619
0.03236999
0.017453764
0.018284639
0.02620169
0.035834108
0.043249853
0.02352469
0.022923991
0.0079018902
0.12945543
0.068655483
0.10904606
0.029531784
0.043595303
0.04724066
0.012215643
0.035648324
0.15098453
0.1469245
0.089572959
0.049134564
0.18354249
0.053002607
0.071871519
0.04085248
0.031934563
0.020492045
0.028390845
0.020890795
0.014539327
0.028010679
0.0063974923
0.017243043
0.028471502
0.032083686
0.11051993
0.049668141
0.015391191
0.01211341
0.021021351
0.021003634
0.0093965046
0.006743982
0.028198306
0.017082434
0.079185538
0.0095422436
0.014053627
0.034896053
0.0524242
0.068010777
0.04777224
0.017862553
0.021937668
0.025940772
0.035499167
0.040243659
0.072879605
0.01912073
0.070428632
0.0097812824
0.01432853
0.012843298
0.014516789
0.013648828
0.014836657
0.01554927
0.010535396
