two_par_pooled_male_mean
0.72664064
0.7536754
0.56639355
0.69274288
0.81029677
0.29182541
0.51739615
0.68744737
0.53011972
0.76750892
0.75082487
0.65367317
0.60517043
0.74005502
0.79262996
0.7523647
0.73358351
0.54996574
0.52874446
0.70071006
0.64909208
0.78858858
0.72769922
0.43548194
0.76610583
0.72855628
0.6293295
0.69662052
0.74614847
0.81850815
0.72615439
0.33545831
0.3638891
0.60076171
0.66850942
0.7988435
0.5864917
0.78145063
0.75798815
0.75326806
0.65251887
0.74379873
0.28929716
0.3036001
0.73152006
0.51730061
0.83019775
0.76467526
0.59808087
0.68038887
0.5208354
0.74471712
0.33645105
0.53329837
0.56911111
0.68732542
0.56347603
0.77224433
0.84328115
0.29844373
0.59314746
0.61816812
0.60572433
0.76675272
0.69272566
0.45998532
0.7967031
0.75433964
0.58767748
0.78387809
0.80836415
0.79851872
0.84682739
0.86868626
0.81550562
0.79769731
0.91543686
0.79945141
0.8209939
0.7952525
0.80279547
0.76588422
0.69397473
0.83125734
0.70042509
0.71952242
0.71740764
0.75015152
0.78660983
0.8217783
""
0.79794127
0.83863962
0.92655748
""
0.62415242
0.62641793
0.77479553
0.74371159
0.74635333
0.81297815
0.8710143
0.67264813
0.70564586
0.67623824
0.72349107
0.70646858
0.67500401
0.71301287
0.76272148
0.71288812
0.6278621
0.7291373
0.81322795
0.76854503
0.85267156
0.69111478
0.79954648
0.74997586
0.43404886
0.70282614
0.83763099
0.79874855
0.83160615
0.65698129
0.74220592
0.76017666
0.78219956
0.5087713
0.64637953
0.66398162
0.58479822
0.68867201
0.78445929
0.80745077
0.82535952
0.71605498
0.79863673
0.80307764
0.61291522
0.74305731
0.63831055
0.81880188
0.81297076
0.70928895
0.54728317
0.76403475
0.62469476
0.79794085
0.50686491
0.63794512
0.70210254
0.78647745
0.77121729
0.84196091
0.79102564
0.6392619
0.53768802
0.62743032
0.82367367
0.62396806
0.85803372
0.63763571
0.78157377
0.44026962
0.83477873
0.74227083
0.78433859
0.77515411
0.77586323
0.61022437
0.81623381
0.5469256
0.79400373
0.79589629
0.85901362
0.7251876
0.69613135
0.7852577
0.81580627
0.69341022
0.80600351
0.73667544
0.82451904
0.58520579
0.7273277
0.68876821
0.67230695
0.79184598
0.7430926
0.8122772
0.74437106
0.74549955
0.76076579
0.82504833
0.63076115
0.74475801
0.7425124
0.7303251
0.74494952
0.66882372
0.68391842
0.74421614
0.80183882
0.64677644
0.6596235
0.74799848
0.8164342
0.70685631
0.69299841
0.79265499
0.79847366
0.65744829
0.72441226
0.79257429
0.72686177
0.79775244
0.80593175
0.70407045
0.68749326
0.7333284
0.70586592
0.70362991
0.69051397
0.69431651
0.7635746
0.73885274
0.72189754
0.73604918
0.676799
0.76439863
0.88703257
0.79101712
0.72590321
0.73740542
0.72716033
0.73917323
0.73557115
0.74924266
0.64963603
0.76084006
0.74022704
0.71411926
0.72599894
0.68823653
0.72168982
0.76125306
0.80983591
0.8474828
0.72753102
0.76551443
0.81035799
0.82241845
0.75650722
0.76242268
0.82189256
0.679102
0.74248284
0.86836082
0.80637002
0.56572551
0.93844134
0.86641192
0.76133156
0.87591147
0.79328305
0.80481529
0.78079754
0.78523004
0.82260054
0.79018581
""
0.73683107
0.75855911
0.78713953
0.97553653
0.80302316
0.76625383
0.79579163
0.81387341
0.73752666
0.82213902
0.80600715
0.77553296
""
0.81267905
0.78316879
0.79210395
0.71591252
0.74549967
0.88645196
0.82044667
0.8641488
0.72588545
0.74556273
0.71291363
0.88466853
0.75520879
0.83000791
0.76390922
""
0.74280578
0.8242417
0.85597038
0.83370233
0.86810964
0.72724575
0.8587876
0.75508374
0.7387445
0.82891172
0.80393082
0.7467137
0.78103596
0.84211636
0.76460624
0.69822413
0.69054443
0.68726844
0.33803508
0.66920304
0.765625
0.7165997
0.71619344
0.74034208
0.61400336
0.69767934
0.71607274
0.74728256
0.80082875
0.66602445
0.65196562
0.60337514
0.71563625
0.63689357
0.67307317
0.76510996
0.63957542
0.39954135
0.80532724
0.65803719
0.72803712
0.63921028
0.72619188
0.59666729
0.74203461
0.68427747
0.6477887
0.74708039
0.68926173
0.65860975
0.58016515
0.74557477
0.7054826
0.67393655
0.63728243
0.67749101
0.61201823
0.60408133
0.66605979
0.68425775
0.74789846
0.54956961
0.69424677
0.77757853
0.78717202
0.60876268
0.61146522
0.66205537
0.63733983
0.72824103
0.65433866
0.65833902
0.64848232
0.7826184
0.63112128
0.78877062
0.7137661
0.74503869
0.69443816
0.75105
0.68021941
0.66416955
0.67897022
0.73131192
0.71638882
0.734698
0.68291742
0.66172439
0.66051233
0.55489415
0.55869484
0.77345395
0.70100218
0.73527306
0.59426749
0.74758738
0.54470295
0.65900868
0.80921042
0.54752183
0.81943536
0.68522209
0.45487899
0.63434142
0.59472054
0.80847782
0.61098021
0.72936106
0.76623493
0.62954444
0.59090137
0.80432636
0.64940923
0.80443865
0.5624274
0.4398587
0.53151077
0.65071446
0.74580801
0.62917656
0.58535165
0.83081234
0.62735486
0.72334093
0.6727851
0.53570265
0.80874991
0.79958576
0.5663963
0.49454391
0.65801597
0.50096947
0.45684832
0.73215944
0.40052909
0.74576908
0.78950238
0.6423825
0.63695955
0.67563301
0.79856044
0.86408108
0.72140414
0.81870669
0.78462428
0.55428445
0.78489012
0.81997484
0.62319916
0.75922954
0.62271547
0.52396929
0.74145412
0.75781804
0.68654853
0.31081456
0.77489281
0.75959206
0.72413355
0.76745892
0.75517398
0.73878783
0.6039713
0.74079007
0.62490618
0.70606124
0.54706824
0.60428834
0.54864454
0.71271414
0.63376743
0.71256441
0.6247409
0.78576291
0.73029357
0.60582685
0.71124965
0.63266128
0.77011788
0.53712428
0.5792622
0.5130924
0.76589859
0.64110494
0.60234863
0.64787412
0.42673197
0.70148522
0.71010089
0.6881932
0.73363078
0.59714133
0.64897871
0.81380165
0.74188328
0.75371224
0.58373708
0.77472675
0.76728082
0.78368562
0.68490583
0.52790499
0.59515953
0.57089585
0.78725582
0.41650519
0.55526638
0.72494876
0.66203779
0.62072045
0.62507147
0.59502208
0.74378616
0.49045727
0.55734098
0.43344474
0.53661567
0.68349731
0.5320335
0.5530991
0.37734625
0.56175494
0.59858459
0.65570349
0.80346078
0.6540969
0.60282093
0.51975048
0.52814788
0.80843842
0.63291472
0.73619562
0.73476988
0.6398862
0.42841813
0.54140788
0.68719095
0.5156377
0.6180681
0.78327602
0.65467173
0.71154875
0.53437543
0.63050389
0.64956641
0.76468068
0.78146541
0.7698136
0.74973565
0.80155069
0.90061784
0.84841704
0.89564067
0.83424348
0.87869591
0.85195822
0.82704246
0.84813982
0.8474164
0.82483786
0.90364748
0.79778045
0.77198148
0.91677785
0.84043163
0.73518622
0.8142668
0.88700294
0.83382195
0.91745055
0.85120177
0.82891417
0.81340897
0.85052639
0.89092004
0.80960119
0.80871379
0.85977113
0.78519315
0.82202786
0.82417786
0.93546903
0.81886065
0.8057704
0.90540367
0.79201174
0.83019739
0.76184714
0.76603544
0.93132293
0.80037892
0.84724379
0.79946345
0.80219853
0.53369486
0.82678282
0.7980175
0.85854226
0.83157259
0.90674019
0.82676858
0.77074933
0.73771173
0.80875736
0.81462991
0.81026995
0.86637968
0.79846239
0.61599338
0.85007322
0.82179946
0.82236832
0.7902934
0.81504631
0.83719158
0.78885227
0.84673166
0.85727757
0.80601376
0.83183515
0.79022831
0.77982175
0.78078836
0.81859702
0.84616643
0.77843559
0.83193254
0.8621453
0.84720135
0.83072698
0.81274205
0.75477618
0.89456534
