kid_black_pooled_n
2419.0
4718.0
4085.0
1339.0
177.0
2557.0
2885.0
6242.0
4169.0
347.0
1364.0
2139.0
3908.0
674.0
147.0
2416.0
2692.0
1977.0
1156.0
1471.0
949.0
167.0
3427.0
9653.0
322.0
3708.0
3248.0
4861.0
633.0
391.0
864.0
2543.0
3395.0
1570.0
7181.0
596.0
78328.0
567.0
2545.0
1373.0
8063.0
2162.0
3303.0
5338.0
18455.0
3894.0
245.0
411.0
45035.0
3252.0
33529.0
4072.0
2817.0
3044.0
3318.0
1560.0
6257.0
1348.0
3169.0
3537.0
7540.0
3320.0
14332.0
1310.0
1628.0
3268.0
28.0
0.0
1.0
4889.0
21.0
2.0
1.0
5.0
1683.0
0.0
1.0
53.0
49.0
18.0
45.0
""
0.0
115.0
7.0
9.0
1.0
5.0
2.0
2.0
0.0
39.0
10.0
0.0
""
1.0
27.0
1456.0
294.0
46.0
63.0
13.0
43.0
35320.0
228.0
186.0
6773.0
1244.0
23.0
156.0
815.0
1659.0
2158.0
23.0
179.0
23.0
1050.0
396.0
10.0
2496.0
1468.0
11.0
17.0
409.0
2916.0
808.0
2269.0
166.0
9200.0
1685.0
1169.0
2503.0
1586.0
2256.0
38.0
16.0
2160.0
105.0
25.0
2354.0
973.0
1036.0
230.0
18.0
852.0
13219.0
117.0
994.0
16.0
2295.0
1116.0
834.0
59.0
1110.0
3.0
13.0
3100.0
6656.0
1438.0
8.0
913.0
8.0
3481.0
59.0
6077.0
128.0
689.0
16.0
481.0
443.0
38582.0
67.0
5084.0
589.0
5.0
1.0
2444.0
228.0
30.0
4.0
4780.0
17.0
942.0
757.0
892.0
87.0
58233.0
3.0
114.0
844.0
88.0
31.0
27792.0
31.0
194.0
14177.0
31.0
249.0
653.0
8.0
12537.0
1919.0
267.0
76.0
265177.0
827.0
1224.0
14.0
128.0
2587.0
11.0
5.0
2918.0
405.0
84.0
11804.0
558.0
43.0
31874.0
40125.0
144.0
54794.0
47260.0
12793.0
12527.0
682.0
5396.0
1884.0
11096.0
483.0
422.0
4.0
140.0
17836.0
1785.0
4076.0
405.0
84.0
6.0
1861.0
59.0
3679.0
809.0
557.0
3552.0
18.0
11422.0
17.0
0.0
3.0
498.0
116.0
1.0
5.0
6.0
7.0
5.0
4.0
4.0
7.0
17483.0
0.0
463.0
31.0
43.0
10452.0
36.0
28.0
4.0
10.0
8.0
0.0
15.0
0.0
1239.0
7.0
1.0
5.0
22.0
391.0
8.0
10.0
35.0
152.0
0.0
6.0
10.0
27.0
26.0
40.0
0.0
18.0
5.0
11.0
8.0
568.0
0.0
7.0
4.0
0.0
0.0
0.0
3.0
14.0
39.0
0.0
211.0
6.0
27000.0
29524.0
558.0
2116.0
29330.0
3568.0
550.0
418.0
8024.0
30773.0
7412.0
85401.0
13400.0
849.0
5056.0
1140.0
12735.0
111166.0
413.0
1557.0
841.0
3264.0
3972.0
2831.0
1160.0
291.0
72627.0
20928.0
977.0
284.0
8032.0
200.0
276.0
493.0
1351.0
494.0
1819.0
1554.0
2962.0
49911.0
144.0
3094.0
2951.0
1306.0
132.0
6019.0
10453.0
17721.0
1216.0
205.0
2294.0
7767.0
9738.0
1998.0
144106.0
941.0
1287.0
4690.0
794.0
53322.0
3684.0
54087.0
2233.0
27295.0
22674.0
4099.0
2405.0
10176.0
1465.0
4263.0
10694.0
1738.0
1360.0
1045.0
499.0
12351.0
665.0
673.0
713.0
1158.0
467.0
594.0
644.0
5114.0
130.0
1411.0
2096.0
1980.0
663.0
23974.0
995.0
195.0
2235.0
1138.0
4363.0
4124.0
1454.0
922.0
3183.0
810.0
4363.0
226.0
867.0
30055.0
1450.0
541.0
1141.0
8423.0
648.0
42882.0
676.0
35949.0
3206.0
3506.0
3177.0
1671.0
5432.0
850.0
3585.0
12.0
25.0
3930.0
110959.0
1821.0
1680.0
19006.0
5710.0
2149.0
86.0
1708.0
2007.0
2618.0
1169.0
5.0
3497.0
3745.0
119.0
524.0
104365.0
21.0
52.0
5987.0
446.0
2428.0
2112.0
24798.0
268.0
3075.0
2141.0
433.0
1295.0
1346.0
338.0
5783.0
9138.0
961.0
822.0
966.0
613.0
3170.0
1192.0
1265.0
1479.0
1353.0
573.0
5074.0
1134.0
9293.0
810.0
932.0
10008.0
73.0
2655.0
1336.0
2519.0
673.0
797.0
3010.0
659.0
3644.0
1655.0
587.0
1324.0
64.0
26026.0
4569.0
522.0
713.0
2000.0
2880.0
88.0
559.0
531.0
1591.0
850.0
1803.0
401.0
48.0
1480.0
32111.0
4479.0
409.0
2287.0
1180.0
6241.0
903.0
900.0
5527.0
1083.0
340.0
1527.0
1205.0
1131.0
2271.0
5407.0
3764.0
2285.0
0.0
708.0
6267.0
1439.0
1420.0
14.0
2334.0
642.0
3016.0
3049.0
1193.0
3486.0
1553.0
307.0
476.0
97.0
887.0
