hs_other_female_mean_se
""
""
""
0.078325108
""
""
0.054905761
""
0.051490091
0.039845165
0.047600176
0.021357872
0.039561938
0.063642748
0.047166225
""
0.025931854
0.092100829
""
""
0.06466648
0.04407065
0.046931807
0.072740987
0.030954551
""
0.0412912
0.041254986
0.01909784
0.066222452
0.0082554081
0.022102537
0.057683457
""
0.018084167
""
""
0.069901653
0.035427108
0.092571959
""
""
""
""
""
0.08830025
""
0.069690756
""
0.055749077
0.074633531
""
0.090879031
""
""
0.062380187
""
0.057376739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072558388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047732551
""
""
""
""
""
""
0.046106912
""
""
0.080657229
0.044594061
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030740961
""
""
""
0.050679788
""
""
""
""
""
0.05812956
""
""
""
""
""
""
""
0.05907391
""
0.037327826
""
""
0.022324381
""
""
""
""
""
""
0.019396914
""
""
0.071818173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026559746
0.014682824
""
""
""
""
0.097994938
""
""
""
""
""
""
""
""
""
0.035546277
0.034873113
0.033444442
""
0.067650415
""
""
0.040414419
0.019517286
0.017180797
0.060065575
""
""
""
0.046039853
""
0.047709949
""
0.032950833
""
""
0.031355835
0.026886806
0.035821352
0.054865837
0.013594034
0.033663161
""
0.068120375
0.023037955
0.072325431
""
""
""
0.07582774
""
""
0.049356744
0.10364624
""
0.053264741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021225018
""
0.017248042
""
""
""
0.089476354
""
""
""
""
""
""
0.073042706
0.040483736
0.10607247
0.06111132
0.01242945
0.051894553
""
""
0.025800446
""
""
""
""
""
""
""
""
0.068955079
""
""
0.088175006
""
""
""
""
""
0.038713135
""
0.021124866
0.01728758
0.014284387
0.066373654
0.043047711
0.045746859
0.049923182
0.025704594
""
""
0.046553802
""
0.059147891
0.01389573
0.035849027
0.055357043
""
0.050160028
""
0.020701304
""
""
""
""
""
""
0.042509895
0.030506281
""
""
""
""
0.050109215
""
""
0.058159348
""
""
""
""
""
""
""
""
0.057906564
""
""
""
0.042851821
""
""
""
0.041120075
0.062743425
""
""
""
""
0.0045895851
0.023479894
0.013004174
""
0.030002283
""
""
""
0.02221789
""
0.013155383
""
0.022809844
0.055331044
""
0.062344793
0.04372127
""
0.026929507
0.0117035
0.085138641
""
0.032344203
""
""
0.057541505
""
""
""
""
0.028242109
0.018954534
0.054155394
0.052264772
""
""
""
""
""
""
0.027126184
""
""
0.037262347
0.055809218
0.038872115
""
0.040539332
0.018857112
0.022517974
0.01488032
0.025788588
0.0079277484
0.0088370619
""
""
""
0.027929774
0.017524997
0.0062588882
0.013611633
""
""
0.0088760611
0.011761807
0.022102445
0.0043830429
0.10718431
""
""
0.038908962
0.026674841
0.0010007417
0.042771991
0.013167297
0.041575324
0.020370197
0.040180132
0.041511577
0.027561078
""
""
0.066873975
""
""
""
0.053420067
0.045102816
0.0077845086
