kfr_native_black_pooled_p10
0.29218844
0.21949728
""
0.25910178
0.27111533
0.29962435
0.27795678
0.23034586
0.25397348
0.28490683
0.2567209
0.26466432
""
0.24628291
0.28513607
""
""
0.27328801
""
0.27348563
0.28634647
0.27577415
0.27490306
0.28318992
0.28213623
0.27776507
0.2956613
0.28502199
0.2975395
0.27423319
0.29736495
0.2864078
0.2843155
0.30000338
0.29428831
0.29014426
0.28765592
0.29709536
0.29085386
0.28068665
0.28309658
0.30540195
0.29857102
0.3247146
0.31432539
0.28550848
0.29468596
0.29512003
0.29983997
0.30308366
0.31219384
0.31661254
0.27617449
0.25589582
0.26578894
0.2887429
0.29967037
0.28276199
0.29507849
0.30405125
0.28463322
0.2767413
0.29875505
0.23698168
0.27603877
0.29638726
""
0.35184732
0.31867003
""
0.26349461
0.25794485
0.27945077
0.27704445
0.2677128
0.32819408
0.27589571
0.29761374
0.29968262
0.26817665
0.28546435
0.29371154
0.25810894
0.28602469
0.28087047
0.31249467
0.26905951
0.3087295
0.27513179
0.27433631
0.29287359
0.20184682
0.24880165
0.26615342
""
""
0.29039288
0.26150784
0.25919151
0.26088077
0.25613174
0.27429837
0.2680971
0.25752729
0.25273189
0.26454791
0.24376634
0.27684039
0.27386233
0.30027381
0.26493248
0.28524801
0.28489992
0.28928107
0.31813654
0.27280557
0.28763023
0.27241793
0.26234081
0.27422667
0.26704365
0.24542806
0.28800404
0.3039113
0.26739535
0.28608182
0.28360331
0.28760815
0.27906319
0.28759077
0.27727741
0.26663354
0.27487549
0.30075756
0.27711931
0.28036809
0.28854737
0.26999655
0.27401155
0.28829879
0.26855412
0.28533983
0.26606447
0.28631037
0.26261461
0.26627791
0.26412481
0.29067338
0.28404072
0.27365968
0.2670548
0.28648382
0.29189005
0.32496229
0.28267413
0.28006998
0.31882244
0.27405548
0.28527939
0.32398531
0.34056732
""
0.30329019
0.28870696
0.35961995
0.32500532
""
0.26100478
""
0.29189196
0.28140518
0.30097702
0.36066398
0.26004609
0.22180066
0.42549184
0.27046198
0.26456341
0.3241668
""
""
0.18512322
0.26744545
0.24950978
0.31743535
0.26237023
0.29913479
""
0.27191275
""
0.23973279
0.28653637
0.28017232
""
0.28935152
0.27355823
0.33299384
0.26914558
0.26841015
0.2943278
0.27236941
0.25611553
""
0.34672025
0.28631005
0.26524553
0.28092089
0.25058329
0.30900058
0.27315253
0.22943337
0.28529504
""
""
0.29559723
0.24009296
0.26395449
0.27135149
0.26592988
0.19683501
0.30355656
0.26283938
0.29710492
0.27223045
0.26725465
0.23054212
0.2510137
0.29760042
0.2779935
0.257561
0.28069115
0.25803766
""
0.28580499
""
0.29613957
""
0.30695847
""
0.33878565
0.27865618
0.34316173
0.31094664
0.28293279
0.25244033
0.31261653
0.27288514
0.26486072
0.21660316
0.30999178
0.27903339
0.32279557
0.29514143
""
0.34461668
0.4319661
0.24966167
0.28558293
0.25109202
0.32787278
0.26820973
0.30744481
0.29535282
0.2511619
0.28680754
0.30399531
0.30920595
0.2928603
0.28891191
0.2824932
0.28602824
0.28987539
0.30554071
0.34378159
""
""
0.3335849
0.35219836
""
0.38663471
0.27448609
""
""
0.30412331
0.33886206
""
0.316333
0.28921819
0.299631
""
""
""
""
""
""
""
""
0.45652562
""
0.21744277
0.30464685
""
""
0.23236546
""
""
""
0.22478552
0.2942785
""
0.24541169
0.30124459
0.46729392
0.43425161
0.29602912
0.23533751
""
0.42460424
0.20768946
0.32502273
0.34127709
0.26575822
0.33108878
0.33244935
""
0.26530841
0.26382461
0.29000333
0.32096997
0.29166272
0.30992538
0.25768131
0.27260965
0.26991364
0.28664321
0.27711192
0.26780778
0.32275289
0.29077992
0.27906969
0.312215
0.29356995
0.24660854
0.26064765
0.27601129
""
""
""
""
0.24038671
0.31719169
0.27115798
0.27260131
0.31351793
0.28275126
0.27692947
""
0.24753496
0.2773059
0.28023174
0.29096594
""
0.46831086
""
""
0.27755004
0.23411459
0.25836825
""
""
""
""
""
""
""
""
""
""
""
0.3163693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45569977
""
""
""
""
""
""
0.48457608
""
""
0.56218976
0.34059733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31260669
0.2860553
""
""
""
0.33165541
""
""
""
""
""
0.30830941
""
""
""
""
""
""
0.28665474
0.25831804
""
0.29475519
""
""
0.27316603
""
""
""
""
""
""
0.2938056
""
""
0.32835177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51694405
0.30907923
""
""
""
""
0.34168696
""
""
""
""
""
""
0.29013741
""
""
0.29787159
0.28303429
0.27400693
0.19250482
0.35229987
""
0.16060051
0.23820511
0.27495304
0.29653022
0.33060583
0.31071189
""
""
0.27872127
""
0.23070282
""
0.33103436
""
0.24575017
0.29120189
0.26594731
0.3781397
0.34266031
0.28978351
0.3177267
""
0.25729594
0.31120917
0.38511577
""
""
""
0.38922501
""
0.34450397
0.28932986
0.34883347
0.25846431
0.25790071
0.32519311
""
""
""
0.27781376
0.54366952
""
""
0.33171824
""
""
""
0.30356085
0.31057903
0.31101468
0.303267
""
0.30609593
0.38716003
""
""
0.29904455
""
""
""
""
""
""
0.2692686
0.30675843
0.29171586
0.32058105
0.29224929
0.31416523
0.26428097
0.27662835
0.2904636
""
""
""
0.22868
""
0.37615201
""
0.38521203
0.30623215
""
""
0.28829604
""
""
0.23476386
0.32175156
""
0.28800246
0.30224127
0.29013166
0.28695467
0.28766501
0.32102925
0.29675925
0.29776356
0.2827884
0.34142351
0.37888971
0.19219218
0.31083986
0.2806063
0.26651931
0.29579341
