has_dad_white_pooled_p10
0.63108391
0.61695302
0.78130835
0.60333586
0.51356715
0.59086072
0.50667679
0.69028252
0.67858112
0.55023956
0.51220149
0.51092911
0.69043142
0.56930989
0.50565636
0.64223099
0.69813913
0.579656
0.71048474
0.57261497
0.54990292
0.5279395
0.55498493
0.52939737
0.47221979
0.58687603
0.62182224
0.59000713
0.51677638
0.6124506
0.65444463
0.58017218
0.45448437
0.51141137
0.57176006
0.59754676
0.69336182
0.66100121
0.67682159
0.65122408
0.55835056
0.72225004
0.68234223
0.81576037
0.683936
0.54889071
0.54581565
0.70307112
0.5635559
0.64538991
0.62664562
0.6518485
0.62790465
0.75894272
0.68215519
0.57586634
0.66559869
0.72089654
0.69487631
0.65849572
0.62315392
0.56285876
0.6568206
0.6987527
0.73261857
0.68575788
0.82410026
0.79345185
0.74784946
0.75525862
0.65855062
0.6431582
0.59044778
0.56882298
0.58975345
0.62965095
0.57791024
0.66989654
0.63104409
0.46876884
0.60506552
0.65720958
0.76518703
0.59029436
0.50124645
0.58417559
0.59473735
0.65123707
0.60073578
0.6260252
0.63351172
0.63624859
0.64949042
0.5523712
0.67417288
0.69594032
0.62003374
0.56448609
0.50147003
0.54477584
0.49595028
0.49634373
0.5082491
0.49209914
0.50773776
0.49704191
0.52037144
0.52001935
0.63804734
0.5836463
0.55655736
0.60463196
0.54043877
0.65073806
0.53962302
0.56924969
0.53585678
0.58820081
0.57563794
0.64054853
0.61017203
0.64052314
0.54993683
0.63034487
0.65187061
0.50247216
0.51083565
0.64550722
0.55959272
0.57733184
0.49608082
0.56564438
0.55591166
0.65632802
0.5779044
0.60626489
0.60116076
0.54054201
0.68925482
0.54463255
0.53847021
0.53858602
0.64118987
0.58474559
0.53937459
0.62415731
0.58160597
0.60024303
0.62379855
0.65657341
0.67559135
0.58882916
0.58716387
0.65478599
0.56101733
0.57192791
0.61569464
0.55149662
0.63992
0.74888808
0.79207772
0.8146618
0.51062143
0.40744084
0.6054554
0.42120415
0.51920652
0.60985982
0.55849016
0.50768363
0.42844751
0.41820049
0.57677615
0.5351097
0.61926466
0.60659635
0.46004573
0.46254355
0.56523591
0.57481164
0.64143419
0.62557071
0.51310575
0.61792344
0.54094297
0.50280577
0.74758297
0.60160971
0.54937053
0.70497406
0.68717581
0.68807584
0.47521451
0.55918884
0.66276711
0.64104098
0.56800908
0.59998494
0.47255293
0.59761471
0.46949622
0.55456561
0.56628114
0.49704924
0.49529368
0.4765833
0.40939415
0.5255298
0.55167228
0.50547379
0.61006486
0.51761955
0.64833122
0.57412988
0.46154803
0.6313172
0.50372267
0.50584573
0.64853305
0.64016634
0.62338436
0.67910582
0.66132206
0.7267732
0.50915146
0.59457999
0.65452838
0.64766777
0.55649894
0.60612917
0.57252568
0.56850827
0.7236293
0.67591703
0.73197836
0.69385707
0.77334118
0.63679761
0.79069197
0.78129077
0.66968346
0.59977293
0.57803744
0.56289905
0.66415399
0.58484596
0.56304067
0.53617728
0.62203866
0.56181735
0.50567049
0.58322239
0.62619436
0.53251326
0.66353607
0.59350443
0.5507465
0.49289817
0.63270736
0.5631569
0.5561465
0.48103303
0.53426898
0.48861665
0.5830797
0.62022746
0.51622999
0.50602716
0.43446094
0.35280797
0.51841199
0.54375094
0.61657524
0.60157967
0.67976832
0.68089163
0.55110008
0.5423398
0.57963818
0.53865498
0.45751405
0.48870575
0.72070754
0.4184669
0.44620562
0.45467204
0.44757542
0.38294107
0.46748495
0.64587349
0.57292753
0.61181068
0.6560201
0.69629472
0.60659325
0.67165041
0.74028248
0.53689134
0.52647096
0.58174407
0.31745329
0.63049376
0.64788413
0.50706661
0.56156445
0.59622681
0.73319948
0.56861532
0.60160381
0.68221021
0.5501399
0.47301823
0.64333785
0.45042589
0.49205229
0.50922412
0.66508269
0.60409671
0.59869725
0.56565022
0.69494933
0.44316524
0.67804682
0.59313709
0.61512899
0.43567473
0.5239085
0.54303193
0.53947014
0.46055952
0.58251786
0.48499775
0.40719661
0.36176622
0.48279458
0.43416506
0.46854621
0.69309652
0.61381984
0.44372523
0.53380507
0.55631459
0.43754384
0.52603167
0.59125972
0.681355
0.73553139
0.71537608
0.73394275
0.72208196
0.6537196
0.64219886
0.63518077
0.603351
0.5854156
0.61866987
0.66356373
0.59596199
0.67059362
0.63020039
0.65991521
0.73701155
0.49638519
0.76186764
0.56232345
0.63904196
0.60826802
0.65766937
0.65029138
0.68634278
0.68457127
0.68058908
0.55279315
0.90482837
0.86766601
0.87902552
0.74871755
0.74291319
0.72812337
0.62124717
0.78267831
0.87197328
0.82092017
0.92302144
0.82468653
0.86259031
0.79323089
0.79809451
0.68862087
0.69886708
0.64414531
0.69231391
0.68505716
0.65671849
0.71567017
0.48201549
0.66808021
0.8047117
0.85826486
0.94254696
0.74979848
0.6507147
0.71910775
0.74864846
0.70198202
0.57281339
0.52281308
0.76612967
0.65181422
0.82086217
0.73253119
0.733293
0.8963989
0.84450948
0.78547764
0.84549505
0.72293812
0.64637178
0.56340832
0.91558564
0.84338009
0.80990219
0.58520931
0.73528832
0.66636795
0.71750796
0.81103808
0.71084726
0.6936211
0.63309199
0.70883906
0.60684168
0.4714632
0.6478557
0.67823005
0.70174074
0.56408846
0.89806128
0.97904736
0.89824098
0.94216263
0.62218171
0.51505649
0.67958856
0.82474291
0.68335271
0.7197547
0.66905159
0.6659714
0.60638678
0.54019767
0.78255373
0.46320838
0.73515803
0.60032028
0.42219946
0.69835335
0.71648854
0.79939163
0.83384931
0.81607026
0.64550096
0.52390957
0.71844989
0.791879
0.57192993
0.61476541
0.74436516
0.805641
0.71362007
0.73416811
0.73325878
0.806759
0.87810475
0.79011965
0.6773603
0.69502932
0.62981647
0.51865202
0.53018981
0.5065515
0.49695501
0.36913246
0.7257787
0.73732752
0.61157274
0.63716561
0.56125814
0.68540788
0.74090874
0.74579012
0.76898491
0.85381448
0.68188983
0.50091147
0.76367462
0.79826057
0.61404312
0.4902305
0.51207566
0.61810195
0.62567919
0.64909142
0.61518526
0.60859311
0.5260188
0.4589681
0.58843321
0.66382456
0.6767267
0.73468971
0.51173139
0.66877568
0.63863373
0.64674884
0.61049241
0.66949302
0.63707536
0.62952089
0.62997186
0.61754805
0.60587537
0.54212719
0.61505347
0.63177723
0.60497636
0.51189482
0.61348116
0.60147721
0.61244345
0.87303799
0.64172029
0.79595429
0.68279505
0.50487196
0.63666433
0.70654994
0.50172555
0.61239356
0.7346893
0.73572606
0.8622787
0.59250516
0.55812758
0.5668661
0.69858927
0.60817128
0.6371249
0.71785712
0.60517031
0.56168693
0.66285777
0.58926237
0.41067377
0.59713656
0.50202471
0.62816209
