kfr_stycz_asian_female_mean
0.44948375
0.39349437
""
0.47753003
0.50937033
""
0.44374549
""
""
0.44442141
0.51211059
0.5117678
""
0.38237211
0.40914771
""
""
0.44275963
""
""
0.55141085
0.43270764
0.48575833
""
0.56508136
""
0.43354982
0.47722715
0.58310109
""
""
0.45899472
0.5459044
0.53190553
""
0.47057822
""
""
""
""
0.5830124
""
""
""
""
""
0.5438841
0.53148252
0.55276477
0.4991582
0.48653504
0.48904881
0.42851564
""
""
0.43809968
""
""
""
""
""
0.51871121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5173049
""
0.50757647
""
""
0.53332978
""
""
0.48150966
0.56058562
0.56857336
""
""
""
0.55039358
""
""
0.45253727
0.4771809
0.53617638
0.50273889
0.44468221
0.55779928
0.54052705
0.5502457
0.46667597
0.53628975
0.48234588
0.56719327
""
0.42359862
0.47756863
0.39842001
0.50852168
""
0.53791839
0.52970415
0.51050872
""
""
""
0.487369
""
""
0.45991054
""
0.53115207
0.48933861
""
""
""
0.56431198
""
0.52979928
""
0.49442115
""
0.43864211
0.49643332
""
0.53688455
0.50452125
0.45305073
""
""
""
""
0.45348138
""
""
""
""
0.56884158
0.57711881
""
0.45714274
0.48892114
""
0.46698111
""
""
""
""
0.64478064
0.6180824
""
0.68056226
""
""
""
0.48276904
0.59437054
0.47246149
""
0.42065525
""
""
0.51472753
0.51530361
""
""
""
""
0.51406914
""
""
0.55179524
""
""
0.53959692
""
""
0.45275584
0.51750767
""
""
""
0.49965969
0.40538514
0.49530941
""
0.46556222
0.41442353
""
0.50869572
0.40447593
0.55011982
0.574543
0.45828426
0.47884518
0.48206767
0.49163577
0.46739352
""
""
0.50576878
0.48685819
0.49637264
0.56841207
0.36940956
""
""
""
""
""
0.55414605
0.41888559
0.50440043
0.50844049
0.54330111
0.49808842
0.47774565
0.47228119
""
0.67841434
""
""
""
0.59649175
""
""
0.46462446
0.53605682
""
0.45468026
""
""
0.49166048
0.51517308
""
0.44612736
0.55506623
0.50770158
0.34181985
""
0.52291775
""
0.50530273
0.56238371
""
0.55154651
0.48382473
0.56090009
0.50615782
0.55143619
0.56896341
0.63061237
0.60541952
0.68426585
0.61156726
0.57254595
0.52219009
0.39972019
""
0.63787502
""
""
0.44684756
0.51346892
""
0.48299643
0.50422221
""
""
0.63016349
0.54057276
""
0.48262322
0.590253
0.61040604
""
""
""
""
""
""
""
""
0.52521867
0.54451895
0.46445477
0.5758341
""
""
0.49404657
""
""
""
""
0.48540592
""
0.57510012
0.50540549
""
0.52679586
0.54687321
0.50714022
""
0.47499222
0.48001134
0.46335369
""
0.50430453
0.5446465
""
""
0.64990562
0.53569514
0.50106013
0.49409834
0.51958942
""
0.58660597
0.4567802
0.54040098
""
0.66463786
0.51226366
0.38515708
""
0.57882267
""
""
0.53373235
0.48721328
""
""
""
""
""
""
""
""
""
""
""
0.51031852
""
""
""
""
""
""
0.52072448
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48949903
""
""
""
""
""
""
""
""
""
""
0.57946086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43604475
""
""
0.43757439
""
0.56261706
""
""
""
0.37371394
""
""
""
""
""
0.51752108
""
""
""
""
""
""
0.52783763
0.46171582
""
0.54357791
""
""
0.54133749
""
""
""
""
""
""
0.53551102
""
""
0.46575838
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53608215
0.59528935
""
""
""
""
""
""
""
""
""
""
""
0.58362085
""
""
0.53435975
0.48134977
0.5795123
""
0.39169955
""
""
0.64503342
0.51529765
0.56476092
""
""
""
""
0.49007502
""
0.4589178
""
0.52871352
""
0.45130754
0.41982472
0.52662724
0.55971903
""
0.61411822
""
""
0.41563097
0.4829812
0.43719941
""
""
""
""
""
""
0.54286778
""
""
0.47555909
""
""
""
""
""
0.47944328
""
""
""
""
""
""
0.55808723
""
""
0.62396741
""
0.52818793
""
""
""
0.59072644
""
""
""
""
""
""
0.53885829
0.52701581
0.57446814
0.63637459
0.67292988
0.56359702
""
""
0.42238539
""
""
""
""
""
""
""
""
0.50678855
""
""
0.56146801
""
""
""
""
""
0.49219143
""
0.48145837
0.57294476
0.63604486
""
0.52529162
0.4757019
""
0.47014934
""
""
""
""
""
0.6114735
""
0.53236789
0.54468751
""
""
0.42265245
""
""
""
""
""
0.42073196
0.42078
""
""
""
""
""
0.46213847
""
""
""
""
""
""
""
""
""
""
""
0.4830738
""
""
""
""
""
""
""
""
0.46871206
""
""
""
""
0.6019907
0.56324321
0.56879306
""
0.51433402
""
""
""
0.56282192
""
0.58355618
""
0.54551673
0.50679678
""
""
0.54193628
""
""
0.54420888
""
""
0.52076054
""
""
""
""
""
""
""
0.59371579
0.5715819
0.5215466
0.46264789
""
""
""
""
""
""
""
""
""
0.46469885
0.34472427
0.46742365
""
0.39237481
0.53130567
0.55667341
0.5040521
0.51140982
0.5754357
0.67269599
""
""
""
0.55303991
0.57311463
0.66937315
0.5527162
""
""
0.60814446
0.45959744
0.55021572
0.63095117
""
""
""
""
0.47078094
""
0.51221442
0.57311368
""
0.4897069
""
0.5081321
0.50484926
""
""
0.54254359
""
""
""
0.54719025
0.49530014
0.62188524
