kir_imm_other_female_p10
""
""
""
""
""
""
0.40602559
""
""
""
""
0.5315876
""
""
""
""
""
""
""
""
""
0.43610302
""
""
0.38422334
""
""
0.25606951
0.48194537
""
""
""
0.48648566
0.38487878
""
0.64282453
""
""
""
""
""
""
""
""
""
""
0.4110049
""
""
""
0.22161156
""
""
""
""
""
""
""
""
""
""
0.64229089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16515924
""
""
""
""
0.33890057
""
""
0.35734761
0.58757728
""
""
""
""
""
""
""
""
""
0.42218304
""
0.25495812
0.45017597
0.48674443
0.37239707
0.44054335
0.41206193
0.2792964
0.42579019
""
""
""
""
0.28673378
""
0.3656618
""
0.40010479
""
""
""
""
""
""
""
""
""
0.47131121
""
""
""
0.36576247
""
""
""
""
""
""
0.56024653
""
""
""
0.31029496
""
""
""
""
""
""
""
""
""
""
""
""
0.48931929
""
""
""
""
""
""
""
0.61257964
0.4970068
""
0.5245921
""
""
""
""
0.47665304
""
""
""
""
""
""
0.39635783
""
""
""
""
0.39883354
""
""
0.527843
""
""
""
""
""
0.66506696
0.46547163
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28748906
""
""
""
""
""
""
""
0.37321723
""
""
0.51720059
""
""
""
""
""
""
0.49362144
""
""
""
0.50236058
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36054617
""
""
0.53079045
""
""
""
""
""
""
0.59628654
""
""
""
0.45218551
0.55395168
0.3538287
0.37467015
0.45843402
0.39337033
0.49748728
0.44217816
0.42220068
0.18450958
""
""
""
""
""
0.43201169
""
""
""
0.45468557
""
""
0.4983933
0.3954269
""
0.42517516
0.46227446
""
""
""
""
""
""
""
""
""
""
""
""
0.41804469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51039672
""
0.51467979
0.71532732
0.68861747
""
0.34632629
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23317187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37878093
""
""
""
""
""
""
0.41090566
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44973409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43813467
""
0.40745974
""
""
""
""
""
""
0.38238341
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20408602
""
0.26469523
""
""
""
0.45713621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40464121
""
0.45063302
""
""
""
""
""
""
""
""
""
""
""
0.57013816
""
""
0.51578897
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44898686
0.42157251
0.47364974
""
""
""
""
0.3613016
""
""
""
""
""
0.55676693
""
""
""
""
""
0.62333685
""
""
""
""
""
""
""
""
""
""
""
""
0.52194011
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42273694
0.39640746
0.40373725
""
""
""
""
""
0.37435672
""
0.36362359
""
0.38541487
""
""
""
""
""
""
0.48497266
""
""
0.39352348
""
""
""
""
""
""
""
0.44599512
0.34975025
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42865571
0.41412076
0.48230332
0.49869147
0.50244796
0.52527821
""
""
""
0.35342807
0.38134217
0.51120174
0.50010049
""
""
0.48032454
""
0.53674126
0.50508559
""
""
""
""
0.52173388
""
""
0.38335004
""
0.35661155
""
""
""
""
""
""
""
""
""
""
""
0.42869824
