kfr_pooled_male_p75_se
0.0029518364
0.0048832134
0.011823585
0.0022572537
0.0027014385
0.0085582901
0.0019335037
0.0081783105
0.010423169
0.0035018062
0.0032081876
0.001559426
0.0098062223
0.0057359696
0.0031254257
0.011269546
0.013073305
0.0032173712
0.011041176
0.0095813256
0.0031898741
0.0027772433
0.0035861561
0.0049639149
0.0016535304
0.011090195
0.004888467
0.0028631939
0.0017552242
0.0067411214
0.0063645691
0.0040203109
0.0017058736
0.0023056478
0.0072321552
0.0030213064
0.0076907524
0.0060432949
0.015663927
0.015416674
0.0029379493
0.0083910469
0.01092246
0.01653621
0.010025317
0.0078586685
0.0018174066
0.0038174526
0.0021952109
0.0051888088
0.003291717
0.0030471229
0.0045715799
0.022158014
0.012789151
0.0030610033
0.0086483024
0.015865836
0.014218503
0.005688712
0.0071669687
0.002467602
0.012695385
0.0074675921
0.0070380238
0.0068829865
0.015188106
0.0094005764
0.0094389506
0.0082166074
0.0088090273
0.0074358569
0.0073379269
0.0046293652
0.0075570215
0.010931969
0.005095995
0.0066568111
0.0097777434
0.0019390015
0.0070158187
0.0049645714
0.0077686557
0.0042832885
0.0015961966
0.0055991393
0.0054909126
0.0040087211
0.0024694721
0.0043378519
0.0046974136
0.0079480913
0.0070738685
0.0028766703
0.0079586273
0.012377746
0.0050260061
0.0033485009
0.0014068908
0.0028971727
0.002461724
0.001251064
0.0017529334
0.0026620708
0.0023614664
0.0015522403
0.0029389232
0.0017385704
0.0064601921
0.0038785671
0.0039293994
0.0047295252
0.0023747871
0.010114717
0.0025906132
0.0021391995
0.0026563262
0.013051922
0.01409686
0.013067941
0.0048944019
0.0073687299
0.0071012536
0.0062740231
0.0076083452
0.0031358511
0.003160012
0.0079761771
0.0083648441
0.0084155593
0.00097308558
0.0059489515
0.0045243884
0.0079140598
0.0038971496
0.0062813032
0.0029224635
0.0039322008
0.010257593
0.0058162771
0.0034987838
0.0047884644
0.013518809
0.0094456105
0.0053732013
0.011634363
0.0043220902
0.0059895637
0.0073805954
0.0079813739
0.0062656063
0.0019576536
0.0043017706
0.010506217
0.0024288811
0.0027763196
0.0086769704
0.0033270882
0.0093036098
0.0056174048
0.015192683
0.0092573063
0.002882808
0.0011075431
0.010150356
0.00079012703
0.0046871267
0.0051482231
0.0091885561
0.002821645
0.00078789075
0.0023278922
0.0049902387
0.002179625
0.0055444902
0.0076126601
0.0023036215
0.0013998909
0.0044764266
0.0063877748
0.0063609718
0.0058678021
0.0015219506
0.0057767844
0.0053286809
0.0011704394
0.010135209
0.0041613122
0.0025397784
0.012222255
0.0070848684
0.0043440615
0.0017216975
0.0087065985
0.0074146413
0.0044819107
0.003378147
0.0030694972
0.0017405754
0.0048332117
0.0020026509
0.0027663091
0.0042556534
0.0036094999
0.0027640038
0.0020642111
0.0013513122
0.0041353423
0.0035843861
0.0028656537
0.0038072683
0.0026193191
0.0087355515
0.008083432
0.0018074032
0.0021906032
0.0024004618
0.001066078
0.0044190278
0.0048423726
0.0053856289
0.0045134742
0.0045011309
0.0058703953
0.0013597456
0.0032565473
0.0037409405
0.0032597133
0.0011436602
0.0021858958
0.0023825734
0.0029297189
0.010773228
0.0044059227
0.012775468
0.0060372464
0.011458185
0.0032872369
0.017278409
0.0060966597
0.0036590504
0.0049033472
0.0046621733
0.0028560353
0.0056931931
0.0052944892
0.0036303834
0.0016553404
0.0053622606
0.003154827
0.0011080762
0.0032942577
0.0044117011
0.0079350751
0.0041268049
0.0051321969
0.0062535154
0.001682943
0.0045445631
0.0021337254
0.0040924707
0.0020701014
0.0015926783
0.0016138365
0.0018010616
0.00068257732
0.0015079526
0.0007284024
0.00073952723
0.0021114494
0.0031139231
0.004864675
0.014412088
0.0039202184
0.014640463
0.0082209334
0.0021822168
0.0031360746
0.0071723908
0.0035862608
0.0014153077
0.019816335
0.021959428
0.00080767128
0.001480056
0.0051426864
0.002141604
0.00092235452
0.0043070866
0.0081035923
0.0090074223
0.011667692
0.0070554251
0.0061186426
0.0070091048
0.0056912997
0.0092482353
0.0038627225
0.0044102659
0.0029141174
0.00092089921
0.0087905489
0.0046735378
0.0030412425
0.0063517494
0.005652247
0.0064562648
0.0046599917
0.0033632948
0.0096899383
0.0035504417
0.0030806779
0.0046910183
0.0032973946
0.0020323957
0.0027676339
0.006887618
0.0025227014
0.0029989399
0.003491058
0.0048973411
0.0020868613
0.0038700174
0.0061220103
0.0054725972
0.0033965195
0.0027508903
0.0044210018
0.0049154893
0.0024788983
0.0058802636
0.0021358929
0.0019805827
0.0012331959
0.0046390854
0.00061072095
0.0019747422
0.0063396813
0.0054001356
0.0010515092
0.010215716
0.0063967896
0.0031185581
0.0025850614
0.0048386562
0.010250716
0.0090679433
0.0092836674
0.011592664
0.0091512278
0.0047640335
0.0062113507
0.0049338411
0.010683802
0.0043878579
0.0041337884
0.011556325
0.0047183135
0.009067459
0.0075655435
0.0053325226
0.012103142
0.0029596651
0.029445922
0.014020451
0.008701371
0.010041547
0.014842043
0.018841669
0.025661144
0.012161721
0.012208496
0.0041879071
0.096938469
0.035377331
0.058216989
0.014021387
0.021261334
0.024588816
0.0059563457
0.017001141
0.08411859
0.072911128
0.038877729
0.027251393
0.096064478
0.026187284
0.034706887
0.019815348
0.016196143
0.010009782
0.014811357
0.010386067
0.0082689216
0.014019378
0.0035382335
0.008357387
0.013259462
0.016389165
0.055652834
0.025259245
0.0072856378
0.006086532
0.010803043
0.010544012
0.0045936382
0.0035170736
0.012666951
0.0087000178
0.043256201
0.004834495
0.0070333467
0.022601755
0.027339585
0.033041105
0.023244498
0.0084329955
0.010566472
0.011935282
0.017738296
0.023126129
0.034526456
0.01002634
0.045760386
0.0056068366
0.0072227307
0.0065158666
0.0070292023
0.0068261935
0.0075578387
0.0075201122
0.0052501368
0.0020595239
0.010708676
0.0090549588
0.0074495249
0.0041828477
0.050350666
0.054979157
0.1003828
0.049006809
0.0065232511
0.0050886502
0.012526219
0.023930384
0.0069007743
0.006485783
0.0083007477
0.010494417
0.0060154074
0.0036468816
0.012132576
0.002862239
0.0091299741
0.0084983502
0.0016980163
0.0096542565
0.015457311
0.056444921
0.026745429
