grad_asian_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09948802
""
""
""
""
""
""
""
0.086669438
""
""
""
0.12928298
""
0.11568082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040619932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030515423
""
""
0.066529714
""
""
""
0.10419037
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090502471
""
""
""
""
""
0.077236086
""
""
""
""
""
""
""
""
""
0.013360565
""
""
0.16913797
""
""
0.018423144
""
""
0.051996075
""
""
""
""
0.039941758
0.055831634
""
""
0.0071863993
""
0.071951538
""
""
0.10563964
""
""
0.044829447
0.06493789
""
0.012073064
0.067879207
""
0.0279944
0.019597912
""
0.021880195
0.012297031
0.015633404
0.019652463
0.070320658
0.013595222
0.071511075
0.011288854
0.060324933
""
""
""
0.020104267
0.056411538
0.051274333
0.11444212
""
""
0.051037852
""
0.027686659
0.077637635
0.12404177
0.045059621
""
0.043123838
""
""
""
0.068147905
""
""
""
""
""
""
""
""
""
0.0735351
""
0.10989747
""
""
0.044214629
""
""
""
""
""
""
""
""
0.059017856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053004481
0.04953742
""
""
0.059556056
0.098582909
""
""
""
0.062836625
""
0.12096348
0.12216748
""
0.09008944
""
0.083641954
0.053225152
""
""
""
0.13728788
""
""
""
""
0.038207807
0.11839031
""
""
""
""
""
""
""
""
""
""
""
0.047632419
""
""
""
""
""
""
0.11161982
""
""
""
""
""
""
""
0.047921117
""
""
0.12643482
""
0.054109018
0.083993994
0.084343061
0.10042093
0.04905561
0.10625876
""
""
""
""
""
0.067157425
""
""
""
""
0.096475407
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069266804
""
0.05334093
""
""
0.10762388
""
""
""
""
""
""
""
0.082650073
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051408436
""
""
""
""
""
""
0.057551578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10889316
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13457038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045084022
0.0099598905
0.047208529
0.032046601
0.060784075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10954655
""
""
""
""
""
0.013716539
""
""
""
""
""
0.023938024
""
