kir_white_female_p25_se
0.031299282
0.055063572
0.034277968
0.02594584
0.030316165
0.027184023
0.023830442
0.041008431
0.017947197
0.028172323
0.034854084
0.04579315
0.035836942
0.037884317
0.026689688
0.024129322
0.033393003
0.032470968
0.033464707
0.03311732
0.032527212
0.025987495
0.039736014
0.031918552
0.018193886
0.027021304
0.027778663
0.02312847
0.028331295
0.044587437
0.039773233
0.035016239
0.037649747
0.021343712
0.026945312
0.03966381
0.035410132
0.033651173
0.12660742
0.023700705
0.021749431
0.025670018
0.030358259
0.050499942
0.079124562
0.079195485
0.064824089
0.026007708
0.041783165
0.053398158
0.052192166
0.044362444
0.039713748
0.02278355
0.028250683
0.026314061
0.022678174
0.024544671
0.035304397
0.019258097
0.02220946
0.021283744
0.031029459
0.025363885
0.020308701
""
0.070087582
0.058252372
0.044724207
0.048903253
0.053382821
0.05627501
0.043312386
0.031480893
0.030794691
0.06089193
0.053298086
0.041463301
0.042537961
0.027019732
0.065328807
0.043888725
0.024921259
0.077988714
0.046641491
0.03057598
0.020768134
0.02729647
0.026324963
0.021654518
0.027444171
0.018108344
0.019250158
0.023577314
0.01939222
0.023948228
0.040408898
0.048088752
0.025085615
0.025345521
0.021233752
0.021119149
0.020514939
0.021395113
0.021061068
""
0.036057692
0.040625844
0.038376015
0.034095254
0.032098558
0.061731152
0.030107968
0.029273551
0.029586323
0.039226823
0.028727964
0.024302451
0.027624872
0.031494763
0.026738128
0.023481721
0.022276843
0.028338786
0.028938174
0.030820042
0.020790588
0.035714746
0.026917594
0.023917038
0.12768626
0.03791013
0.031960815
0.062481448
0.060521796
0.082881354
0.035615642
0.085300043
0.042740695
0.043294434
0.037753273
""
""
0.036577892
0.036956776
0.035027869
0.035456516
0.038169883
0.032947592
0.027175626
0.030077415
0.034742743
0.038130552
0.029099882
0.034829587
0.031528968
0.046863336
0.044876937
0.045350704
0.03158474
0.032960661
0.034727298
0.030487208
0.024987042
0.043548882
0.02298094
0.025978159
0.038060255
0.069484316
0.029042946
0.031428728
0.024779292
0.031672206
0.028105445
0.029559957
0.025916452
0.023086615
0.023910405
0.025144503
0.068919338
0.039271463
0.037994958
0.05564905
0.036845952
0.043825213
0.030492818
0.070931897
0.029930161
0.026748857
0.03008396
0.04785829
0.031160662
0.031832699
0.030446777
0.028527249
0.0365136
0.031705465
0.035547011
0.0497589
0.039305054
0.027140647
0.051745456
0.038523354
0.04061022
0.033174343
0.055390052
0.060044959
0.019984113
0.019297723
0.018770559
0.022779386
0.020839348
0.022016024
0.02106286
0.023182934
0.02370668
0.020717526
0.022609388
0.034780391
0.023988789
0.028433211
0.026282912
0.020202884
0.037268087
0.03237832
0.025413686
0.029974172
0.044631079
0.045153055
0.047141671
0.038776089
0.034702603
0.029459529
0.029234132
0.027877795
0.032823432
0.030524954
0.033845481
0.030625148
0.028862998
0.039489526
0.040403999
0.049199697
""
""
0.052813314
0.046727303
0.060182843
0.056750253
""
""
0.10319269
""
0.061471201
0.023850968
0.028531706
0.021034244
0.019987587
0.026473315
0.023604857
0.02047712
0.029200004
0.026047751
0.024786135
0.025986595
0.060066845
0.02510499
0.025976876
0.020098556
0.027196921
0.03958711
0.025561154
0.023633111
0.029100833
0.040257186
0.044908162
0.026667034
