lpov_nbh_hisp_female_p25
0.2473252
0.2371877
""
0.40975839
0.30404949
0.085008129
0.2791025
0.17074223
0.2416724
0.27174136
0.27456814
0.36183622
0.46661279
0.17140174
0.32025796
0.18983035
0.20113371
0.32477334
0.20990887
0.14564016
0.30790028
0.26907006
0.23494554
0.29724935
0.34555337
0.13742413
0.21923141
0.32463983
0.48611182
0.17566508
0.22345369
0.3887617
0.47085428
0.49078536
0.26004979
0.26893911
0.11321275
0.19664836
""
0.21821146
0.27423713
0.2355375
""
""
0.13221633
0.13703378
0.40795571
0.233824
0.45893857
0.23763481
0.31990525
0.2498837
0.25240737
""
""
0.29286122
0.16187002
0.089388184
0.28785998
0.18431191
0.25907522
0.29313019
0.23172966
0.13002217
0.085027702
0.25143546
""
""
0.13406922
0.15053447
0.28123435
0.15337144
0.13908501
0.25731143
0.13109897
0.029473051
0.11399946
0.15894307
0.11085298
0.3534556
0.28082278
0.31886521
0.19764562
0.3431496
0.37863234
0.190782
0.2375783
0.30145431
0.2743932
0.19539595
0.20174165
0.10105775
0.1277969
0.34574226
0.23041271
0.18197455
0.19978884
0.1603433
0.36151862
0.28764012
0.33452487
0.37993392
0.3465791
0.33560708
0.40972686
0.39920416
0.36372751
0.43538013
0.20342076
0.29945421
0.29298156
0.2855947
0.37298733
0.23850459
0.37512949
0.31705511
0.32132581
0.03457436
0.087961674
0.19990326
0.15194233
0.18563294
0.45256221
0.2526204
0.10716843
0.40212306
0.37932315
0.15508811
0.081167191
0.12793452
0.38871419
0.26604211
0.29258364
0.055290762
0.27975148
0.25800377
0.37147546
0.35468635
0.080165453
0.14938256
0.31128019
0.31248152
0.064243063
0.26850826
0.19745487
""
0.24623625
0.28592506
0.36022151
0.45207408
0.18172611
0.28502762
0.30722558
0.3067407
0.39018628
0.32288104
0.24381492
0.33051744
0.0087106517
0.14998436
""
""
0.57980198
0.54098237
0.41038787
0.63066822
0.2953935
0.34321597
0.35795718
0.2508415
0.33712366
0.24176984
0.19868705
0.2737864
0.096513763
0.26682448
0.18156247
0.27773362
0.41741464
0.41450354
0.34988305
0.2913579
0.33168072
0.20736904
0.29856467
0.42911872
""
0.35606551
0.28319502
0.13391133
0.23217054
0.31091538
0.37289485
0.088315338
0.12958954
0.20856059
0.26862693
0.43773463
0.28789261
0.33720279
0.26482332
0.21770835
0.42100465
0.32871795
0.28296793
0.32533452
0.34280062
0.3467766
0.32614437
0.33857834
0.2921654
0.33276021
0.2137129
0.2948491
0.33472249
0.33538786
0.2730523
0.3147856
0.26370654
0.21593143
0.23893157
0.31064641
0.12407519
0.18773447
0.33071539
0.30706105
0.32075506
0.33046839
0.39756081
0.2652407
0.27198246
0.28128541
0.0015954847
0.35015696
0.23109461
0.17061168
""
0.27419543
""
0.15267611
0.32562551
0.362041
0.38500297
0.58770519
0.28615946
0.61828172
0.45409447
0.34629571
0.33235317
0.3486532
0.28440937
0.31104571
0.26665723
""
0.35117552
0.36615703
0.29021662
0.41230693
0.43003926
0.34111071
0.31921324
0.30587929
0.31995922
0.42310461
0.4310573
0.30006647
0.55051029
0.43231273
0.32956395
0.36540729
0.386096
0.51236236
0.42878914
0.45100471
""
0.38114589
0.3773528
0.46866509
0.28518462
0.43333742
0.32443398
""
""
0.31138754
0.49394539
0.49459291
0.22814862
0.37031463
0.52940661
0.28169698
0.37512046
0.1447023
0.40655419
0.26813346
0.44239417
0.55408543
0.19970374
0.32071355
0.5113017
0.47842005
0.46995568
0.27228573
0.33353221
0.51799977
0.31533998
0.39241084
0.38221669
0.1536327
0.34905615
0.51474738
0.25509787
0.37711254
0.22387634
0.47540864
0.43482786
0.34143072
0.54451299
0.51881349
0.36982384
0.46473569
0.36946651
0.48771569
0.43932152
0.26788375
0.3184469
0.33429465
0.37159666
0.36841214
0.29611018
0.3345747
0.2797991
0.42584255
0.30408311
0.350539
0.39565006
0.35983512
0.31248489
0.20208451
0.23976643
0.4666152
""
0.31544259
0.40247202
0.33760127
0.29811087
0.38670266
0.18779366
0.14266303
0.28297505
0.14286928
