proginc_natam_male_p75
""
""
""
""
""
""
""
""
""
""
""
-0.0053726146
""
""
""
""
""
""
""
""
""
-0.0028510964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.012217501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011948762
""
""
""
""
""
""
""
""
""
""
""
""
0.0012092751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0068227397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0058907033
""
0.0021640237
0.0015959855
""
0.01923343
""
0.0013377657
""
""
""
""
""
""
0.11604197
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028869553
""
""
-0.00054475479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0070885704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00021900903
""
""
""
-0.0099124983
""
-0.17399821
""
""
""
""
""
""
""
""
""
""
0.045866355
""
-0.074994825
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0018478078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025761524
""
-0.0021281047
""
""
""
0.0023077892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.012088138
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0079589235
""
0.014004622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.061000954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.010446234
""
""
""
""
""
""
""
0.012833713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055366751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0034619477
0.068829075
""
""
""
""
-0.035137877
""
-0.0042406241
""
""
""
""
""
""
""
""
-0.058464855
""
""
-0.018357098
0.0084920553
-0.021786217
0.0016555005
-0.00096546684
-0.017384101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0021212536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012087502
0.0022753847
""
""
""
""
0.13816951
""
""
-0.01284584
""
-0.016032729
0.00053483649
-0.0091412123
0.074545473
""
-0.033812836
""
0.039602697
""
""
0.0018846329
0.003422098
0.24927263
""
""
""
""
0.036968436
0.10774553
""
0.014888451
-0.010979234
-0.00069643219
""
""
""
""
0.041088812
0.17568855
""
""
""
-0.049838111
""
""
""
""
""
""
""
0.035401963
""
""
""
""
""
""
""
""
""
-0.0035271791
""
""
""
0.030771395
""
0.013939086
""
0.017734788
""
""
0.018167278
0.011649961
""
0.00800448
""
""
""
""
""
""
""
""
""
""
""
""
-0.0061271288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00051078835
0.0004972773
""
0.0030158611
0.0050196038
""
""
""
0.13201988
-0.011000101
-0.0012988055
-0.0034535734
""
""
0.044062499
""
""
0.058201369
""
""
""
""
0.11865464
0.015647322
0.0047206096
0.0022116958
""
0.074317835
""
0.014439335
""
""
""
""
""
""
""
-0.041552424
""
0.076385021
