working_other_female_p10
0.62025577
0.63736743
0.9969995
0.64921319
0.65117866
0.51286668
0.72704774
0.45040482
0.63301247
0.76139724
0.60937816
0.73744524
0.5659101
0.86134815
0.69271404
""
0.51435202
0.57790208
0.44647262
0.87421608
0.70279241
0.70640457
0.67159128
0.66799843
0.70760351
0.56096286
0.81403053
0.74393141
0.71727747
0.76626712
0.75677818
0.83699471
0.76531768
0.76387262
0.7248292
0.65898275
0.66952771
0.88792628
""
""
0.68380612
0.63538116
""
""
0.71524614
0.73017031
0.72222364
0.68548065
0.65582287
0.81379497
0.69332159
0.64748901
0.75588387
""
""
0.6964705
0.59797239
0.56000024
""
0.72842562
0.81457257
0.72065985
""
0.7028898
0.71840936
0.91637146
""
""
0.58222646
0.42185703
0.81965965
0.74691409
0.88973284
0.61637211
0.4658213
""
0.71877831
0.53407866
0.65893525
0.66710216
0.54884714
0.81139094
0.75775295
0.67613298
0.65512973
0.808236
0.74948215
0.76965237
0.70075637
0.64050126
0.73052871
0.50479674
0.49196398
0.64427531
0.60512489
0.78202218
0.67248964
0.64980382
0.73455989
0.73106086
0.77107829
0.71966243
0.73408747
0.61902875
0.72019929
0.78351223
0.71959484
0.67787308
0.5925796
0.59689522
0.70378906
0.71890169
0.68744767
0.4112114
0.80006438
0.67093611
0.66119063
0.76416004
""
""
0.61039996
0.69892186
0.66728336
0.69179851
0.74674034
0.68563998
0.70501208
0.83995372
0.5365659
0.50903243
0.6980046
0.66857982
0.76806307
0.61643285
0.55363947
0.54191321
0.73577511
0.75372267
0.91447353
0.60942769
0.68500668
0.69236177
""
0.69038391
0.75334543
""
0.5792821
0.80591726
0.85490918
0.53163719
0.50699264
0.69570839
0.61409128
0.74482971
0.73653293
0.64944518
0.56601536
0.63751805
0.4395813
0.35176447
""
""
0.77300328
0.69005442
0.89489114
0.72642487
0.74175549
0.66770381
0.5770843
0.70415819
0.64868814
0.7463361
0.58561176
0.73450392
0.79024565
0.72645122
0.74020064
0.75893235
0.70527798
0.59276175
0.67876512
0.57936668
0.74952769
0.48668942
0.58018458
0.71986467
0.82387245
0.41005811
0.7195577
""
0.83827835
0.72086984
0.73494315
0.83084297
0.87115145
0.76262754
0.73229426
0.73294097
0.71870714
0.73313475
0.77611625
0.79344159
0.58760345
0.82689059
0.69094741
0.77135926
0.72442734
0.57999468
0.59806997
0.55428916
0.57663214
0.71329892
""
0.53880775
0.66313428
0.71967936
0.66024935
0.69959915
0.6501382
0.48188424
0.79302204
0.62057978
0.73316562
0.76176548
0.70191389
0.76391649
0.60117167
0.67731518
0.72927332
0.6840772
0.72139394
0.61687875
""
0.70072693
0.88023818
0.80805111
0.74476069
0.7119385
""
0.57884628
0.58771217
0.57181573
0.64714783
0.80448246
0.79081625
0.85315579
0.80480033
0.63258654
0.87821025
0.7171157
0.73432499
0.70967543
0.54326636
""
0.72539806
0.68555194
0.79783982
0.75919372
0.65531522
0.6907928
0.80000913
0.7567302
0.72788495
0.76755166
0.73493338
0.68465811
0.73831189
0.74320698
0.72464174
0.73743594
0.82771528
0.88081646
0.82579613
0.59680063
0.2772733
0.6237278
0.64679843
0.69729787
0.33821905
0.61038327
0.78991067
""
""
0.76063561
0.70005429
0.44224459
0.69649929
0.72920084
0.70596236
0.74620861
0.19408219
""
0.75275952
0.93346959
0.60275799
1.0151103
""
0.69352251
1.0843954
0.73517251
0.74628776
0.71117282
0.80573672
0.8534627
0.8680405
0.54724985
0.59100348
0.88438171
0.70432955
""
0.81228745
0.77653199
0.80203092
0.79597592
0.71730244
0.74876094
0.79765379
0.61402178
0.67553896
0.68361968
0.42314774
0.79088891
0.75768697
0.59878099
0.57185179
0.64079273
0.76929659
0.6612916
0.80543905
0.75276434
0.44008619
0.75764066
0.69825947
0.76069123
0.76812506
0.72305185
0.77686292
0.68513525
0.56444788
0.71296018
0.94282287
0.60181308
0.80303538
0.68369418
0.78829795
0.85173988
0.63197005
0.75124758
0.76373661
0.81067216
0.57336396
0.7487843
0.83536017
0.74924344
0.70440787
0.57733405
""
0.70839554
0.79964578
0.7289471
0.44651356
""
0.62405294
""
""
0.58744562
0.78344846
""
""
""
""
""
0.86294824
""
""
""
""
""
0.93600249
0.65057802
""
""
""
""
""
""
1.288313
""
""
""
0.047440946
0.72196627
0.64806575
0.79648322
""
0.70103198
0.86511761
""
0.22675963
""
""
0.28005517
0.70290112
""
0.19957575
0.81878692
0.86662418
""
0.96720594
""
0.78935951
0.98344988
""
""
""
""
0.80327147
""
""
""
""
""
0.61774093
""
0.82228816
0.57976764
0.86377764
0.66011375
0.36506295
""
0.92679507
0.82395786
0.74745703
""
""
0.82976073
0.62171239
0.8084622
""
""
""
0.67563504
0.76891965
""
""
0.41829243
0.63556731
""
""
1.0442207
0.75087529
0.85999048
0.71487957
1.1150202
0.17314893
0.70716202
0.74003136
""
""
""
""
0.99857593
0.68024272
""
""
0.77795899
0.51357526
""
""
""
""
""
""
""
""
0.63259399
""
""
0.6794548
""
0.786542
0.77814418
0.72752863
""
""
0.83907521
0.74275899
0.69811779
""
""
""
""
""
""
0.91029537
0.90319794
""
0.75448853
0.72629136
0.71709901
0.80676216
0.77882808
0.75730729
0.61936074
0.62710679
0.67685175
0.77674574
0.81855541
0.68405253
""
""
0.74302554
0.7433213
0.6600284
0.56325501
0.67640138
0.52757227
0.5353573
0.69191676
0.67085475
0.62410122
0.74033141
0.68934053
0.70804834
0.71725279
0.70730132
0.7407245
0.83481717
""
0.90860736
""
0.7143842
""
0.92622435
0.6939187
0.71285099
""
0.6787411
0.91993964
""
""
""
0.75901222
1.1577955
""
""
0.79929012
""
0.68103027
""
0.78728521
0.95786202
""
0.68617219
0.4494628
0.75121987
0.71465373
0.625036
""
0.67398721
0.88966328
""
""
""
""
0.44901296
0.74343497
0.79446954
0.87830061
0.74032944
0.7033608
0.71649218
0.49958813
0.84706479
0.71448934
""
""
""
0.44005075
""
0.8350516
""
""
0.71001989
""
""
0.77939045
""
""
0.98657542
0.81279868
0.46790552
0.74871236
0.7183373
0.78360474
0.73639989
0.73762923
0.58619434
0.71247011
0.76194292
0.60395187
0.72196919
0.64359009
""
0.60526848
0.62794089
0.46975255
0.6779213
0.67396057
0.70662093
0.43462661
0.70543969
""
0.6773299
""
""
""
0.57634819
""
1.0230345
0.70378166
0.51923567
0.52735543
0.59914643
""
""
0.73137617
0.59352905
0.77035433
0.65310848
""
0.63552821
