staycz_black_female_mean
0.74275202
0.72699857
0.55431533
0.68240833
0.76313627
0.55238122
0.74926037
0.63012636
0.67993909
0.61972344
0.74597305
0.46553078
0.62426811
0.7003271
0.48354432
0.57127547
0.63258052
0.54108
0.60569715
0.59005237
0.61752242
0.66511983
0.58458894
0.57806188
0.41077232
0.76579934
0.62203228
0.70429438
0.56204748
0.53474766
0.69048619
0.42835024
0.73895526
0.64728594
0.67277229
0.49764127
0.82509488
0.44079816
0.62612671
0.75702184
0.65131998
0.82803863
0.79628628
0.58732009
0.73446184
0.49336454
0.40938097
0.61182511
0.76932681
0.50900799
0.75605226
0.79159546
0.63033766
0.561396
0.59575993
0.74993747
0.69152129
0.77397293
0.63480055
0.47530541
0.64515775
0.59269512
0.76623815
0.5736866
0.70344138
0.49873647
""
""
""
0.54261661
""
""
""
""
0.44941273
""
""
""
""
""
""
""
""
0.46239254
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42563307
0.319258
""
""
""
""
0.7722584
0.54779524
0.42912978
0.5868755
0.81141001
""
0.43389446
0.38200444
0.4986268
0.47137901
""
0.46820629
""
0.47126624
0.45939654
""
0.40948987
0.54782528
""
""
0.44746155
0.56635267
0.76052082
0.56082356
0.65085357
0.6675936
0.54966098
0.56339294
0.52748114
0.53177446
0.74366266
""
""
0.60389131
0.6178863
""
0.57757479
0.60619289
0.53061843
0.36719853
""
0.59326392
0.56013066
0.37432629
0.53225112
""
0.36407119
0.65332842
0.63487417
""
0.79239887
""
""
0.66493112
0.5221172
0.36947981
""
0.61535543
""
0.48305219
""
0.41546121
""
0.63929814
""
0.57777387
0.35551897
0.7711333
""
0.47455359
0.67304957
""
""
0.60439223
0.49012968
""
""
0.60075188
""
0.6060735
0.69049239
0.45834982
""
0.71404117
""
""
0.63552541
""
""
0.72161722
""
0.48555419
0.69229364
""
0.47896698
0.45766652
""
0.66327059
0.67113823
0.39101866
""
0.77191663
0.63522041
0.58644301
""
""
0.49641868
""
""
0.48222277
0.62874669
0.53738785
0.68855506
0.61822861
""
0.72118139
0.70710707
0.45302621
0.72682184
0.57737148
0.77939224
0.68460023
0.39954269
0.61080515
0.47968525
0.53056997
0.58957946
0.44707048
""
0.29591194
0.6520558
0.55814046
0.55095452
0.4584842
0.1677715
""
0.52484143
""
0.59406143
0.66793543
0.51664591
0.7186749
""
0.69154519
""
""
""
0.59575605
0.53602797
""
""
""
""
""
""
""
""
0.75486839
""
0.53272951
""
""
0.52793282
0.29032338
""
""
""
""
""
""
""
0.68782276
""
""
""
""
0.44731611
""
""
""
0.63506281
""
""
""
""
""
""
""
""
""
""
""
0.48207662
""
""
""
""
""
""
""
""
""
""
0.35558468
""
0.74287331
0.75752687
0.57157874
0.74626189
0.76940084
0.68867129
0.67179072
0.68280381
0.70240992
0.74889022
0.76822907
0.8570987
0.67693216
0.72825062
0.59097588
0.77935833
0.6379745
0.71490049
0.73880607
0.50575393
0.6322332
0.67409086
0.59370929
0.5941155
0.65103132
0.69967026
0.80503798
0.71381539
0.46864891
0.37749165
0.81994069
""
0.48764563
0.5893802
0.54668921
0.5903517
0.60829651
0.65959466
0.63304865
0.79350102
0.80974793
0.68265814
0.67307156
0.74694097
""
0.74212766
0.7229535
0.69419318
0.75940478
0.75630754
0.5199216
0.73598313
0.69507873
0.7493636
0.72712862
0.58027047
0.74940211
0.5851056
0.50804967
0.74412239
0.65803158
0.71936041
0.69735438
0.80978549
0.7308017
0.6088267
0.6899364
0.62904423
0.59451216
0.71578884
0.68479216
0.63334095
0.62114805
0.56717849
0.62555599
0.67719978
0.76279068
0.60748374
0.57938445
0.52247876
0.57181013
0.71850294
0.47209451
0.6327132
0.53526682
0.66800582
0.74677569
0.58606184
0.64482862
0.75720912
0.69452953
0.73495656
0.67057037
0.52835292
0.62379795
0.81061774
0.68355101
0.42177939
0.57752019
0.66371793
0.74004918
0.7400763
0.70549965
0.72341126
0.52735633
0.71135157
0.80390608
0.73690706
0.5703513
0.79777855
0.56615549
0.77401948
0.61752796
0.65635931
0.57077086
0.76858848
0.70761585
0.81113261
0.63449639
""
""
0.60664117
0.82616299
0.48659101
0.56342739
0.66282564
0.7633121
0.55919927
""
0.6583094
0.60248715
0.60431719
0.55240452
""
0.73473001
0.72026592
0.62810409
0.7234562
0.85125464
""
""
0.65837169
0.65622222
0.66132605
0.55991185
0.7202366
0.77357537
0.71319693
0.61686212
0.80320758
0.6183455
0.72724056
0.71445835
0.79626858
0.67948759
0.6056537
0.62978446
0.85078883
0.59157592
0.68965864
0.55119777
0.71194249
0.73881209
0.72100151
0.75730473
0.64623678
0.58219111
0.46515116
0.62100917
0.56233674
0.63920611
""
0.76188987
0.67146623
0.41282168
0.78062856
0.58945626
0.55246425
0.57153469
0.64682174
0.74134827
0.59065032
0.78213388
""
0.6696642
0.86760318
0.7123695
0.76366192
0.77263957
0.79422939
""
0.55537808
0.73463023
0.75282329
0.75603795
0.67883199
0.52877504
""
0.52487087
0.71479309
0.81367391
0.71611947
0.62666303
0.59434205
0.72836876
0.50971419
0.46960843
0.59044236
0.72778904
0.54831004
0.51173162
0.70383114
0.52838343
0.75414151
0.60710835
0.69080466
0.61612087
""
0.64447999
0.76917809
0.73683
0.7717948
""
0.65472019
0.72911727
0.83976078
0.5721007
0.83471012
0.67610985
0.57910579
0.58298188
0.50804907
0.84503126
0.66566873
0.54854888
0.49163952
0.62289375
0.6046778
0.27506629
0.36333466
""
0.35991347
0.52730453
""
0.29033089
""
""
""
""
""
""
0.67115885
""
""
""
0.54081136
""
""
""
""
""
0.42339307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61059165
0.53852302
0.63538176
0.64028692
""
""
""
""
""
0.65554035
""
""
""
0.54295588
0.47091198
0.74715859
""
""
0.63460171
""
""
0.69038045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65924639
""
0.53469211
""
0.58320802
""
""
""
0.68607867
0.53782523
0.7254824
0.44668722
0.65056342
0.54242039
""
0.60055178
0.44943589
0.50946474
0.28611702
0.55773836
0.49512261
0.68414313
0.6737439
0.64683181
0.50135249
""
""
0.62983811
""
""
""
""
0.55414557
""
0.41397691
0.71299398
0.44930845
""
""
""
0.599208
""
0.61252743
""
0.645841
0.75062054
0.44502053
0.68684447
""
""
""
""
0.62002045
0.4736082
""
0.57393909
""
""
""
""
""
0.6927461
0.72943699
0.51789784
0.67770141
""
""
0.70309418
0.49210662
""
""
0.82294017
""
""
""
0.82849431
""
""
""
""
0.54653984
""
""
0.64263093
""
0.61887503
0.30168739
0.79957938
""
""
""
0.69319814
0.58258343
""
0.67394334
0.90719032
""
0.7191
0.5168919
0.63818657
""
""
""
""
""
""
0.74340206
0.4513146
0.31189543
""
0.54710335
0.56070805
""
0.59954089
0.84860855
""
""
0.51341784
0.42516953
""
""
""
""
""
""
""
""
""
""
0.45190766
0.89729339
""
0.49748489
""
""
""
0.62093127
""
0.61166018
""
""
""
""
""
0.39656895
""
""
0.70115536
""
0.53749752
""
""
0.56419152
""
0.5103178
""
""
""
""
""
""
""
""
""
0.63872147
""
""
""
""
""
""
""
""
""
0.57671785
""
""
""
""
""
0.45196736
""
0.91293186
""
""
""
0.60344702
""
0.55222303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53350413
""
""
""
0.31797189
0.64691043
""
""
""
""
""
""
""
""
""
""
""
""
0.66800696
""
""
""
""
""
""
0.71796054
0.80798888
""
""
""
0.63197231
""
""
0.36199519
""
""
""
""
""
""
""
""
0.46174464
""
""
0.56336862
""
""
""
""
0.57386482
""
""
0.32755503
""
0.62491339
""
""
""
""
""
""
""
""
""
0.4790175
0.40650025
""
""
""
0.50204784
""
""
""
""
0.42777976
0.45220581
""
0.39702803
""
""
""
""
""
""
""
""
0.41952249
""
""
""
""
""
0.64447182
""
""
""
0.409567
""
0.40981194
""
""
""
0.57102472
""
""
""
""
0.86560428
""
0.39594513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34320015
""
""
0.45321336
""
""
""
0.47611472
""
0.68086147
0.4354203
0.59031492
""
""
""
""
""
""
0.59734643
""
""
""
""
""
""
""
""
0.80404437
""
""
0.8484351
""
0.54719311
""
""
0.6739915
0.82087511
0.6851083
0.56476814
""
""
0.74231869
0.80795622
""
0.57254237
0.49814132
0.75348145
""
""
""
""
0.68182755
0.77427709
""
""
""
""
0.6601271
""
""
""
0.77196753
""
""
0.68921196
0.71223378
""
""
""
0.55289739
""
""
""
""
0.45275065
0.18369028
""
0.65596282
0.60423625
0.85578501
""
0.64559746
""
0.86171752
0.76952428
""
0.81867397
""
""
0.58065701
0.40543479
""
""
""
""
""
""
""
0.64795226
""
0.5523479
""
""
0.51788819
""
0.52731979
""
""
0.52641982
0.63208884
""
0.56674117
""
""
0.68284434
""
0.72618449
0.76619875
""
""
0.66127741
""
""
""
0.29057702
""
""
0.41752729
""
""
""
""
0.75377864
0.85298681
0.67528939
""
0.47475961
0.65470433
0.58381128
""
0.60291827
0.66871244
0.38523963
""
0.52026838
""
""
0.78633678
0.73778862
0.6014477
0.79253167
0.63974535
0.67780513
0.51898497
0.59007913
0.74945575
0.7549516
0.69963843
0.54510027
""
0.48148829
0.73282069
0.56445128
0.78581583
0.81459045
0.41151598
0.88729525
0.73798066
0.72963989
0.64213359
0.77548331
0.87129372
0.58028203
0.69618851
0.64401138
0.77375841
0.72246331
0.62573892
