kfr_top20_hisp_male_mean
0.11600625
0.05340093
0.033153504
0.12760802
0.099913172
0.081761457
0.07822378
0.12268054
0.073849604
0.073213644
0.061877374
0.10729737
0.25746095
0.078269012
0.058798067
0.13148621
0.15144658
0.13586645
0.050145831
0.035444353
0.079613417
0.079531215
0.090338461
0.07064911
0.12082786
0.13709193
0.08919128
0.099553339
0.13128148
0.03543644
0.15729105
0.12232823
0.14820884
0.12477506
0.085587934
0.13324924
0.1267048
0.095762439
0.0045695216
""
0.099474929
0.11318088
0.10158876
""
0.06975092
0.12882754
0.15999797
0.1807
0.21391289
0.12986124
0.14391878
0.16160814
0.10569429
0.06536334
0.12986527
0.14569578
0.23241381
0.15369517
0.21460156
0.12066072
0.0056917751
0.11288046
0.010471358
0.17061807
0.11882722
0.078520268
""
""
0.018141016
0.12052308
0.049634811
0.13320069
0.047276355
0.055607591
0.0078689996
0.02212983
0.072844796
0.037025072
0.11090907
0.098932721
0.060002267
0.071664192
0.11893531
0.10321478
0.11201288
0.030054644
0.1851237
0.081232347
0.11272264
0.051151805
0.052365918
0.020374367
0.047271233
0.11259111
0.01052531
0.036113899
0.065329954
0.034753494
0.11681996
0.078116521
0.10020084
0.16221234
0.13008079
0.088638701
0.13332352
0.09846881
0.084961355
0.12106304
0.083522364
0.10547458
0.14921682
0.13915688
0.11576248
0.014663203
0.13824864
0.1144767
0.11731989
0.086829513
0.079372935
0.034829706
0.059256602
0.062319111
0.11807512
0.073755912
0.15672782
0.16211614
0.12705672
0.037354235
0.15618463
0.020424306
0.11923676
0.061061602
0.10046143
0.09875986
0.053706996
0.051040083
0.11547406
0.10285969
0.022988167
0.12575693
0.14365427
0.12857315
0.025496706
0.098992229
0.087449625
0.11224952
0.13667241
0.072989687
0.13489528
0.12088414
0.16344373
0.12918565
0.089202859
0.013494154
0.12268361
0.16018625
0.074297778
0.11349027
0.15830676
0.10484303
""
""
0.18986145
0.19105586
0.050584435
0.18345127
0.22352946
0.11978788
0.11901096
0.096122809
0.13225721
0.10407538
0.094182611
0.098421395
0.061049528
0.093031392
0.10390709
0.071967766
0.10603219
0.13075113
0.25689209
0.071971044
0.13948686
0.066028818
0.10131469
0.16136687
0.099475272
0.074366137
0.12820663
""
0.011816806
0.10885505
0.1081365
0.13086122
0.075734593
0.065636069
