hs_natam_pooled_p75
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86347789
""
""
""
1.0052497
""
""
""
""
0.9822554
""
""
""
1.0557145
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67056489
""
0.83933967
0.96573836
""
""
0.89418459
0.8284896
""
""
0.9662196
0.88861632
""
1.0963498
0.8488977
0.88849789
0.77902538
0.90029538
0.83506274
0.80505413
""
1.0317402
0.89485431
""
""
""
""
""
0.91274279
0.87740868
""
0.86892992
0.70921111
0.8984217
""
1.0730218
0.7831865
0.87110358
0.92862982
0.82037187
0.72888839
""
0.66692746
0.73709309
""
""
""
0.79896736
""
""
""
""
""
""
""
""
""
""
""
""
0.92051506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90395558
""
""
""
""
""
0.76777983
""
""
""
""
""
0.77415818
""
""
""
0.85467136
""
""
1.102749
""
""
0.70600355
0.91375613
""
0.94978118
""
0.89904189
1.0199968
1.0305145
0.83249015
0.54739124
""
""
0.83573222
0.9503445
""
""
0.84438288
0.72386914
""
""
""
""
""
0.88087457
0.99917245
""
0.85604608
0.88045943
""
0.95316219
0.86463588
""
0.78721851
0.90270239
0.95779878
0.95204371
0.77381301
""
0.91283464
""
0.96323764
0.93277353
0.93881369
0.98221987
""
""
""
0.84913856
""
0.81785303
0.99151993
0.53008956
0.7769528
""
0.76052874
""
""
""
0.77406567
""
""
""
""
""
""
""
""
""
0.68303692
""
""
""
""
0.96025324
""
""
""
""
""
""
""
""
0.80602604
""
""
""
0.97970533
0.96474779
""
""
""
""
""
""
0.92027169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72911274
""
""
0.8393414
""
""
0.72055793
0.61947703
""
""
""
""
""
0.9301607
""
""
0.92468429
""
0.54430825
0.84956557
""
""
""
""
""
""
""
""
0.8339833
0.86377782
""
""
""
""
""
""
""
""
""
""
""
0.7993632
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95078313
""
""
0.96580684
""
0.92873204
""
0.87874997
""
0.61070794
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90123487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8805505
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92366654
""
""
0.95700967
""
0.97681844
""
""
0.85718226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73890716
""
""
""
""
""
""
0.86512762
""
""
""
""
