two_par_pooled_male_mean
0.77112055
0.45613468
0.70016521
0.80859137
0.86081308
0.66036916
0.69817734
0.79632962
0.78908831
0.73387343
0.73148245
0.42108384
0.73180181
0.79563159
0.68301249
0.80405289
0.76784939
0.41302419
0.86040121
0.80200934
0.82591599
0.75044137
0.76659495
0.73094875
0.81886554
0.76053864
0.7263068
0.71453208
0.78623766
0.7946915
0.82126385
0.66709119
0.74176711
0.69125146
0.80865973
0.81299508
0.64079094
0.77257222
0.82321048
0.72422582
0.56932622
0.82611048
0.8654964
0.60703892
0.34123963
0.46716624
0.62902451
0.68085802
0.58093238
0.50091791
0.55313766
0.60556257
0.79548383
0.69195342
0.73715955
0.62369967
0.76505101
0.80467552
0.77379203
0.80840588
0.75088292
0.84233481
0.85340887
0.84159428
0.8173964
0.2923511
0.28177837
0.31856707
0.54076415
0.76242495
0.43788609
0.56659007
0.32838649
0.50613695
0.77437693
0.4603143
0.54879683
0.41691589
0.29538345
0.45612845
0.1472868
0.25460333
0.58644783
0.40527767
0.73699802
0.77949589
0.79104674
0.55199802
0.75308478
0.71771139
0.62537092
0.72487015
0.78310215
0.77046597
0.78018439
0.78273135
0.38688689
0.75276959
0.73418581
0.81689066
0.72233206
0.83747327
0.75947118
0.82032222
0.8014043
""
0.60049254
0.48269394
0.35154876
0.68394774
0.55481261
0.27983457
0.52231729
0.72989351
0.59498471
0.69234365
0.77329433
0.76912946
0.76247412
0.75311166
0.80330306
0.62544674
0.73681438
0.81317264
0.80191016
0.80707151
0.76856923
0.76356304
0.69719362
0.78656518
0.4741028
0.67877334
0.78116059
0.60409176
0.64137012
0.77074087
0.59120995
0.42069235
0.54191881
0.72355217
0.60429186
0.44216418
0.66546005
0.72554272
0.64811051
0.84738904
0.72534174
0.79529732
0.74113232
0.79805666
0.83189803
0.82143128
0.75731367
0.75947428
0.74222553
0.68151057
0.7030198
0.80262923
0.84874582
0.48879141
0.66001445
0.72863042
0.89878619
0.80264235
0.51592326
0.62545633
0.67147458
0.39260095
0.85437953
0.75477344
0.60776192
0.7682507
0.7396934
0.79520518
0.77629775
0.76180118
0.80627036
0.74303073
0.77387345
0.33642229
0.70333791
0.62551427
0.51964742
0.52575135
0.34355417
0.67226017
0.60222524
0.68986064
0.79419827
0.6436165
0.79963827
0.66591406
0.51617175
0.78227669
0.7680217
0.65430278
0.6538415
0.47219473
0.85523802
0.83664352
0.68508339
0.59474003
0.66425854
0.63423443
0.69840276
0.55367362
0.72303545
0.8204574
0.78409171
0.86242634
0.79601693
0.78440452
0.78382522
0.79289424
0.7375226
0.83710134
0.71708602
0.7657752
0.67456776
0.79271716
0.80824411
0.71813834
0.74598145
0.88587809
0.83453548
0.87490684
0.80959612
0.80429113
0.82729501
0.87805444
0.69573474
0.42662781
0.67761523
0.72277093
0.74833119
0.72641444
0.71913701
0.81074446
0.66696835
0.60392886
0.53334701
0.6815145
0.48293245
0.3031919
0.21081802
0.25084782
0.79916084
0.54576755
0.45239869
0.33366767
0.48740062
0.47592324
0.20491314
0.2898201
0.79831797
0.74373674
0.78073418
0.80502945
0.83172059
0.79628652
0.73445451
0.80488616
0.63145679
0.77966833
0.71369576
0.85343778
0.66040218
0.79590511
0.83180976
0.75292009
0.78234887
0.66379505
0.73707616
0.61376381
0.78553301
0.82611483
0.5795334
0.83091033
0.76427048
0.74517006
0.83947235
0.56722814
0.65107512
