two_par_asian_female_mean
0.84845036
0.83059072
""
0.85746861
0.81603414
0.8781085
0.69147259
""
""
0.82844859
0.79569912
0.77945375
""
0.70241934
0.80528045
""
""
0.83118123
""
""
0.75077546
0.86504346
0.85009354
0.93256301
0.85408831
""
0.79899907
0.8354665
0.88572478
0.57235378
0.89476329
0.8143422
0.8760615
0.88245398
0.85738176
0.79606205
""
0.71776038
""
""
0.82357675
""
""
""
""
0.84584922
0.85994273
0.85747367
0.84792751
0.77286887
0.87478083
0.78595108
0.88644814
""
""
0.7806806
0.88493645
""
""
0.73522675
0.79581636
0.78457481
""
0.83479989
""
0.91341466
""
""
""
""
0.89851743
0.79086715
0.89203519
0.6170181
""
""
0.75489801
""
""
0.76039302
0.70847517
0.81993192
""
0.76515585
0.78839338
0.86160612
0.82471144
0.91340089
0.91012001
0.87323779
0.80198944
""
0.80235976
0.88099873
""
""
0.80971777
0.82807702
0.7875734
0.84483409
0.84843296
0.80439907
0.81684208
0.75872999
0.85774851
0.82845825
0.86440778
0.82496476
0.65849048
0.84815592
0.86999553
0.83327055
0.80442548
""
0.8758322
0.78341234
0.92624581
""
""
""
0.75326818
0.71402776
0.84920192
0.92559624
0.76176471
0.79678941
0.82119042
0.8412199
0.85032767
0.7847423
0.80818379
0.82610911
0.77359557
0.7594583
0.66081291
0.78585708
0.80031645
0.83423692
""
0.8820793
0.8257401
0.75218403
""
0.71326846
0.81761819
""
0.82332402
0.664801
0.71359074
0.84783983
""
0.82155871
0.85887128
""
0.82123214
0.70634454
""
0.81881571
""
0.89630771
""
""
0.89839429
0.86762351
""
0.83062166
0.67640978
0.7227267
""
0.89303184
0.86055052
0.87180966
0.77025002
0.82099622
0.92832398
0.98966235
0.86622316
0.82157224
0.84933716
0.81601959
0.99763131
0.77770406
0.82787782
0.81620681
0.52418578
0.84424043
""
0.87334204
0.86840093
""
0.81057107
0.91079938
0.82252026
""
""
0.85312521
0.83998424
0.80061853
0.85914725
0.79622382
0.78756744
0.79890943
0.86337554
0.76607066
0.80375314
0.85772687
0.83880103
0.89599836
0.75601172
0.82573992
0.83649278
0.89928228
""
""
0.89704549
0.8063156
0.85589695
0.85870451
0.95514572
0.7964713
0.87722993
0.87645328
0.90571374
0.85625011
0.79427123
0.82668966
0.89763069
0.88772577
0.86493522
0.8530845
0.84846926
0.81346178
""
0.88408965
""
0.92572826
""
0.87337339
""
0.92149526
0.97510207
0.82371765
0.98445076
0.85600591
0.90605843
0.86843956
0.83434153
0.80811638
0.92238647
0.84466332
0.85930055
0.87393016
0.80265051
""
0.90749663
0.9442758
0.89460164
0.87140793
0.94126737
0.87020928
0.78014731
0.87830293
0.8753494
0.8442862
0.85097396
0.81891572
0.90423977
0.86775297
0.83119202
0.87143767
0.8162809
0.82855833
""
0.83507252
""
""
0.79538131
0.7274577
""
0.82475245
0.82050771
""
""
0.80125237
0.84374142
0.73545331
0.76773298
0.83418757
0.82122016
""
""
""
0.77023268
0.90480769
0.93823135
0.97481811
""
0.92290783
0.76630944
0.7897681
0.8054921
""
0.92682821
0.86175328
0.71121889
0.90279716
0.98476553
0.86614943
0.8294282
""
0.85564476
0.88935167
0.87350714
0.88676089
0.84709269
0.76188058
1.0004089
0.89487165
0.88420975
0.84506088
0.84708029
0.80739278
0.90807056
0.85226542
0.91934663
0.92632616
0.85937631
0.83566451
0.83270925
0.80785072
0.91235799
0.84037298
0.85168898
0.85293382
0.98643357
0.86541891
0.82311738
0.91472614
0.93170732
0.84841686
""
0.79446185
0.82274705
0.84210986
0.84585661
""
""
""
""
""
0.86215371
0.80062938
0.78707242
""
0.89266074
0.87175238
""
0.92455679
""
0.85514575
0.78726327
""
0.87844789
""
""
""
""
""
""
""
""
""
0.77448332
""
""
""
""
""
""
0.82084239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74068755
""
""
""
""
""
""
0.88704306
""
""
0.90162748
0.86497051
""
""
""
0.91590995
0.85639435
""
""
""
""
""
""
""
""
""
""
""
""
0.94270027
0.74163008
0.88353842
0.78298807
""
""
0.75590789
0.80010092
0.83564138
""
""
""
0.81817508
""
""
""
""
""
0.79329795
""
""
""
""
0.65919846
""
0.85308212
0.71650094
""
0.80017817
""
""
0.87261569
""
""
""
""
""
""
0.79984677
""
""
0.74964964
""
""
""
""
""
""
""
""
""
""
""
""
0.96758145
""
""
0.87533939
0.80526352
""
""
0.77909654
""
""
""
""
""
""
""
""
0.69194764
""
""
0.84400439
0.85042858
0.80343878
0.9772976
0.731161
""
0.63138193
0.84326279
0.76534802
0.81109101
0.88047493
0.81821543
""
""
0.86047703
""
0.78791612
0.70833272
0.85902262
""
0.8128202
0.82589084
0.94703209
0.68875229
0.7486853
0.8611601
""
""
0.89649045
0.82484025
0.91858083
""
""
""
0.87445021
""
""
0.83054918
0.81795228
""
0.79751647
""
""
""
""
""
0.87410986
""
""
0.73440969
""
""
0.98351407
0.93689138
""
""
0.82567149
""
0.82181841
""
0.93045622
""
0.80341762
""
""
""
""
""
0.77278113
0.79443622
0.81585234
0.93668067
0.81744176
0.83828098
0.86936992
0.92335445
0.74049783
0.86561614
""
""
""
""
""
""
""
""
0.75498086
""
""
0.78570557
""
""
""
""
""
0.81539601
""
0.87886649
0.79469126
0.82495469
0.8257218
0.88790524
0.80719256
0.81504923
0.92003697
0.7854802
""
0.94734186
""
