somecoll_hisp_male_p10
0.5108155
""
""
0.29134324
0.27226129
""
0.31253925
""
""
0.27081993
0.56838578
0.4310987
""
""
0.38591909
""
""
0.44040975
""
""
0.50628299
0.33143759
0.39439577
""
0.39298669
""
0.38901865
0.34433478
0.54844046
""
""
""
0.51537776
0.38980922
""
0.33570093
""
""
""
""
0.43121424
""
""
""
""
""
0.50353754
0.16590254
0.43410099
""
0.4341937
0.20232056
0.35299438
""
""
0.40272117
""
""
""
""
""
0.32810789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20900506
""
""
""
0.17365465
0.29146591
""
""
0.3524757
0.31489286
0.32792041
""
""
""
0.60632181
""
""
""
0.13274758
0.40379396
0.33751118
0.18170671
0.50810874
0.38682079
0.32374945
0.52270925
0.4557026
0.56335002
0.40611705
""
0.18723361
0.66270077
0.35173857
0.24625458
""
0.34032637
0.47111511
0.26264068
""
""
""
0.028681336
""
""
0.41002747
""
0.50505483
0.47841412
""
""
""
0.32764235
""
0.36364037
""
0.26768941
""
0.11578356
0.63148957
""
""
0.49246153
0.33233491
""
""
""
""
0.34389648
""
""
""
""
0.2665731
""
""
0.51362783
0.43455076
""
0.47499272
""
""
""
""
0.47753155
0.53344029
""
0.42710206
""
""
""
0.157701
0.39664844
0.27036256
0.24223442
0.45328948
""
""
0.34332716
0.2526336
""
""
""
""
0.3851352
""
""
0.37557051
""
""
0.35575622
""
""
0.66088235
0.40457481
""
""
""
0.21510014
0.24013273
0.33629882
0.29128346
0.27227059
0.17587829
0.35502014
0.008452245
0.27728432
0.31516185
0.33496141
""
""
0.39117482
0.21668099
0.25850043
""
""
0.38435075
0.43001878
0.3441864
0.36765099
""
""
""
""
""
""
0.33782321
0.42494342
""
0.17475624
0.48888853
0.27574256
0.32749498
0.72079635
""
""
""
""
""
""
""
""
""
0.21010412
""
0.17782789
""
""
0.11469974
0.43194196
""
0.28059223
0.3512637
0.47398895
""
""
0.23451608
""
0.26717728
0.3931424
""
0.41209015
""
0.3118515
0.20063181
0.37962401
0.27776492
0.47068208
0.43203378
0.45300472
0.29012978
0.16209565
0.35064179
""
""
0.50101095
""
""
0.37712577
0.14077805
""
""
0.38400754
""
""
0.37617564
0.49835178
""
0.26202029
0.36450768
""
""
""
""
""
""
""
0.40251815
""
0.44261035
""
0.32895878
0.37436506
""
""
0.36002034
0.28213391
""
""
0.26686564
0.83210999
""
0.68489206
0.26269791
""
0.088400051
0.30554953
0.2492626
""
0.16137481
0.56485903
""
""
0.28843224
""
""
""
0.58469123
0.33025128
""
""
0.47372216
""
0.41182336
0.21026842
0.34343073
0.32463408
0.36532509
0.34176618
0.40116233
""
0.53470397
""
0.3108207
0.49243367
0.34234264
""
""
""
""
""
""
""
""
""
""
""
0.57563359
""
""
""
-0.078480706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28204477
""
""
""
""
""
""
""
""
""
0.17096865
0.2884478
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24237286
""
""
0.24720991
""
""
""
""
0.44623354
""
""
""
0.29470521
""
""
""
""
0.36741266
0.33522207
""
