wgflx_rk_black_male_mean
""
0.32347518
0.26166952
""
""
""
0.24143113
0.2850706
0.37855503
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44847432
0.3830854
""
""
""
0.31363714
""
""
""
""
""
""
0.33015165
""
0.3804231
""
""
""
0.37045777
""
""
0.34156603
0.38830197
0.34039536
""
""
0.35429338
""
0.38096491
0.39892647
""
""
0.36700493
""
0.40739435
""
0.41870743
""
0.3971169
""
0.42087883
""
""
""
""
""
""
0.52049965
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44048956
""
""
0.3827281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33206826
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41806749
""
""
""
""
""
""
""
""
""
""
0.33170789
0.42551175
""
""
""
""
""
""
0.33999702
""
""
""
""
""
0.42679933
""
0.34973463
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43243751
""
""
""
""
""
0.46954831
""
""
0.38310373
""
""
""
""
0.4879151
""
""
""
0.45164782
""
""
""
""
0.31769079
""
""
0.56058508
""
""
0.46837816
""
""
0.43823248
0.47421888
""
0.47732383
0.4013764
0.44998431
0.42318836
""
0.37501621
0.51569378
0.50990713
""
""
""
""
0.48850083
""
""
""
""
""
""
""
0.49139902
""
""
0.5105257
""
0.48184103
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42534173
""
""
""
""
0.49968648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48046321
0.50062436
""
""
0.46497691
0.44665441
""
""
0.3994031
0.46818793
0.41699108
0.48532119
0.37782231
""
0.42312691
""
0.39979702
0.43582082
""
""
""
0.5302732
0.47906575
""
""
""
0.39465386
0.40216124
""
""
0.32785621
""
""
""
""
""
""
""
""
0.37715983
""
""
0.47031677
""
""
0.3485544
0.43247929
0.39843869
""
""
""
0.28199983
0.33280885
""
0.3942332
""
""
0.40679079
""
0.39404094
0.42605016
0.39563313
""
0.36533421
0.34754097
""
""
0.37243637
""
0.35335243
0.42340407
""
""
""
""
0.3873333
""
""
""
""
""
""
""
0.34535924
""
""
""
""
""
0.36065707
""
""
""
""
""
""
""
""
""
""
0.52824354
""
""
0.39392659
""
""
""
0.38102672
""
0.3738513
""
0.46748573
""
""
0.4626736
""
""
""
""
""
""
""
0.42655432
""
""
0.34822014
0.49644011
""
""
""
""
""
""
""
0.5047642
0.33087948
""
""
0.41959494
""
""
0.35750386
""
""
""
0.46571586
""
""
""
""
""
""
""
0.46954566
0.42341521
""
""
""
""
""
""
""
""
""
""
0.24009481
""
0.39619291
""
""
0.362901
""
""
""
""
""
""
""
""
0.32499662
""
""
""
""
0.37592229
0.436252
""
""
""
0.32292607
""
""
""
""
""
""
""
""
""
0.40807861
0.53705865
""
""
""
0.36640039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39472741
""
""
""
""
""
""
""
""
0.28164876
""
""
""
""
""
""
""
""
""
""
0.45802295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49981561
""
""
""
""
""
0.4292931
""
""
""
""
""
0.5102554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
