has_mom_asian_pooled_p25
0.89718032
0.94009441
0.70058173
0.9315275
0.81036806
0.98209101
0.78772473
0.92105383
""
0.89432538
0.8810727
0.84237361
""
0.85581499
0.87907517
0.79449064
""
0.94934112
""
0.77627355
0.84929931
0.95319146
0.89199221
0.93561238
0.9172107
0.87844735
0.85805541
0.93055362
0.89569294
0.78840762
0.98887515
0.88475227
0.91158819
0.90929258
0.89790237
0.89304817
1.0078821
0.95031053
""
""
0.89433473
0.88438475
""
""
""
0.9503324
0.90569264
0.87125492
0.88814557
0.85795337
0.88370568
0.87589276
0.84731871
""
""
0.84906399
0.94946945
""
""
0.86157042
0.86022449
0.90892851
""
0.95429939
0.97318578
0.90770215
""
1.0138774
0.73218727
1.0018243
0.77137089
0.93367344
0.92508096
0.79579568
0.93468678
""
0.91592026
1.0033119
""
0.84902036
0.84317017
0.85077459
0.86124504
0.88425267
0.88373709
0.89883864
0.96791238
0.96222872
0.85319775
0.95266533
0.82195604
0.99309057
0.92296553
0.90987921
0.94400865
""
0.95097828
0.86385363
0.88189876
0.87254703
0.89072347
0.88927919
0.90111637
0.88859665
0.88778347
0.88949448
0.92204624
0.88672811
0.84597176
0.90680909
0.9145382
0.92381382
0.88577998
""
0.89971828
0.89966476
0.91246259
""
""
0.95685983
0.86717898
0.84020007
0.96118087
0.93378776
0.94535834
0.91835934
0.88831604
0.95762318
0.89678925
0.82943082
0.86453289
0.89508611
0.8272835
0.96179229
0.76847667
0.94974786
0.86329049
0.89381146
0.87426263
0.88951087
0.82131267
0.92307061
""
0.78305441
0.8272087
""
0.91908735
0.8952499
0.78040797
0.85231054
0.7515465
0.87012458
0.82990175
""
0.89728165
0.83960968
0.82580286
0.8414284
0.77797735
0.89245987
""
0.89952606
0.93680948
0.90128529
""
0.89140832
0.96538353
0.841061
0.97596091
0.92136121
0.89555389
0.91705877
0.87964803
0.89651203
0.85895824
0.99273211
0.95599806
0.89143127
0.93242973
0.91911566
0.94627315
0.93011022
0.84010768
0.91543353
0.99602252
0.87159026
""
0.83921319
0.85867769
""
0.84163982
0.95146388
0.86373681
""
0.98580062
0.87421739
0.83997583
0.85853875
0.88545173
0.86044562
0.85359263
0.8479768
0.89168572
0.80869007
0.8588317
0.8492648
0.9090656
0.85874319
0.88048905
0.9092766
0.84868407
0.95106375
0.88661456
0.74619043
0.88585919
0.92028499
0.81782979
0.91439927
0.900518
0.96517301
0.97097158
0.93410426
0.84927225
0.86555493
0.84033918
0.91221535
0.89350808
0.96770346
0.90210134
0.90782827
0.89404309
0.88620037
""
0.87130475
""
0.95585805
""
0.87863266
""
0.98559332
0.84396124
0.92720026
0.97813815
0.93647087
0.7746706
0.93295079
0.8548556
0.86236721
0.80158705
0.85575926
0.88461357
0.82023287
0.77425724
0.76806289
0.88988751
0.94902134
0.90423697
0.91356999
0.98272645
0.9281866
0.74702704
0.88595277
0.88273007
0.88518709
0.88213831
0.89776784
0.90692884
0.88972455
0.88724226
0.92416036
0.88074857
0.8529622
0.8219766
0.96550518
""
0.73033619
0.90581524
0.9340052
0.98891443
0.9264673
0.88168138
""
""
0.87379152
0.9105413
0.74622482
0.83912462
0.88103509
0.88405347
0.9700256
0.97621638
""
0.6111967
0.8425796
0.96607929
0.97527182
0.60220188
0.90285069
0.72763807
0.88216048
0.84749633
0.91195524
0.87100613
0.89519823
0.80803007
0.93105227
0.83807486
0.90717012
0.89311934
""
0.86007965
0.83007437
0.90301055
0.93954957
0.91160065
0.90066552
0.96994269
0.95055729
0.94521266
0.9624908
0.92601502
0.87393844
0.94687563
0.83024931
0.85172981
0.75671804
0.89918417
0.92054522
0.94221777
0.89209986
1.0087746
0.92453575
0.9222762
0.89658087
0.80755043
0.89748353
0.8468492
0.97206467
0.83425528
0.89100838
""
0.94894892
0.91317368
0.95334005
0.78745121
""
1.0134622
0.9189629
""
0.99889296
0.89512485
0.87209463
0.83984327
""
0.94634581
0.92020684
""
0.88123536
0.99091023
0.86106914
0.99286336
0.90271372
0.93441248
""
""
1.0044644
0.93754369
""
""
""
""
0.89049751
1.0131156
""
""
""
""
""
""
0.69931453
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71578479
""
0.81767929
""
""
""
""
""
0.86771774
0.95224589
""
""
0.87591159
0.90180624
""
""
""
0.8846224
0.97016418
""
""
""
""
""
""
""
""
""
""
""
""
0.9662084
0.75670457
0.98217887
0.80956572
0.90840822
0.84386462
0.82872808
0.87772214
0.86205691
0.99876475
""
0.62116921
0.84453636
""
""
""
""
0.94352096
0.91161579
""
""
0.98046798
""
0.9251256
""
0.82855952
0.81315905
""
0.89034295
0.88076818
0.99260467
0.86633635
0.88131529
""
""
""
""
0.95153034
0.91624653
""
""
0.92259073
""
""
""
""
""
""
""
""
""
1.0167547
0.89164054
""
0.95354795
""
0.95390534
0.83269495
0.84280241
""
""
0.81545085
0.75988263
0.97190702
0.96894181
""
""
""
""
""
0.57792073
""
""
0.85767043
0.89775151
0.86366469
0.81467026
0.92516744
1.0056009
0.76475966
0.91486257
0.94752693
0.88073432
0.77404839
0.8695516
""
""
0.96272677
0.99119288
0.84465969
0.74713105
0.9285211
0.86653894
0.80296862
0.85851818
0.90369111
0.82392877
0.87184799
0.89488101
""
""
0.93341589
0.9099887
0.97053248
""
0.79137164
""
0.88277668
""
0.83694005
0.91698486
0.94306904
""
0.84868509
0.97039312
""
""
""
""
0.84135121
""
""
0.68072498
""
""
0.83878553
0.88508874
""
""
0.89262617
""
0.88197923
0.9774524
1.0072047
""
0.90930438
0.99042636
""
""
""
""
0.93856448
0.94086909
0.89971203
0.91310441
0.84834266
0.88426477
0.9367584
0.92134428
0.8970682
0.89782071
""
""
""
0.96073771
0.96027219
0.63649309
""
""
0.91257125
""
""
0.93660939
""
""
""
0.84865671
1.0161572
0.85261792
0.87706053
0.90367711
0.87519532
0.87485385
0.99429196
0.92266577
0.91421318
0.85731912
0.94442707
0.74483031
""
0.94045323
0.97038943
0.94548744
0.91446567
0.94352573
0.84131569
0.91129857
0.772443
0.82709616
0.92932385
""
""
""
""
""
0.8209886
0.93029594
0.96177495
0.92160344
""
""
0.83454365
0.94925064
""
""
0.90085751
""
0.66358131
""
""
""
""
""
""
0.86915171
""
""
1.0604426
0.97928339
0.95529479
""
""
0.99739999
0.93293256
""
""
0.85531271
""
0.90380514
0.89984643
0.8826654
""
0.85945201
""
""
0.84485078
0.89250553
""
0.87667763
""
0.89379597
0.85911596
""
0.91513908
0.82867229
""
0.99035782
0.92665911
0.86577082
0.9852246
0.88427943
0.96419883
""
0.92456168
""
""
""
""
0.86818707
0.86832035
0.92102659
0.88190323
""
""
""
""
""
0.74273652
0.90694553
""
""
0.9066866
0.92570877
0.92455214
0.95907658
0.95825779
0.91941756
0.89691377
0.89791054
0.94484627
0.89829272
0.88752717
0.93832588
""
""
0.90632373
0.89860767
0.89397436
0.8536312
""
0.97000986
0.89324391
0.93747377
0.88444579
0.90263784
0.8779214
0.93561333
0.92712456
0.81697345
0.9137392
0.96847671
0.84417826
0.86023968
0.93547374
0.89394873
0.92871445
0.86094886
0.86003739
0.97250891
""
0.87017298
""
""
""
0.90458608
0.8711077
0.88631731
