work_29_pooled_female_mean_se
0.0083464477
0.0051552611
0.011691279
0.015369697
0.0094845127
0.017495258
0.012195067
0.0055350694
0.0092900191
0.01525061
0.0110219
0.016759302
0.011194273
0.019463273
0.01880938
0.0085740555
0.0088648219
0.016584251
0.021696385
0.010343111
0.018122721
0.0074310312
0.0079987468
0.0085007455
0.0087332092
0.0070479838
0.010410076
0.0063549792
0.016710376
0.012922892
0.013336188
0.01943383
0.014542516
0.013523283
0.006098168
0.00938325
0.0022956119
0.018478565
0.0069556935
0.010681759
0.0061462671
0.0078695463
0.015872514
0.012597718
0.0036221081
0.012382402
0.013800518
0.0072173271
0.0030564305
0.014833329
0.0036069499
0.0057081757
0.019758796
0.014325333
0.011728439
0.014476766
0.0080600874
0.0080775218
0.0049050222
0.019050073
0.0065766335
0.0091618262
0.0047854958
0.0088850576
0.019015981
0.018794376
0.015143797
0.044417482
0.050556157
0.0034758165
0.020974843
0.090329967
0.061463039
0.042713277
0.0062425439
0.076109029
0.049266893
0.010295597
0.010816628
0.016975004
0.016837746
0.028138097
0.068145007
0.010136324
0.027228186
0.030305492
0.034486979
0.048565801
0.03447286
0.022098472
""
0.034660131
0.032373905
0.052340012
""
0.033565551
0.011612967
0.0057594911
0.0058014635
0.010376476
0.012577116
0.023659915
0.019187817
0.0011826346
0.0052074427
0.0077733272
0.0021749809
0.0053096483
0.0098193362
0.0053554187
0.0051478967
0.012468105
0.012826872
0.01055863
0.0048398571
0.01094471
0.017175412
0.025174763
0.012593267
0.01573183
0.012893954
0.015888859
0.013567811
0.021425201
0.012269966
0.013274997
0.0070648021
0.0081442175
0.0076069278
0.014417631
0.020714022
0.012528556
0.014351508
0.0067325947
0.015854189
0.020085795
0.0066767726
0.015778193
0.0098904595
0.012565569
0.010959405
0.015866822
0.010111546
0.022491492
0.014783805
0.0059490432
0.013417164
0.025619227
0.015804918
0.016653588
0.019333128
0.017678672
0.014384754
0.0075031072
0.01776804
0.02031989
0.0089136036
0.0078645656
0.017138623
0.0267336
0.019836191
0.020961422
0.010546839
0.021319322
0.011896875
0.021664646
0.013596732
0.015850721
0.0083127404
0.024326947
0.0028826853
0.015683236
0.011809783
0.0063373712
0.021742089
0.024285326
0.0054085599
0.016761385
0.016812705
0.021379771
0.0084094098
0.016435465
0.0050477805
0.00789076
0.022040108
0.015348658
0.0016740289
0.071192175
0.011636276
0.0047523826
0.012371785
0.015432863
0.0019181035
0.012720952
0.0048600077
0.0022753996
0.012786599
0.0062359958
0.0046440321
0.015004679
0.0023958762
0.0055552698
0.010407728
0.01269695
0.00069726311
0.0055555403
0.0043781791
0.016703229
0.0075290296
0.004132912
0.022839071
0.034514818
0.0031292383
0.0055628885
0.0066945157
0.0012434392
0.0036994724
0.018103031
0.0015794466
0.0017621372
0.0076505141
0.001449542
0.0012450038
0.0025250579
0.0025523338
0.0041423105
0.002241587
0.0032856306
0.0015388483
0.0040910929
0.0048947791
0.044242546
0.0098584732
0.0027336951
0.0029906246
0.0028544562
0.0065378705
0.0084398063
0.026941324
0.0032604209
0.0093075698
0.0021534078
0.0047987434
0.0078179771
0.0028973911
0.014403757
0.0022236111
0.024794294
0.029985592
0.02598506
