kir_native_white_male_mean_se
0.011887848
0.0080669215
0.019248551
0.023508782
0.010885214
""
0.021615611
0.0083564334
0.017054694
0.02010246
0.014688274
0.031598285
0.023901161
0.024352107
0.024547677
0.011909323
0.011992081
0.032539118
0.045421448
0.014113254
0.028014684
0.0093713691
0.01249609
0.018666685
0.011040601
0.010850744
0.015248702
0.0093316762
0.022348063
0.016437253
0.016521748
0.050231948
0.037121225
0.025446272
0.0076515325
0.011374786
0.0044049439
0.022375112
0.0096713454
0.016630977
0.011109294
0.011531681
0.058032315
0.044301823
0.0064974418
0.0241339
0.016493767
0.0091105271
0.0057654404
0.024765709
0.0079363445
0.0085612377
0.044520747
0.026951956
0.018496141
0.021139534
0.016087806
0.010911838
0.0071147275
0.053579584
0.011639392
0.014462995
0.0087372353
0.0127719
0.026056463
0.032210063
0.016154559
""
""
0.0059452406
""
""
0.068116136
""
0.0094024073
""
""
0.015721364
0.012916035
0.02659882
0.027963929
""
""
0.01268881
""
0.057787493
""
""
0.048025366
0.026791394
""
0.043912511
0.030942325
""
""
0.070536837
0.034789268
0.010519742
0.0097178752
0.015548344
0.018480673
0.032448459
0.032605387
0.002053261
0.0082835741
0.013756483
0.0042617298
0.0089634238
0.039549828
0.0080561489
0.0117565
0.018515397
0.018922471
0.01349059
0.006585781
0.012258927
0.02512938
0.02759173
0.017035974
0.032621931
0.018815357
0.016347453
0.015445374
0.023023194
0.018631352
0.015899722
0.0094849439
0.010331849
0.01489941
0.02065214
0.033218447
0.024748435
0.02204146
0.0088387812
0.016749416
0.024673007
0.010759149
0.019321648
0.012408542
0.018857921
0.013906674
0.024468292
0.011783432
0.020495985
0.018944643
0.013011772
0.015624314
0.039146859
0.015530754
0.034101136
0.031525373
0.028091898
0.015688805
0.010756903
0.01865894
0.021560265
0.015627356
0.012491988
0.029628731
0.024329232
0.028878601
0.019194989
0.017903047
0.024009896
0.02766202
0.024459349
0.01590967
0.016374916
0.011432376
0.024417304
0.005683708
0.015991488
0.021980165
0.0080272667
0.026875816
0.025636112
0.0081955101
0.017603118
0.018304585
0.024178512
0.013425514
0.018371357
0.0064344369
0.010196885
0.029777713
0.019018743
0.0041692536
""
0.01778887
0.0073948265
