marr_26_natam_male_mean
0.40311092
0.26077455
""
0.31132126
0.11246498
""
0.24052498
""
""
0.29211333
0.19395109
0.26546636
""
0.27914539
0.39096433
""
0.21518335
0.31335694
""
0.16959149
0.25313997
0.17127982
0.23384929
0.18136258
0.26644033
0.097162195
0.23069523
0.21047971
0.2595894
""
""
0.29500318
0.27305329
0.25192127
0.16817917
0.33942315
""
""
""
""
0.17580017
""
""
""
""
""
0.23278302
0.29059237
0.23825251
0.26307726
0.30086011
0.30826136
0.1750863
""
""
0.29741526
""
0.28589392
""
0.17075536
""
0.39340612
""
0.38747081
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22212529
""
""
""
0.21191494
0.22448483
""
0.28075835
0.32762426
0.44351411
0.45987535
0.29830557
""
""
0.29386011
""
""
0.32384494
0.29954144
0.20702757
0.19391361
0.1161579
0.18903498
0.17912254
0.22423992
0.17014447
0.25342563
0.28681314
0.21463883
0.33500725
0.23785074
0.23742664
0.32933658
0.22598013
""
0.30689743
0.31854585
0.35610783
""
""
""
0.20431958
""
""
""
""
0.3878082
0.1903972
""
""
""
0.2210844
""
""
""
0.22165276
""
0.39479542
0.30927789
""
""
0.223943
0.25268179
""
""
""
""
0.36150491
0.15774782
""
0.097483814
0.38763782
0.27139843
0.12126274
""
0.26783535
0.3304261
0.26868543
0.33773473
0.34321216
""
""
""
0.24617203
0.16658887
""
0.1564649
0.20072503
0.17306745
0.22170489
0.23996724
0.18600309
0.14779171
0.13696897
0.20501176
0.34180269
0.26888007
0.22244948
0.24094348
0.14446753
0.24168794
0.35187921
0.40601006
0.25257427
""
""
0.17982581
""
""
0.22493929
""
""
0.39624485
0.25308511
""
""
""
""
""
0.2251244
""
0.29292536
0.30184522
0.25626531
0.24691415
0.21927546
0.27223781
0.16638564
""
0.42486677
0.22131638
0.10826831
0.067731671
""
""
0.22762813
0.16208595
0.20259553
0.16935623
0.27529389
""
""
""
0.23757523
""
0.18214709
0.42446193
""
""
0.21095283
0.25592384
0.13305657
0.22277682
""
""
""
""
""
0.50367481
""
""
0.36556888
""
""
0.17949873
""
""
0.17645159
0.11784998
""
""
0.152187
0.29088017
0.093052313
""
0.21550518
0.12884255
""
0.22321498
""
0.36502361
""
0.18988676
0.38949472
0.18551889
0.089854062
0.092462093
0.1963626
0.10989447
0.13379145
0.11163888
0.28580773
""
""
0.2495143
0.026630264
0.2539075
0.29396808
0.22692558
""
0.19113371
0.14525424
""
""
0.12897505
0.19799717
""
0.15546177
0.12255192
""
0.21423902
0.14627543
""
0.17635678
0.114651
0.17014445
""
""
0.04574728
""
0.05675102
0.099510528
0.25715151
0.075496569
0.11791281
""
""
""
0.072678514
""
""
0.42601144
0.080207296
""
0.30566376
0.18429539
0.16924082
0.21661732
0.18789312
0.16619425
0.19779526
""
0.1360306
""
""
""
""
0.20730461
0.24151142
""
0.16142899
""
0.34365126
0.15217362
0.15816496
""
0.16720177
0.17215794
0.26834151
""
0.2301607
""
""
0.28212729
0.16679999
""
""
0.42844316
0.27644852
""
""
""
""
""
""
""
""
""
0.28806263
0.19583172
""
0.2357811
""
0.16669646
""
""
""
""
""
""
""
""
""
0.14355491
""
""
""
0.085947774
""
0.15449499
0.24334976
""
""
""
""
""
""
0.25263652
""
0.17214473
""
0.24235663
0.19162486
0.29616448
0.10729047
""
0.15701333
0.19693267
""
0.10742295
0.18224877
