pos_hours_black_female_mean
0.69102871
0.70760316
0.79547685
""
""
0.70851713
0.73743641
0.81054127
0.78401053
""
""
""
0.80779147
""
""
0.78300124
0.65264624
""
""
0.62472188
""
""
0.76902229
0.72494078
""
0.77769881
0.70878303
0.76837665
""
""
""
0.88049465
0.77633518
0.87338644
0.73797166
""
0.80221969
""
0.69833356
""
0.72193521
0.86744803
0.73686898
0.77120948
0.82522613
0.72832435
""
""
0.76684856
0.67411447
0.75437754
0.7600522
0.82111591
0.76754528
0.72140604
""
0.66438282
""
0.70955205
0.81905276
0.77908957
0.65080982
0.76859939
""
""
0.79660493
""
""
""
0.86004907
""
""
""
""
0.71699643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77785951
""
""
0.82374561
""
""
""
""
0.50662559
""
""
""
""
""
""
""
0.85310978
""
""
""
""
0.79143524
""
""
""
0.7895503
""
""
0.79026079
""
0.78486633
""
""
""
""
""
""
""
""
""
""
""
0.7446844
""
""
""
""
""
""
""
""
""
""
0.63337255
0.64532691
""
""
""
""
0.83402586
""
0.72797447
""
""
""
""
""
0.83595228
""
0.7566247
""
""
""
0.82767242
""
""
""
0.80172062
""
""
""
""
""
0.77287275
""
""
""
""
""
0.85100681
""
""
0.73316205
""
""
""
""
0.69690681
""
""
""
0.75531417
""
""
""
""
0.68565106
""
""
0.91255027
""
""
0.8018474
""
""
0.79848778
0.72800559
""
0.79369354
0.76093382
0.68185937
0.68616265
""
0.83144885
""
0.7460404
""
""
""
""
0.72901088
""
0.64958388
""
""
""
""
""
0.71570796
""
""
0.87049317
""
0.87744194
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82257295
""
""
""
""
0.84779656
""
""
""
""
""
""
""
""
0.71400177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8682127
0.86835188
""
""
0.8457464
0.85286379
""
""
0.91636992
0.85945076
0.75570184
0.79240149
0.80989569
""
0.87009239
""
0.76758862
0.84153098
""
0.93999869
""
0.71042866
0.68809706
0.75693035
""
""
0.77518588
0.77641481
""
""
0.74551219
""
""
""
""
""
""
""
""
0.75210476
""
0.63830274
0.86121446
""
""
0.75849628
0.76648802
0.83868158
""
""
""
0.82479674
0.66865534
""
0.79323614
""
""
0.69955236
""
0.7838105
0.94523746
0.82938087
0.87384057
0.79793
0.79935706
0.60272861
""
0.70788997
""
0.97462529
0.76934087
""
""
""
""
0.78703088
""
""
""
""
""
""
""
0.66620111
""
""
""
""
""
0.74354625
""
""
""
""
0.8069061
0.65264434
""
""
""
""
0.86998963
""
""
0.85209358
0.767111
""
""
0.76713961
""
0.77636898
""
0.86223084
""
0.6061458
0.85953337
""
0.87473536
""
""
""
""
0.57248795
0.79345638
""
""
0.73832834
0.86233705
""
""
""
""
0.95352513
""
""
0.75365824
0.69447398
""
""
0.80086422
""
""
0.85511965
""
""
0.69417411
0.82696861
""
0.83272851
""
""
""
""
""
0.84684306
0.81054777
""
""
""
""
0.81262922
""
""
""
""
""
0.69825512
""
0.7718218
""
""
0.76754385
