kid_natam_pooled_blw_p50_n
136.04285
104.02278
""
267.27402
156.20712
""
493.57095
""
""
98.249588
123.77732
762.39301
""
67.342621
136.03426
""
2108.5608
180.52989
78.220512
266.0643
443.81149
13713.686
593.2428
97.246246
615.50494
202.35413
253.30199
290.24844
539.20624
""
43.395344
86.3508
405.01651
234.64423
480.81918
277.69818
78.577148
59.001827
""
""
392.80576
36.99049
""
""
""
""
811.96863
2293.2944
215.65237
323.80829
360.39896
267.73648
84.8983
""
""
285.056
""
363.45767
""
67.962708
31.910006
351.60257
""
48.962055
40.808018
40.68655
""
""
""
""
""
""
""
24.940714
76.192467
""
53.23941
38.852261
""
315.32266
59.548901
62.32869
""
51.025639
369.14563
51.315025
74.686737
208.515
587.2771
313.66125
95.469772
""
24.358709
195.79735
""
""
63.764507
192.07115
966.1817
317.16666
219.34816
1026.3322
546.92346
194.65466
254.02365
602.18182
218.16597
479.4483
102.7002
246.429
107.81417
91.680984
256.81738
""
385.30142
211.07011
254.4875
""
""
""
105.76254
""
""
85.301529
""
137.64191
99.111107
""
""
""
818.21454
38.955303
43.74334
""
121.4061
42.933342
125.62036
163.96249
""
22.826624
293.27036
185.83418
""
""
60.228004
""
180.98727
1746.47
""
71.755928
61.004292
340.77646
33.637569
""
658.62341
970.15131
304.10629
113.53935
69.938942
23.340921
""
""
67.274582
854.15704
""
1103.5742
535.24084
239.43846
1727.229
133.14073
1907.7529
234.10373
261.76193
310.63809
170.69731
99.952988
447.50916
908.03357
453.59286
412.09189
88.159798
105.72875
347.49396
""
""
435.18497
""
""
94.06295
""
""
107.0124
272.35608
""
""
34.452469
57.619335
83.26265
256.4917
""
354.2739
155.06474
52.493496
95.414307
123.7406
211.24033
324.07968
33.981197
81.217911
91.039856
73.316841
71.285568
""
""
140.02896
229.90936
160.76009
587.28821
80.728653
54.748318
""
""
144.47697
""
557.24884
88.017044
51.927532
44.448601
360.46869
157.57739
246.7298
89.824692
""
55.76556
""
64.917877
""
95.741104
""
""
108.51158
""
53.123333
92.997459
""
""
50.384716
1045.9742
70.374573
62.772682
1595.5406
97.830025
601.2392
""
209.64864
703.67761
""
245.47067
""
154.35144
70.028542
107.76742
126.09087
171.1384
223.59427
5600.6895
121.93037
1112.9238
1169.1633
116.25332
269.77454
65.656044
""
362.78748
434.92395
276.4859
306.12201
232.1124
77.418243
84.798653
1082.1146
""
""
1311.4612
310.50128
51.229301
161.15508
883.06573
34.818287
865.02771
350.20081
117.59187
813.95105
916.8764
290.45367
""
78.304214
49.238754
27.980345
461.5582
3849.2175
200.48103
1675.123
74.518013
""
""
""
148.65634
42.015617
""
67.570892
61.002445
70.425133
78.474419
544.62109
1024.7155
1498.168
279.02121
403.89911
240.12061
""
225.07553
43.764297
25.596767
""
38.856796
75.842072
43.124741
31.119541
111.39207
""
124.14656
191.89397
1141.6444
21.731667
1309.3546
139.44096
182.46225
95.19381
582.74933
""
""
57.430752
106.82825
49.245106
61.188572
244.13269
108.62785
73.324844
66.188545
35.034737
23.377583
43.174004
""
35.332432
75.698494
""
121.33886
75.073029
57.994545
145.16341
76.522682
1666.4584
""
68.5588
""
""
""
""
""
""
""
997.22083
""
""
""
1599.2169
""
3113.2563
377.34412
""
""
""
""
""
""
2091.1536
""
335.75024
""
122.63345
1004.3258
253.27222
271.25296
""
864.59003
148.53185
""
1353.0181
2307.8171
235.60861
216.08794
4488.8965
47.306217
""
593.71405
620.57733
""
58.563961
""
90.885513
50.216431
""
""
""
418.70694
352.77722
190.01768
63.728985
989.89282
1168.1119
""
581.3573
""
118.49771
109.77122
""
37.470097
""
""
""
""
190.50031
""
""
""
2792.3447
2419.884
687.16492
""
3467.9917
378.99786
113.29348
""
900.02423
97.372856
28.577679
""
""
39.020035
647.74829
1438.1899
371.77319
65.064682
""
717.90991
""
""
""
52.750584
""
""
532.74597
""
""
218.02145
""
""
""
""
""
""
""
""
""
""
""
""
84.720474
""
36.546074
334.1376
1780.4185
""
""
33.218803
33.048367
65.151085
""
""
""
""
""
""
53.813927
330.91855
""
130.5636
897.85089
747.11591
45.182529
189.20258
79.801163
50.651886
1707.2218
63.626476
962.77112
116.96543
83.826431
""
""
96.123039
69.404694
483.32092
189.46461
2023.5411
89.889359
166.15044
6194.2793
8763.4766
3259.4111
750.4295
14700.549
1945.9841
90.711739
705.18036
630.90802
1188.921
""
92.246414
""
166.45024
""
43.195343
120.55447
78.657486
""
192.04913
62.893978
""
""
""
33.375023
52.168907
""
""
52.159389
21.669725
""
""
38.285446
""
""
331.53021
""
601.18646
""
17.873106
""
155.2543
""
""
""
""
""
""
153.99669
211.52859
63.26878
78.90403
1229.6211
303.28085
72.713951
43.5168
46.140205
""
""
""
39.915161
""
17.657976
""
""
135.56909
""
""
161.25621
22.127041
""
""
38.870777
38.181576
89.962463
59.53537
297.83136
970.97705
1650.4541
231.04793
236.84622
134.71397
210.36072
1826.0914
275.77054
67.050743
2561.2876
601.45764
2674.2983
9991.6572
2701.833
1378.0997
226.10486
2796.3613
