wgflx_rk_asian_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090213373
""
""
""
""
""
""
""
0.093986131
""
""
""
0.075874753
""
0.096438229
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038814012
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026550155
""
""
0.056192745
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092459887
""
""
""
""
""
0.068630077
""
""
""
""
""
""
""
""
""
0.011760916
""
""
0.073532306
""
""
0.018810226
""
""
0.023119863
""
""
""
""
0.03109465
0.080590032
""
""
0.0050689592
""
0.053533234
""
""
0.042990532
""
""
0.037642226
0.088936813
""
0.0083413208
0.074659951
""
0.020845016
0.015299363
""
0.01762113
0.012918963
0.011680976
0.024607787
0.088963486
0.017097104
0.059968244
0.010511371
0.071295448
""
""
""
0.029015556
0.056639694
0.040210303
0.067130879
""
""
0.052324411
""
0.03101672
0.059522349
0.074751094
0.049024522
""
0.040623538
""
""
""
0.077995531
""
""
""
""
""
""
""
""
""
0.046146505
""
""
""
""
0.059319507
""
""
""
""
""
""
""
""
0.052297544
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047575079
0.042181134
""
""
0.048804007
0.099032685
""
""
""
0.058451556
""
0.053797111
0.093526304
""
""
""
0.071687356
0.035930611
""
""
""
""
""
""
""
""
0.039944563
0.056356169
""
""
""
""
""
""
""
""
""
""
""
0.039078631
""
""
""
""
""
""
0.079953745
""
""
""
""
""
""
""
0.029066801
""
""
0.085629649
""
0.032203995
0.078206815
0.050437924
0.083132669
0.040948268
0.063288622
""
""
""
""
""
0.060384039
""
""
""
""
0.079676911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050191682
""
0.052233722
""
""
0.14182897
""
""
""
""
""
""
""
0.032657303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046402156
""
""
""
""
""
""
0.028461214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045011047
0.011721544
0.057859242
0.038805898
0.09679345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10214027
""
""
""
""
""
0.012005618
""
""
""
""
""
0.021212233
""
""
""
""
""
""
""
""
""
""
