proginc_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00087579177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023080319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.009623169
""
""
0.0087789726
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0054781777
""
""
""
""
""
0.0065285987
""
""
0.019725362
""
""
""
""
0.019304154
""
""
""
0.0022072908
""
0.0044473545
""
""
0.032540601
""
""
0.018179443
""
""
0.0020893665
0.0045294696
""
0.0086210575
0.0066429446
""
0.0078226803
0.0033403649
0.0047137956
0.0088661024
""
0.0051364531
-0.001594836
0.0026807494
-0.0027903507
""
""
""
0.0052942452
-0.0026519853
0.029495146
""
""
""
0.012380003
""
0.0093057593
0.063246973
""
1.3211299e-05
""
-0.0021372917
""
""
""
-6.3807332e-05
""
""
""
""
""
""
""
""
""
0.00069662678
""
""
""
""
0.04233291
""
""
""
""
""
""
""
""
-0.0029097626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00063818059
-0.00012118492
""
""
0.035364527
-0.0034224298
""
""
""
0.0019476146
""
0.039117619
""
""
""
""
""
0.002445787
""
""
""
""
""
""
""
""
0.02011249
-0.0050340719
""
""
""
""
""
""
""
""
""
""
""
0.002877031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013992107
""
""
""
""
0.019466173
""
0.0013789702
""
0.022814397
""
""
""
""
""
""
0.004466197
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00069573883
""
0.0019736853
""
""
""
""
""
""
""
""
""
""
0.0056736032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0033383768
""
""
""
""
""
""
0.0087943394
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0013280448
0.0037663381
-0.0011460517
0.022659671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0052821217
""
""
""
""
""
0.0058444352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043150537
""
""
""
