comcoll_natam_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
0.076807357
""
""
""
""
""
""
""
""
""
0.039028849
""
""
0.096916243
""
""
""
0.16082981
""
""
""
0.13994014
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088474378
0.071655668
""
""
0.13287203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13358077
""
""
""
""
""
""
""
""
""
0.079200372
""
""
0.079083577
0.13325027
""
""
0.12644991
""
0.14641328
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081611991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090853587
""
""
""
""
""
""
0.13838769
0.14578527
""
""
""
""
""
""
""
0.10731222
""
0.1171572
""
""
0.064637356
""
0.076593585
""
""
""
""
""
""
0.072867416
""
0.089437321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10430415
""
""
""
""
""
""
0.14055339
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092628591
""
0.039874975
""
""
""
""
""
""
""
""
""
""
""
""
0.0867192
""
0.13549405
0.11948521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13111961
""
""
""
0.13647006
""
0.12489803
""
""
""
0.10006516
""
""
""
""
""
""
0.058618721
""
0.070372202
""
""
""
""
""
""
""
""
""
""
""
0.11393631
0.096580289
0.1141002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10524154
""
0.094451971
""
""
""
0.13920051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054039653
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21089086
""
0.093884744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041021861
""
""
0.085596681
0.13880141
""
""
0.044696376
""
""
""
0.08678446
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04805686
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05566594
""
""
""
0.065855399
""
""
""
0.076840237
""
""
""
""
""
0.065832987
0.11426868
""
""
""
0.12855698
""
""
""
""
""
""
0.16236411
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07561934
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10797418
0.10179662
""
""
""
""
0.067912832
""
0.10047643
""
""
""
""
""
""
""
""
0.056061268
""
""
0.045411244
0.02990853
0.061385233
0.12282825
0.02552885
0.073986299
""
0.1380983
0.049467772
0.069647804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082999706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077376857
0.085265972
""
""
""
""
0.060486965
""
""
0.06979768
""
0.065435819
0.026680775
0.051921241
0.09454269
""
0.052833829
""
0.038320016
""
""
0.022578415
0.026269821
0.0741878
""
""
""
""
0.01034969
0.067885712
""
0.030411677
0.11129196
0.10913212
""
""
""
""
0.070766971
0.090111062
""
""
""
0.079556569
""
""
""
""
""
""
""
0.06602408
""
""
""
""
""
""
""
""
""
0.01986737
""
""
""
0.035532799
""
0.027879562
0.033592578
0.030412577
""
""
0.024292316
0.039754838
0.13164569
0.023636241
""
""
""
0.17702796
""
""
""
""
""
""
""
""
0.071033955
""
0.0866827
""
""
""
""
""
""
0.082273394
""
""
""
0.087594114
""
""
0.16105136
0.10947753
0.14447033
0.067037307
0.10696131
0.070252851
0.074853234
0.079965144
""
""
0.045850068
0.072254911
0.10034326
0.057303686
""
0.089032777
0.057436764
0.03314431
""
0.044756904
""
""
""
""
0.12611134
0.096551389
""
0.081810519
""
0.084535055
""
0.060445532
0.086315997
""
""
""
""
""
""
0.067601383
0.1052338
0.035515357
