kfr_native_white_pooled_p75_se
0.0041505583
0.0072057573
0.01698344
0.003338505
0.0038080236
0.011912285
0.0028757546
0.011773788
0.014975747
0.0049989093
0.0045523923
0.0023126532
0.013531165
0.0079492591
0.004555034
0.016968284
0.018785367
0.0047765439
0.016496306
0.014525989
0.0046026111
0.0044545289
0.0053466354
0.00675778
0.0023074269
0.017268961
0.0072658956
0.0041064988
0.002614062
0.0091121932
0.0094873291
0.0057318346
0.0026625569
0.0035875388
0.010911705
0.0050261933
0.012238867
0.0086671282
0.024262615
0.019964451
0.0043803127
0.013472813
0.016085604
0.019975793
0.013929049
0.011479855
0.0026916293
0.0054614777
0.0031033382
0.0071092555
0.0046051126
0.0040167025
0.0066158189
0.029521516
0.015118961
0.0041356119
0.010640776
0.018268898
0.018765457
0.0082449093
0.0094184699
0.0034527644
0.015865432
0.0095022935
0.010311991
0.0096759731
0.019246181
0.012465646
0.01277771
0.011927493
0.013576161
0.011001891
0.010959943
0.0062190709
0.010722378
0.014854068
0.0071939202
0.0088045187
0.014190395
0.002829008
0.010190494
0.0071032471
0.010461602
0.0061431308
0.0023716989
0.0076549468
0.007507355
0.0064139138
0.0037679956
0.005891596
0.0062608966
0.010862409
0.010326415
0.0041259592
0.01183295
0.018526698
0.0072228732
0.0051833447
0.0022198048
0.0045265509
0.0038145299
0.002463598
0.0027213364
0.0040074545
0.0039643571
0.0026883816
0.0046153055
0.002914822
0.010616644
0.0063616098
0.0060072988
0.0075339447
0.0034557837
0.014437299
0.0038496254
0.0030213681
0.0040880092
0.016758874
0.020958668
0.019225849
0.0072858012
0.011406342
0.010829663
0.01060924
0.011978343
0.004738173
0.0049095727
0.011934749
0.012892464
0.011603606
0.0015636131
0.0084922034
0.0068646171
0.012225317
0.0056953281
0.0089036869
0.0043048849
0.0062610833
0.015537911
0.00848848
0.0049738446
0.0073368168
0.02028494
0.014004408
0.0081178769
0.015838163
0.0054531414
0.0084727528
0.010710297
0.011563324
0.0086362269
0.002707242
0.0063204346
0.015642531
0.0037607891
0.0039963392
0.012886572
0.0049347351
0.011740264
0.0077033248
0.019456578
0.012159141
0.0044599744
0.0017010999
0.01459005
0.0013001236
0.0053187856
0.0052891802
0.0098952716
0.0034413836
0.0010750759
0.0028484925
0.00523395
0.0024584122
0.0053629344
0.008016875
0.0029196471
0.0017588377
0.0047985995
0.0063393335
0.006536921
0.0061997017
0.0021536131
0.0077393888
0.0071894289
0.0016480602
0.012819779
0.0054399748
0.0038697727
0.015819348
0.0099166315
0.0064360648
0.0023011793
0.011702081
0.0096963709
0.0057706311
0.004112754
0.0037670934
0.0023503506
0.0058448669
0.0026500991
0.0034566876
0.005813227
0.0049484381
0.0039846953
0.0027174922
0.0020632271
0.0057477192
0.0046483004
0.0037798043
0.0051185517
0.0033119454
