kfr_white_pooled_p25
0.4072639
0.42699328
0.43485212
0.3977851
0.40401202
0.49542519
0.42536673
0.40015283
0.38074261
0.38608083
0.41617644
0.50685066
0.45122221
0.43250844
0.43542519
0.43394071
0.40844825
0.43505391
0.41878441
0.44597709
0.45683023
0.41934752
0.43404242
0.43620273
0.41004553
0.42788613
0.42162079
0.39289325
0.42736572
0.41775709
0.41630477
0.43546572
0.45470068
0.42339206
0.41695729
0.4098106
0.4228515
0.45021287
0.42219472
0.41372171
0.41713062
0.39496502
0.4692902
0.37776414
0.40625536
0.47121078
0.40683869
0.40200943
0.42586941
0.43303195
0.42272431
0.40730438
0.46455061
0.47897026
0.45337614
0.41710907
0.36668628
0.42024302
0.43709463
0.47398072
0.39209899
0.41621837
0.43926692
0.39636269
0.47645327
0.42244208
0.40459687
0.45599553
0.34052959
0.42571709
0.47909638
0.36917078
0.32966906
0.57127839
0.4406462
0.45490724
0.31444073
0.4077425
0.45036069
0.43337971
0.48781252
0.4778969
""
0.42097461
0.33781835
0.50111848
0.58161956
0.44353306
0.37014136
0.47020581
0.50903946
0.47544792
0.41452384
0.43103763
""
0.3906619
0.49089685
0.440662
0.46452403
0.43941399
0.45559469
0.47902843
0.42567983
0.44872227
0.42197812
0.46987918
0.42966706
0.41235504
0.47755635
0.45134664
0.43498757
0.43031898
0.43099156
0.42188007
0.44718474
0.42668644
0.42831576
0.48764932
0.44305319
0.44016746
0.44707072
0.4170599
0.42732757
0.47175789
0.45154205
0.43171045
0.42401761
0.40593839
0.42004147
0.42206752
0.45720598
0.44256335
0.40391305
0.43239915
0.42967337
0.42734507
0.40291581
0.42447996
0.40812811
0.41866547
0.40481409
0.44007823
0.42214581
0.40971982
0.39821112
0.39391011
0.42578927
0.39838183
0.40839523
0.43813789
0.42903054
0.41589963
0.41511756
0.40537286
0.45771018
0.41528976
0.42783144
0.4071883
0.41476995
0.42275903
0.42478248
0.45007148
0.42690563
0.43276849
0.4005433
0.4436526
0.37505609
0.43463117
0.42060933
0.44804403
0.41851342
0.4251461
0.42867756
0.40119419
0.43022451
0.44388807
0.4169575
0.45515803
0.42663285
0.44689044
0.43442482
0.43992463
0.43712914
0.439518
0.42156771
0.40445676
0.47966033
0.59756613
0.48357761
0.43567505
0.44650218
0.4396486
0.47690213
0.40676287
0.48512375
0.4435046
0.41889137
0.42057595
0.44266191
0.49752507
0.45480669
0.43795121
0.44724676
0.45248559
0.49196619
0.43692657
0.50419009
0.48343456
0.42274612
0.43678007
0.4706496
0.49578148
0.45149451
0.47554612
0.46962497
0.49262583
0.48182142
0.45247713
0.45324028
0.45048949
0.4896327
0.44833052
0.47781515
0.51067501
0.44382828
0.47514486
0.50751412
0.4780803
0.49450091
0.47204
0.43762597
0.48466483
0.46463576
0.45447245
0.47474137
0.44302428
0.44167164
0.4300954
0.46023619
0.43889886
0.45996594
0.47355098
0.46382371
0.420472
0.43657938
0.46776778
0.4846909
0.46891153
0.52934927
0.42060414
0.48681647
0.48654875
0.48459488
0.58923125
0.51317436
0.57203901
0.4159053
0.44107586
0.48853526
0.48974648
0.44664818
0.50297326
0.50711256
0.51192504
0.50325221
0.44533184
0.45026007
0.50613576
0.46575856
0.51539844
0.51787651
""
0.43924367
0.56888252
0.47910196
0.51682305
0.54030436
0.42187354
0.51402295
0.48364025
0.52589774
0.48383284
0.51365745
0.47240654
""
0.46961167
0.44207045
0.4656136
0.52336645
0.48018616
0.55713803
0.4766537
0.54898131
0.5004006
0.46654135
0.43143398
0.51069617
0.46284139
0.50251693
0.49525428
0.48720434
0.53275841
0.51664573
0.53450036
0.45716035
0.525253
0.4880774
0.54280359
0.50954318
