kfr_native_natam_male_p75_se
""
""
""
0.059009168
""
""
0.066318505
""
""
""
""
0.070485286
""
""
""
""
0.12645139
""
""
0.12041858
0.1196459
0.030330451
0.081743792
""
0.059157077
""
0.09716358
""
0.083736219
""
""
""
0.080088943
0.082537271
""
0.084719017
""
""
""
""
0.10145163
""
""
""
""
""
0.078066871
0.06866277
0.089994147
""
0.087754212
""
""
""
""
0.081539661
""
0.12340096
""
""
""
0.093955226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080783874
""
""
""
""
0.073773019
""
""
""
0.039485287
0.078384727
""
""
""
""
""
""
""
""
0.083742402
""
""
0.071826197
0.10317719
""
0.050383121
0.069371819
""
0.065616913
""
""
""
""
0.084134914
""
0.12274218
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048928317
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085075043
0.082072586
""
""
""
""
""
""
0.071155809
0.084400453
""
""
""
""
""
""
""
0.057134125
""
0.036929552
0.056926582
0.091263831
0.039498385
""
0.026268827
0.06233716
0.062202089
0.065401956
""
""
0.068183348
0.040874496
0.10008506
0.041526362
""
""
0.060118888
""
""
0.075799361
""
""
""
""
""
""
0.079296574
""
""
""
""
""
0.087035812
""
0.052911341
""
""
""
""
""
0.079166286
""
""
""
""
""
""
""
""
""
""
0.076906398
""
""
""
""
""
""
0.072361208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077916741
""
""
0.045173906
""
0.063162357
""
""
""
""
""
""
""
""
""
""
""
""
0.063619427
""
0.041615974
0.063117191
""
""
""
""
0.087837666
""
""
0.098904058
""
""
""
0.050731502
""
""
0.065609559
0.079423517
""
""
0.047167048
""
0.084937386
0.087080695
""
0.11051099
0.070739463
""
""
""
""
""
0.10808413
0.027234258
0.11076901
0.051085312
0.089727767
""
""
""
0.047559872
""
""
""
""
""
""
0.051782466
0.04534822
0.043102648
0.05788555
0.093508378
0.086602427
""
0.090170585
""
""
""
""
""
""
""
""
""
""
0.072992966
0.043683201
""
0.039807294
""
""
""
0.050915431
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047283266
""
""
""
""
""
""
""
""
""
0.083745256
""
""
""
0.06352441
""
0.069760464
""
""
""
""
""
""
""
0.09703631
""
""
""
""
""
""
0.11606798
""
0.071495838
""
""
0.077198192
0.087744661
""
0.068852484
0.054424133
""
""
0.088628657
0.085617602
""
""
""
""
""
""
""
""
""
""
""
""
0.087563209
0.087553255
""
0.077952825
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050642293
0.098096527
""
""
0.10978164
""
""
""
0.082286641
""
""
""
""
""
0.09572129
0.072414681
""
""
""
0.07297004
""
""
""
""
""
""
0.055138782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10194708
0.040344022
""
""
""
""
""
""
""
""
""
""
""
""
0.11608136
""
""
0.060476098
0.04825126
""
0.11441422
""
""
0.04123028
""
0.037358735
""
""
""
""
""
""
0.10159828
""
0.041709669
""
""
0.03005282
0.024527557
0.047759935
0.070400916
0.013873297
0.050848823
""
0.082053699
0.09562403
0.11327976
""
""
""
""
""
""
""
""
""
0.11029925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06095149
""
0.045528952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039711554
0.077510409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03887498
0.0298543
0.10193586
0.083624467
""
""
0.052646529
""
""
0.041289948
0.090321884
0.056964703
0.019415345
0.041406676
0.048235558
""
0.064489514
""
0.027991358
""
""
0.052558947
0.056676265
0.066137001
""
0.053643297
0.069947623
0.076049045
0.033637892
0.0412638
""
0.049479987
0.09157747
0.081851706
0.10041774
""
""
""
0.084624521
0.077007763
""
""
0.089944229
0.0718427
""
""
""
""
""
""
""
0.065426499
0.09347102
""
""
""
""
""
""
""
""
0.047486439
""
""
""
0.026515072
""
0.025459243
0.079621628
0.03064448
""
""
0.030087095
0.027492467
0.058759566
0.01851679
""
""
""
0.069436125
""
""
0.086354293
""
""
""
""
0.058221359
0.037012815
""
0.05904213
""
""
""
0.12811905
""
""
0.08370287
""
""
0.075904533
0.059925873
0.11182068
""
0.09256658
0.061123814
0.060131699
0.046671014
0.061328482
0.036930684
0.049150787
0.076190494
""
""
0.05168426
0.068771563
0.039245177
0.044872515
""
0.098948292
0.036136623
0.091443345
0.062429849
0.024627658
0.063838609
""
""
""
0.060761668
0.063912272
0.065052032
0.036853883
""
0.046834812
0.11073305
0.050719727
0.063595504
""
""
0.092379838
""
""
""
0.057117116
0.079626329
0.022612669
