kir_stycz_other_male_p1
0.24010386
0.44421399
""
0.33037296
0.39995876
-0.02448089
0.28544307
""
""
0.40756032
0.32300326
0.30112535
""
0.40973586
0.37258041
""
0.32667491
0.22344986
""
0.43334547
0.26643178
0.28833136
0.25452965
0.30348045
0.36938924
""
0.19549672
0.34582555
0.41150329
0.1969281
0.19848396
0.2796739
0.36617932
0.35868326
0.053079657
0.32694474
""
0.42934459
""
""
0.25388885
0.38149652
""
""
""
""
0.30180827
0.36692122
0.38566151
0.40568945
0.41230366
0.52438712
0.30649433
""
""
0.39006454
""
""
""
0.29259136
""
0.37484688
""
0.43403229
0.37144542
0.30071211
""
0.23299369
0.33100462
0.15474381
""
0.12603229
0.17993486
0.34757242
0.52074993
""
0.24735197
0.40135118
""
0.298657
0.37685508
0.32042918
0.082796223
0.41632012
0.3754881
0.26019421
0.38501111
0.38638827
0.32278416
0.24121968
0.22274244
""
0.24576081
0.37525088
0.46388149
""
0.26502544
0.45858574
0.30654386
0.3420091
0.34218746
0.34430763
0.3701047
0.34805569
0.31050491
0.39649126
0.36157215
0.36380577
0.40987858
0.25888565
0.27710548
0.22322547
0.3796021
""
0.32997325
0.26631805
0.35251054
""
""
""
0.28760183
0.27347302
0.28073761
0.45166478
0.6286695
0.37328324
0.32918063
0.20675604
""
""
0.37866342
0.25074306
0.1815438
0.30093086
0.39963046
0.15317088
0.28889394
0.37027401
""
0.3825295
0.32654771
0.3302584
""
0.23000076
0.38410506
""
0.2599453
0.4656024
""
""
0.099715374
0.31276757
0.20517492
""
0.33985829
0.26241279
""
0.24351616
""
0.62923074
""
""
0.3650535
0.34274143
0.23911056
0.4693085
0.24588925
0.14576331
0.3010453
0.29772583
0.31083134
0.41106865
0.37444952
0.3371473
0.19988075
""
0.27258161
0.32154131
0.38717794
0.38799423
0.29517892
0.30030137
0.25522518
0.22447373
0.33276236
0.31568056
""
0.50403643
0.28957346
""
0.41115421
0.35438377
0.36735812
""
""
0.39542904
0.3616944
0.16336378
0.33306983
0.15822995
0.25259307
0.41966853
0.45022881
0.30950797
0.41122052
0.32626081
0.34616241
0.32999161
0.21740979
0.23266762
0.41038486
0.36050668
""
""
0.40976921
0.34819108
0.34434673
0.32379383
0.31678972
0.23703811
0.22999617
0.50966561
0.2391054
0.42361069
0.30989784
0.18916617
0.20048417
0.24188884
0.34748214
0.33356753
0.31619278
0.35355324
""
0.26466969
""
0.43756586
""
0.3429454
""
0.39202544
0.25952828
0.30057222
0.30199903
0.37411353
0.38578832
0.61405545
0.43732691
0.3511523
0.092325792
0.24559356
0.31898919
0.30970874
0.21378148
""
0.29436868
0.37028587
0.24086015
0.41879687
0.40874755
0.36638913
0.39236787
0.43170327
0.35837027
0.38434139
0.31687692
0.4451974
0.45786595
0.43498406
0.36424741
0.31335619
0.36924732
0.3776319
""
0.24983828
""
0.25625938
0.36526424
0.45193687
0.39163348
0.34870625
0.37215403
""
""
0.40878597
0.26183039
0.5339545
0.37653899
0.36968264
0.34767881
0.26907158
""
""
0.54606336
0.45050302
0.280756
""
""
0.33861929
0.44467643
0.3132284
0.37353203
""
0.26862013
0.42580345
""
0.28135166
""
0.41302091
0.43794116
""
0.22691327
0.36737785
0.47773606
0.45077571
0.34408918
0.39600888
0.35919139
0.50769305
0.22213505
0.43887839
0.098008424
0.35457507
0.34191188
""
""
0.37179792
0.26441428
0.49226606
0.49662912
0.34945482
""
0.28297099
0.3904933
0.34648699
0.427497
0.40384066
0.29464155
0.27132717
0.32430649
0.3148185
""
0.27914926
0.22174111
0.31647661
0.31682801
""
0.53372616
0.18169498
""
""
0.41431639
0.3524527
0.31923237
""
0.311524
0.17470796
""
0.28738642
0.23540977
0.37672672
0.38213733
""
0.32611194
""
""
0.4218162
""
""
""
""
""
""
0.26637486
""
""
""
""
""
""
0.50549334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27566841
""
""
""
""
""
""
0.32653931
""
""
0.48941323
0.36097327
""
""
""
0.18705687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48310673
0.40256858
""
""
""
0.3535513
""
""
""
""
""
0.38345316
""
""
""
""
0.32910898
""
0.54023778
0.32857221
""
0.44230938
""
""
0.35031429
""
""
""
""
""
""
0.35465735
""
""
0.37622926
""
""
""
""
""
""
""
""
""
""
""
""
0.31206304
""
""
0.38515478
0.42850006
""
""
0.33623946
""
0.50375938
""
""
""
""
""
""
0.33254284
""
""
0.4065665
0.38362795
0.35545585
0.31386778
0.28951493
0.34352142
""
0.37446818
0.37382865
0.33113021
0.22268917
0.27265561
""
""
0.43086058
0.19761594
0.26965079
0.33749628
0.37609741
0.35079435
0.30356956
0.37270302
0.31581831
0.28125748
0.41236314
0.34853342
0.37982601
""
0.42502591
0.37369922
0.32345986
""
""
""
0.65472269
""
""
0.31214854
0.50334966
""
0.357526
""
""
""
""
""
""
""
""
""
""
""
""
0.72804773
""
""
0.38599515
""
0.39660466
""
""
""
0.5263139
""
""
""
""
""
""
0.40282047
0.42968372
