kir_29_white_pooled_mean_se
0.0013162523
0.0019099083
0.0039726505
0.0011881423
0.0016086226
0.0040391921
0.0011399877
0.0033689712
0.0040546055
0.0018679932
0.0016702284
0.00099348929
0.0040617096
0.0025504155
0.0016936656
0.0048036622
0.0054864637
0.0016836402
0.0044034328
0.0046415613
0.0016328824
0.0016408088
0.0019491351
0.0028504666
0.0010689211
0.0059722872
0.0026685139
0.0016137341
0.0011024225
0.0035956495
0.0033594272
0.0022870123
0.0012103005
0.0015677826
0.0043573235
0.0015601093
0.0037091095
0.0029638801
0.0081256414
0.0078423228
0.0017963294
0.0041509541
0.005656065
0.0083056651
0.0050780508
0.0046713711
0.0011452344
0.002191548
0.0013898747
0.002622762
0.0019243291
0.0016019698
0.0024047203
0.009363709
0.0069771665
0.0017675952
0.0045411857
0.0081851399
0.0074749258
0.0031288839
0.0039627207
0.0013706404
0.0058264029
0.0033047718
0.0025890656
0.0029255657
0.0049912632
0.0039889617
0.0032224657
0.0027419599
0.0048632515
0.0038926925
0.0042971345
0.0024187199
0.0035717313
0.0043032644
0.0024510671
0.0027925121
0.0043447246
0.0012074235
0.0035353543
0.0023172542
0.0030011879
0.0022563895
0.00094646902
0.0025829354
0.002482631
0.0021462135
0.0015285488
0.0018713642
0.0021937508
0.0031237481
0.0029575075
0.0014841458
0.0030072674
0.0049858862
0.0021481661
0.0016129233
0.00077426276
0.0014493229
0.001301807
0.000950741
0.0010577472
0.0014350547
0.0013558957
0.00091702357
0.0014086188
0.0010103901
0.0028723637
0.0017528762
0.0021440024
0.0025542506
0.0014719194
0.0058470587
0.0015110328
0.0011610672
0.001682541
0.0066391588
0.0067434148
0.0064493516
0.0024330169
0.0033296454
0.0038029405
0.0034617397
0.0039466037
0.0019361455
0.0019416015
0.0037334519
0.0047194846
0.004559461
0.00070097577
0.0030256207
0.002589968
0.0035870499
0.0020223397
0.0029652878
0.001567237
0.0022717027
0.0055856588
0.0035969575
0.0018767301
0.0022522195
0.0065654372
0.0048005031
0.0030830889
0.0064020245
0.0022851171
0.0031219881
0.0042826268
0.0042559826
0.0028098985
0.0011918362
0.0026052785
0.0070169652
0.0012678781
0.0015719531
0.0047691027
0.0020006893
0.0040350258
0.002540061
