proginc_black_female_p25_se
0.073896661
""
""
0.029697469
0.014149158
0.0091302171
0.0096317204
""
""
0.012214156
0.020740138
0.0082085114
""
""
0.035351593
""
""
0.048958804
""
0.020643316
0.0084730759
0.0099863466
0.017193666
0.019717982
0.008667754
0.037493642
0.012708154
0.015862426
0.0097227683
0.0298192
0.025572862
0.039676879
0.01322599
0.015992802
0.015101811
0.016343532
0.0068472824
0.028202768
0.049264643
0.033640858
0.012334056
0.016862011
0.046674956
""
0.04938357
0.034374114
0.0063550593
0.0059189829
0.00711605
0.019874735
0.023176985
0.01086734
0.010343234
0.078976288
0.0037912622
0.0073840818
0.027790982
""
""
0.026284689
0.031103453
0.01560546
0.028013928
0.01373574
""
""
""
""
""
""
0.015920384
0.016705956
0.015129599
0.02179643
0.028472729
""
0.020387311
0.030369064
0.051658001
0.0083853938
0.014701176
""
""
0.051314857
0.018494986
""
""
0.026180048
0.0089438921
0.02237157
0.01291245
""
""
0.025531197
""
""
""
0.05938321
0.013289176
0.020285597
0.028323198
0.0055926209
0.012455055
0.025732169
0.030139148
0.011320357
0.021925116
0.011978733
0.025444476
0.049042042
0.026328893
0.016121997
0.010391914
0.0072268387
0.010706427
0.0079851989
0.010806222
0.0083787804
0.012525429
0.014005793
0.012313884
0.0079757432
0.039441176
0.014494339
0.0072146761
0.0085109277
0.015676185
0.0098827751
0.029038399
0.020958729
0.0060334275
0.0019449098
0.016887419
0.042078309
0.035608876
0.015323947
0.011418496
0.0081825545
0.038125895
0.019347128
0.014026539
0.021612339
0.011204087
0.035361592
0.015736617
0.031446833
0.015963146
0.020460112
0.015809648
0.031222532
0.11514088
0.0084080603
0.019034117
0.020084931
0.012100751
0.0078481184
0.024531867
0.0095614018
0.066641018
""
""
""
0.02222795
0.010223405
0.064349502
0.0084573003
""
""
""
0.084057249
0.0072085592
0.02048704
""
0.042761646
""
""
0.027545374
0.030050581
""
""
""
""
0.02139256
""
""
0.013226624
""
""
0.025491802
""
""
0.035749882
0.017451357
""
""
""
""
0.087099455
0.015574764
""
0.021510834
0.073152281
""
0.011964066
0.049878843
0.026066558
0.013613627
""
0.031760752
0.050501689
""
0.032419156
""
""
0.01922649
0.044639807
0.045680117
0.0099194357
""
""
""
""
""
""
0.013493537
0.017270947
""
0.063282043
0.018202154
0.021878673
0.062706329
0.027471401
""
""
""
0.011208216
""
0.04036789
""
""
""
""
0.070588864
0.033241376
""
""
0.028709799
0.022246903
""
0.092397906
0.019454325
0.035639346
""
""
0.074645452
""
""
0.030040668
""
0.058747377
""
0.020737929
0.036385469
0.027503382
0.025635617
0.0043716519
0.021817174
0.0085887536
0.008415604
0.015597708
0.027690999
0.034977905
0.041910376
""
""
""
""
""
""
""
0.03679844
""
""
0.014486782
0.011645114
""
0.019590223
0.01392954
""
""
""
""
""
""
""
""
""
""
""
""
0.023100002
""
""
""
""
""
""
""
0.079202503
""
""
""
""
""
""
""
""
""
""
""
""
0.038387641
""
""
""
0.049816988
0.038211547
""
""
0.04246648
""
0.038005155
0.045364879
0.010152355
0.033094946
0.0055837482
0.028004503
0.014213616
""
0.0089645339
""
""
0.031422433
0.047839452
""
""
""
""
""
""
0.047004532
0.063564472
0.076113656
""
""
0.022802571
""
0.04239684
""
0.021093071
0.095571101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061308276
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02406496
""
""
""
""
""
""
0.025548201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01726109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0080222022
0.043692697
0.029809032
""
""
""
""
""
0.056516543
0.01142775
""
""
""
""
0.052909367
""
0.096478261
""
""
""
""
0.082371704
0.0033231988
""
""
0.011030706
0.090964027
""
""
0.040923096
""
""
""
""
""
""
""
0.019487919
0.01347285
""
0.0071515371
""
""
""
""
""
""
""
""
""
""
""
""
0.080144621
""
""
0.020958867
""
0.018191269
""
""
""
0.039544456
""
""
""
""
""
""
""
0.01175913
0.050083242
0.040267345
0.0070783244
0.010120368
0.021503085
0.042930678
""
""
""
""
""
""
""
""
""
0.051863596
""
""
0.052603763
""
""
""
""
""
0.015881244
0.011312315
0.01435429
0.010224724
0.0085168453
0.0226995
0.016191773
0.01855504
0.021227704
0.010275913
""
""
""
""
""
0.017889662
""
0.075786337
0.033397462
0.11573295
""
0.066881642
""
""
""
""
""
""
""
""
""
""
""
""
0.013130136
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053334627
""
""
""
""
""
""
""
0.039814617
""
0.020450043
""
0.021549622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010463815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069761902
0.048397575
0.041466493
""
0.026100093
0.047677606
""
""
""
0.10456037
""
0.017977787
0.022455005
""
""
0.019901505
""
0.010191621
0.0088486802
""
""
""
""
""
""
""
0.044481553
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019282298
