grad_black_female_mean_se
0.014176698
""
""
0.033525366
0.026738964
0.031437203
0.013432316
""
""
0.019806758
0.021181494
0.009979371
""
""
0.034698181
""
""
0.052647501
""
0.025394583
0.012815309
0.014796035
0.021948921
0.017199816
0.011803257
0.029039828
0.019574106
0.017040297
0.0099834492
0.036175806
0.027136525
0.036563154
0.011880967
0.015233099
0.018872119
0.017681513
0.028636063
0.031245159
0.024604576
0.038090557
0.013791767
0.024353907
0.041601256
""
0.0465446
0.02218039
0.008076122
0.016001914
0.01279369
0.025914693
0.018355714
0.01369488
0.0072816689
0.024678409
-0.0014639647
0.010955951
0.04398898
""
""
0.019824021
0.019280519
0.015068562
0.020761771
0.047364634
""
""
""
""
""
""
0.022496225
0.0166017
0.018979378
0.024320992
0.020825014
""
0.025316941
-0.0021590898
0.043322761
0.0084443344
0.021771196
""
""
0.041906048
0.014550711
""
""
0.023821976
0.019370187
0.030974662
0.043033745
""
""
0.023453545
""
""
""
0.031932693
0.011511932
0.018433426
0.024003578
0.0081319017
0.011529881
0.026084941
0.033078793
0.01376933
0.025191342
0.011910177
0.050374072
0.037616994
0.031817179
0.020908842
0.014121434
0.039908424
0.015597474
0.01499827
0.016260728
0.025769385
0.044892877
0.060101613
0.019457648
0.037191488
0.027440542
0.024872551
0.016313162
0.015151061
0.015999047
0.0331892
0.036978934
0.029003108
0.0071909153
0.035672657
0.030385643
0.032370131
0.027475735
0.024438385
0.017516203
0.015872013
0.037392352
0.023214391
0.020353772
0.038195208
0.048070181
0.04989893
0.018183162
0.028075121
0.016975278
0.019242745
0.025412671
0.031498808
0.052850805
0.01118867
0.018071191
0.038762603
0.018743275
0.013673975
0.042352434
0.014613559
0.025466692
""
""
""
0.024071954
0.0081104068
0.069780834
0.0066340412
""
""
""
0.070594236
0.0059194667
0.036809552
""
0.0261335
""
""
0.026816411
0.020618377
""
""
""
""
0.017381927
""
""
0.011739591
""
""
0.032311715
""
""
0.043810245
0.018204447
""
""
""
""
0.049479127
0.018101685
""
0.01728466
0.019649761
""
0.049576372
0.019917183
0.02642669
0.012637231
""
0.094740443
0.076374382
""
0.040939767
""
""
0.015640315
0.029662769
0.027951611
0.0085793184
""
""
""
""
""
""
0.012174478
0.033445846
""
0.050022114
0.015321942
0.023364866
0.031775907
0.033194359
""
""
""
0.073897772
""
0.054421876
""
""
""
""
0.06187918
0.0012593889
""
""
0.028227203
0.025454896
""
0.077602632
0.014595187
0.059637927
""
""
0.060681932
""
""
0.041051906
""
0.052148152
""
0.0058942749
0.032989565
0.028326647
0.026832866
0.0050910143
0.027604004
0.0083159124
0.0069272839
0.019194884
0.021619173
0.017722808
0.034078997
""
""
""
""
""
""
""
0.033187363
""
""
0.016170131
0.092898995
""
0.036760729
0.013659699
""
""
""
""
""
""
""
""
""
""
""
""
0.013225829
""
""
""
""
""
""
""
0.03993924
""
""
""
""
""
""
""
""
""
""
""
""
0.040061288
""
""
""
0.062232394
0.027043855
""
""
0.040217031
""
0.019701608
0.025637345
0.010446385
0.025653467
0.0052465457
0.025493043
0.080221891
""
0.009156636
""
""
0.031196263
0.050920628
""
""
""
""
""
""
0.047060825
0.055466678
0.076089539
""
""
0.051521879
""
0.035841476
""
0.025750687
-0.0056463503
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044417907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021616939
""
""
""
""
""
""
0.03242166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02138854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065305546
0.035475146
0.027467987
""
""
""
""
""
0.042030629
0.012661187
""
""
""
""
0.040412165
""
0.023340859
""
""
""
""
-0.00037545184
0.017649889
""
""
0.014777998
0.015922008
""
""
0.034245633
""
""
""
""
""
""
""
0.018119249
0.07902699
""
0.057671696
""
""
""
""
""
""
""
""
""
""
""
""
0.058050744
""
""
0.018155597
""
0.023619397
""
""
""
0.052027702
""
""
""
""
""
""
""
0.063755587
0.034574147
0.03578135
0.0081394874
0.015862007
0.027187128
0.026028147
""
""
""
""
""
""
""
""
""
0.061105404
""
""
0.040195454
""
""
""
""
""
0.029342024
0.031079857
0.021827763
0.013923228
0.0084815221
0.0373189
0.02022035
0.022085944
0.022613481
0.029018115
""
""
""
""
""
0.014487437
""
0.010966759
0.037628815
-0.00045209343
""
0.044819746
""
""
""
""
""
""
""
""
""
""
""
""
0.055468347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041164793
""
""
""
""
""
""
""
0.034630254
""
0.019663902
""
0.035893049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02955468
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036230888
0.036124215
0.028698662
""
0.01539429
0.02849696
""
""
""
0.052520782
""
0.010892672
0.013640381
""
""
0.015261214
""
0.062951937
0.0065281438
""
""
""
""
""
""
""
0.029757738
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014379862
